#arXiv:2201.02227
#fig 9 singlet
#Mass_obs(GeV),Mass_exp(GeV), observed, expected
980 600 5.0  5.551948051948049
1040 800 9.8854961832061 4.967532467532468
1120 950 13.75954198473282 5.064935064935064
1190 1000 17.08015267175572 5.584415584415581
1250 1200 19.923664122137396 7.727272727272727
1300 1360 24.045801526717554 11.347402597402596
1380 1500 30.0 16.866883116883116
NaN 1520 NaN 17.5487012987013 
NaN 1650 NaN 23.587662337662344 
NaN 1740 NaN 30.0 
