#arXiv:1204.1265
#title:Search for pair production of a new quark that decays to a Z boson and a bottom quark with the ATLAS detector
#luminosity 2.0 fb-1
#Energy 7000 GeV
#G.~Aad and al. ATLAS Collaborations
#Fig 5
#pp→b'b'→ Zb
#Mass (GeV), obs (pb), exp (pb)
200 5.641326234883984 6.050175265988721
250 3.1223036598673213 3.976010419288175
300 2.3302542832030038 2.315479199505436
350 1.7839439926295417 1.2815477917687146
400 1.3920229928900605 1.0128027266581607
450 0.9089992730623826 0.7510876270372175
500 0.8210406143934389 0.6447513574874628
550 0.7229629178962487 0.6206084429395167
600 0.5327449443307197 0.38271274759955937
650 0.47209907463838136 0.31223036598673165
700 0.35685039995367834 0.29863322308984047

