#arXiv:2308.02595 
#title:Search for single vector-like B quark production and decay via B→bH(bb) in $pp$ collisions at $\sqrt{s}=$ 13 TeV with the ATLAS detector
#luminosity 139 fb-1
#Energy 13000 GeV
#G.~Aad and al. ATLAS Collaborations
#Fig 8a
#pp→B→ bH, k=0.3, singlet
#Mass (GeV), obs (pb), exp (pb)
1000 0.07106808958905773 0.09056028884504555
1100 0.04599169608770435 0.04779977334756341
1200 0.034536435490580164 0.027706631720498878
1300 0.049678931773278964 0.026512151700160923
1400 0.04029611320200404 0.02427545977270329
1500 0.023228903411196506 0.024275459772703338
1600 0.01696934470571153 0.022974391587654495
1700 0.022105360793581552 0.029763514416313162
1800 0.016599526262038228 0.02374641678911823
1900 0.02272266837049547 0.03434671191724849
2000 0.024953368873155992 0.03985460130317911

