#arXiv:1808.02343
#title:Combination of the searches for pair-produced vector-like partners of the third-generation quarks at $\sqrt{s} =$ 13 TeV with the ATLAS detector
#luminosity 36.1 fb-1
#Energy 13000 GeV
#M.~Aaboud and al. ATLAS
#Fig 3a
#pp→BB→Wt, Zb, Hb, singlet 
#Mass (GeV), obs (pb), exp (pb)
700 0.0579379284316132 0.051417518276839276
800 0.04262158829015329 0.035938136638046334
850 0.037824899063893865 0.030302710828663995
900 0.03135424129841899 0.02599051079393097
950 0.024694065319965826 0.021544346900318846
1000 0.02172886476740597 0.01911971795500502
1100 0.014803703235666654 0.014065272421052393
1200 0.011077568505097099 0.01146196978456578
1300 0.008874586936177703 0.009664628954103248
1400 0.007742636826811269 0.008576958985908937


