#mT Tbq_01 Tbq_02 Tbq_03
1092.5 0.24185 0.22962499999999997 0.2178625
1093.0 0.24146 0.22924999999999998 0.21750499999999998
1093.5 0.24107 0.228875 0.2171475
1094.0 0.24068 0.22849999999999998 0.21678999999999998
1094.5 0.24029 0.22812499999999997 0.21643249999999997
1095.0 0.2399 0.22774999999999998 0.21607499999999996
1095.5 0.23951 0.227375 0.21571749999999998
1096.0 0.23912 0.22699999999999998 0.21536
1096.5 0.23873 0.226625 0.21500249999999999
1097.0 0.23834 0.22625 0.21464499999999997
1097.5 0.23795 0.225875 0.21428749999999996
1098.0 0.23756 0.22549999999999998 0.21392999999999998
1098.5 0.23717 0.225125 0.2135725
1099.0 0.23678 0.22475 0.213215
1099.5 0.23639 0.224375 0.21285749999999998
1100.0 0.236 0.22399999999999998 0.21249999999999997
1100.5 0.23560999999999999 0.223625 0.21214249999999998
1101.0 0.23521999999999998 0.22325 0.211785
1101.5 0.23482999999999998 0.222875 0.2114275
1102.0 0.23444 0.22249999999999998 0.21106999999999998
1102.5 0.23405 0.222125 0.21071249999999997
1103.0 0.23366 0.22175 0.210355
1103.5 0.23327 0.221375 0.20999749999999998
1104.0 0.23288 0.22099999999999997 0.20964
1104.5 0.23249 0.220625 0.20928249999999998
1105.0 0.2321 0.22025 0.20892499999999997
1105.5 0.23171 0.219875 0.2085675
1106.0 0.23132 0.21949999999999997 0.20820999999999998
1106.5 0.23093 0.219125 0.2078525
1107.0 0.23054000000000002 0.21875 0.20749499999999999
1107.5 0.23015000000000002 0.21837499999999999 0.20713749999999997
1108.0 0.22976000000000002 0.21799999999999997 0.20677999999999996
1108.5 0.22937000000000002 0.21762499999999999 0.20642249999999998
1109.0 0.22898000000000002 0.21725 0.206065
1109.5 0.22859000000000002 0.21687499999999998 0.2057075
1110.0 0.22820000000000001 0.21649999999999997 0.20534999999999998
1110.5 0.22781 0.21612499999999998 0.20499249999999997
1111.0 0.22742 0.21575 0.20463499999999998
1111.5 0.22703 0.21537499999999998 0.2042775
1112.0 0.22664 0.21499999999999997 0.20392
1112.5 0.22625 0.21462499999999998 0.20356249999999998
1113.0 0.22586 0.21425 0.20320499999999997
1113.5 0.22547 0.21387499999999998 0.2028475
1114.0 0.22508 0.21349999999999997 0.20249
1114.5 0.22469 0.21312499999999998 0.2021325
1115.0 0.2243 0.21275 0.20177499999999998
1115.5 0.22391 0.21237499999999998 0.20141749999999997
1116.0 0.22352 0.21199999999999997 0.20106
1116.5 0.22313 0.21162499999999998 0.20070249999999998
1117.0 0.22274 0.21125 0.200345
1117.5 0.22235 0.21087499999999998 0.19998749999999998
1118.0 0.22196 0.2105 0.19962999999999997
1118.5 0.22157 0.210125 0.19927249999999996
1119.0 0.22118 0.20975 0.19891499999999998
1119.5 0.22079 0.20937499999999998 0.1985575
1120.0 0.22039999999999998 0.209 0.1982
1120.5 0.22000999999999998 0.208625 0.19784249999999998
1121.0 0.21962 0.20825 0.19748499999999997
1121.5 0.21923 0.20787499999999998 0.19712749999999998
1122.0 0.21884 0.2075 0.19677
1122.5 0.21845 0.207125 0.1964125
1123.0 0.21806 0.20675 0.19605499999999998
1123.5 0.21767 0.20637499999999998 0.19569749999999997
1124.0 0.21728 0.206 0.19533999999999999
1124.5 0.21689 0.205625 0.1949825
1125.0 0.2165 0.20525 0.194625
1125.5 0.21611 0.20487499999999997 0.19426749999999998
1126.0 0.21572000000000002 0.2045 0.19390999999999997
1126.5 0.21533000000000002 0.204125 0.1935525
1127.0 0.21494000000000002 0.20375 0.19319499999999998
1127.5 0.21455000000000002 0.20337499999999997 0.1928375
1128.0 0.21416000000000002 0.20299999999999999 0.19247999999999998
1128.5 0.21377000000000002 0.202625 0.19212249999999997
1129.0 0.21338000000000001 0.20224999999999999 0.191765
1129.5 0.21299 0.20187499999999997 0.19140749999999998
1130.0 0.2126 0.20149999999999998 0.19105
1130.5 0.21221 0.201125 0.1906925
1131.0 0.21182 0.20074999999999998 0.19033499999999998
1131.5 0.21143 0.20037499999999997 0.18997749999999997
1132.0 0.21104 0.19999999999999998 0.18961999999999998
1132.5 0.21065 0.199625 0.1892625
1133.0 0.21026 0.19924999999999998 0.188905
1133.5 0.20987 0.19887499999999997 0.18854749999999998
1134.0 0.20948 0.19849999999999998 0.18818999999999997
1134.5 0.20909 0.198125 0.18783249999999999
1135.0 0.2087 0.19774999999999998 0.187475
1135.5 0.20831 0.19737499999999997 0.1871175
1136.0 0.20792 0.19699999999999998 0.18675999999999998
1136.5 0.20753 0.196625 0.18640249999999997
1137.0 0.20714 0.19624999999999998 0.186045
1137.5 0.20675 0.19587499999999997 0.1856875
1138.0 0.20636 0.19549999999999998 0.18533
1138.5 0.20597 0.195125 0.18497249999999998
1139.0 0.20557999999999998 0.19474999999999998 0.18461499999999997
1139.5 0.20518999999999998 0.194375 0.1842575
1140.0 0.2048 0.194 0.18389999999999998
1140.5 0.20441 0.193625 0.1835425
1141.0 0.20402 0.19324999999999998 0.183185
1141.5 0.20363 0.192875 0.18282749999999998
1142.0 0.20324 0.1925 0.18246999999999997
1142.5 0.20285 0.192125 0.18211249999999998
1143.0 0.20246 0.19174999999999998 0.181755
1143.5 0.20207 0.191375 0.1813975
1144.0 0.20168 0.191 0.18103999999999998
1144.5 0.20129 0.190625 0.18068249999999997
1145.0 0.20090000000000002 0.19024999999999997 0.18032499999999999
1145.5 0.20051000000000002 0.189875 0.1799675
1146.0 0.20012000000000002 0.1895 0.17961
1146.5 0.19973000000000002 0.189125 0.17925249999999998
1147.0 0.19934000000000002 0.18874999999999997 0.17889499999999997
1147.5 0.19895000000000002 0.188375 0.1785375
1148.0 0.19856000000000001 0.188 0.17818
1148.5 0.19817 0.187625 0.1778225
1149.0 0.19778 0.18724999999999997 0.17746499999999998
1149.5 0.19739 0.18687499999999999 0.17710749999999997
1150.0 0.197 0.1865 0.17675
1150.5 0.19661 0.18612499999999998 0.17639249999999998
1151.0 0.19622 0.18574999999999997 0.176035
1151.5 0.19583 0.18537499999999998 0.1756775
1152.0 0.19544 0.185 0.17531999999999998
1152.5 0.19505 0.18462499999999998 0.1749625
1153.0 0.19466 0.18424999999999997 0.17460499999999998
1153.5 0.19427 0.18387499999999998 0.1742475
1154.0 0.19388 0.1835 0.17389
1154.5 0.19349 0.18312499999999998 0.17353249999999998
1155.0 0.1931 0.18274999999999997 0.17317499999999997
1155.5 0.19271 0.18237499999999998 0.17281749999999999
1156.0 0.19232 0.182 0.17246
1156.5 0.19193 0.18162499999999998 0.1721025
1157.0 0.19154 0.18124999999999997 0.17174499999999998
1157.5 0.19115 0.18087499999999998 0.17138749999999997
1158.0 0.19075999999999999 0.1805 0.17103
1158.5 0.19036999999999998 0.18012499999999998 0.1706725
1159.0 0.18998 0.17974999999999997 0.170315
1159.5 0.18959 0.17937499999999998 0.16995749999999998
1160.0 0.1892 0.179 0.16959999999999997
1160.5 0.18881 0.17862499999999998 0.1692425
1161.0 0.18842 0.17825 0.168885
1161.5 0.18803 0.177875 0.1685275
1162.0 0.18764 0.1775 0.16817
1162.5 0.18725 0.17712499999999998 0.16781249999999998
1163.0 0.18686 0.17675 0.167455
1163.5 0.18647 0.176375 0.16709749999999998
1164.0 0.18608 0.176 0.16674
1164.5 0.18569 0.17562499999999998 0.1663825
1165.0 0.1853 0.17525 0.16602499999999998
1165.5 0.18491 0.174875 0.16566749999999997
1166.0 0.18452000000000002 0.1745 0.16530999999999998
1166.5 0.18413000000000002 0.17412499999999997 0.1649525
1167.0 0.18374000000000001 0.17375 0.164595
1167.5 0.18335 0.17337499999999997 0.16423749999999998
1168.0 0.18296 0.173 0.16387999999999997
1168.5 0.18257 0.17262499999999997 0.1635225
1169.0 0.18218 0.17225 0.163165
1169.5 0.18179 0.17187499999999997 0.1628075
1170.0 0.1814 0.17149999999999999 0.16244999999999998
1170.5 0.18101 0.17112499999999997 0.16209249999999997
1171.0 0.18062 0.17074999999999999 0.161735
1171.5 0.18023 0.170375 0.1613775
1172.0 0.17984 0.16999999999999998 0.16102
1172.5 0.17945 0.169625 0.16066249999999999
1173.0 0.17906 0.16924999999999998 0.16030499999999998
1173.5 0.17867 0.168875 0.1599475
1174.0 0.17828 0.16849999999999998 0.15958999999999998
1174.5 0.17789 0.168125 0.1592325
1175.0 0.1775 0.16774999999999998 0.158875
1175.5 0.17711000000000002 0.167375 0.15851749999999998
1176.0 0.17672000000000002 0.16699999999999998 0.15816
1176.5 0.17633000000000001 0.166625 0.15780249999999998
1177.0 0.17594 0.16624999999999998 0.157445
1177.5 0.17555 0.165875 0.1570875
1178.0 0.17516 0.16549999999999998 0.15672999999999998
1178.5 0.17477 0.165125 0.1563725
1179.0 0.17438 0.16474999999999998 0.156015
1179.5 0.17399 0.164375 0.15565749999999998
1180.0 0.1736 0.16399999999999998 0.1553
1180.5 0.17321 0.163625 0.15494249999999998
1181.0 0.17282 0.16324999999999998 0.154585
1181.5 0.17243 0.162875 0.1542275
1182.0 0.17204 0.16249999999999998 0.15386999999999998
1182.5 0.17165 0.162125 0.1535125
1183.0 0.17126 0.16174999999999998 0.15315499999999999
1183.5 0.17087 0.161375 0.15279749999999998
1184.0 0.17048 0.16099999999999998 0.15244
1184.5 0.17009 0.160625 0.15208249999999998
1185.0 0.16970000000000002 0.16024999999999998 0.151725
1185.5 0.16931000000000002 0.159875 0.1513675
1186.0 0.16892000000000001 0.15949999999999998 0.15100999999999998
1186.5 0.16853 0.159125 0.1506525
1187.0 0.16814 0.15874999999999997 0.15029499999999998
1187.5 0.16775 0.158375 0.1499375
1188.0 0.16736 0.15799999999999997 0.14958
1188.5 0.16697 0.157625 0.14922249999999998
1189.0 0.16658 0.15724999999999997 0.148865
1189.5 0.16619 0.156875 0.1485075
1190.0 0.1658 0.15649999999999997 0.14814999999999998
1190.5 0.16541 0.15612499999999999 0.1477925
1191.0 0.16502 0.15574999999999997 0.14743499999999998
1191.5 0.16463 0.15537499999999999 0.1470775
1192.0 0.16424 0.15499999999999997 0.14672
1192.5 0.16385 0.15462499999999998 0.14636249999999998
1193.0 0.16346 0.15425 0.146005
1193.5 0.16307 0.15387499999999998 0.14564749999999999
1194.0 0.16268 0.1535 0.14529
1194.5 0.16229000000000002 0.15312499999999998 0.1449325
1195.0 0.16190000000000002 0.15275 0.14457499999999998
1195.5 0.16151000000000001 0.15237499999999998 0.1442175
1196.0 0.16112 0.152 0.14386
1196.5 0.16073 0.15162499999999998 0.14350249999999998
1197.0 0.16034 0.15125 0.143145
1197.5 0.15995 0.15087499999999998 0.14278749999999998
1198.0 0.15956 0.1505 0.14243
1198.5 0.15917 0.15012499999999998 0.1420725
1199.0 0.15878 0.14975 0.14171499999999998
1199.5 0.15839 0.14937499999999998 0.1413575
1200.0 0.158 0.149 0.141
1200.5 0.157815 0.14882499999999999 0.1408325
1201.0 0.15763 0.14865 0.14066499999999998
1201.5 0.157445 0.148475 0.1404975
1202.0 0.15726 0.1483 0.14032999999999998
1202.5 0.157075 0.148125 0.1401625
1203.0 0.15689 0.14795 0.13999499999999998
1203.5 0.156705 0.147775 0.1398275
1204.0 0.15652 0.14759999999999998 0.13965999999999998
1204.5 0.156335 0.147425 0.1394925
1205.0 0.15615 0.14725 0.13932499999999998
1205.5 0.155965 0.14707499999999998 0.1391575
1206.0 0.15578 0.1469 0.13898999999999997
1206.5 0.155595 0.146725 0.1388225
1207.0 0.15541 0.14654999999999999 0.13865499999999997
1207.5 0.155225 0.146375 0.13848749999999999
1208.0 0.15504 0.1462 0.13832
1208.5 0.154855 0.146025 0.13815249999999998
1209.0 0.15467 0.14585 0.137985
1209.5 0.154485 0.145675 0.13781749999999998
1210.0 0.1543 0.1455 0.13765
1210.5 0.154115 0.14532499999999998 0.13748249999999998
1211.0 0.15393 0.14515 0.137315
1211.5 0.153745 0.144975 0.13714749999999998
1212.0 0.15356 0.14479999999999998 0.13698
1212.5 0.153375 0.144625 0.13681249999999998
1213.0 0.15319 0.14445 0.136645
1213.5 0.153005 0.144275 0.13647749999999997
1214.0 0.15282 0.1441 0.13631
1214.5 0.152635 0.143925 0.1361425
1215.0 0.15245 0.14375 0.13597499999999998
1215.5 0.152265 0.143575 0.1358075
1216.0 0.15208 0.1434 0.13563999999999998
1216.5 0.151895 0.143225 0.1354725
1217.0 0.15171 0.14304999999999998 0.13530499999999998
1217.5 0.151525 0.142875 0.1351375
1218.0 0.15134 0.1427 0.13496999999999998
1218.5 0.151155 0.14252499999999999 0.1348025
1219.0 0.15097 0.14235 0.13463499999999998
1219.5 0.150785 0.142175 0.1344675
1220.0 0.1506 0.142 0.13429999999999997
1220.5 0.150415 0.141825 0.1341325
1221.0 0.15023 0.14165 0.133965
1221.5 0.150045 0.141475 0.13379749999999999
1222.0 0.14986 0.14129999999999998 0.13363
1222.5 0.149675 0.141125 0.13346249999999998
1223.0 0.14949 0.14095 0.133295
1223.5 0.149305 0.14077499999999998 0.13312749999999998
1224.0 0.14912 0.1406 0.13296
1224.5 0.148935 0.140425 0.13279249999999998
1225.0 0.14875 0.14024999999999999 0.132625
1225.5 0.148565 0.140075 0.13245749999999998
1226.0 0.14838 0.1399 0.13229
1226.5 0.148195 0.139725 0.13212249999999998
1227.0 0.14801 0.13955 0.131955
1227.5 0.147825 0.139375 0.1317875
1228.0 0.14764 0.1392 0.13162
1228.5 0.147455 0.139025 0.1314525
1229.0 0.14727 0.13885 0.13128499999999999
1229.5 0.147085 0.138675 0.1311175
1230.0 0.1469 0.13849999999999998 0.13094999999999998
1230.5 0.146715 0.138325 0.1307825
1231.0 0.14653 0.13815 0.13061499999999998
1231.5 0.146345 0.137975 0.1304475
1232.0 0.14616 0.1378 0.13027999999999998
1232.5 0.145975 0.137625 0.1301125
1233.0 0.14579 0.13745 0.12994499999999998
1233.5 0.145605 0.137275 0.1297775
1234.0 0.14542 0.1371 0.12960999999999998
1234.5 0.145235 0.136925 0.1294425
1235.0 0.14505 0.13674999999999998 0.12927499999999997
1235.5 0.144865 0.136575 0.1291075
1236.0 0.14468 0.1364 0.12894
1236.5 0.144495 0.13622499999999998 0.12877249999999998
1237.0 0.14431 0.13605 0.128605
1237.5 0.144125 0.135875 0.12843749999999998
1238.0 0.14394 0.1357 0.12827
1238.5 0.143755 0.135525 0.12810249999999998
1239.0 0.14357 0.13535 0.127935
1239.5 0.143385 0.135175 0.12776749999999998
1240.0 0.1432 0.135 0.1276
1240.5 0.143015 0.134825 0.12743249999999998
1241.0 0.14283 0.13465 0.127265
1241.5 0.142645 0.13447499999999998 0.12709749999999997
1242.0 0.14246 0.1343 0.12693
1242.5 0.142275 0.134125 0.1267625
1243.0 0.14209 0.13394999999999999 0.12659499999999999
1243.5 0.141905 0.133775 0.1264275
1244.0 0.14172 0.1336 0.12625999999999998
1244.5 0.141535 0.133425 0.1260925
1245.0 0.14135 0.13325 0.12592499999999998
1245.5 0.141165 0.133075 0.1257575
1246.0 0.14098 0.1329 0.12558999999999998
1246.5 0.140795 0.13272499999999998 0.1254225
1247.0 0.14061 0.13255 0.12525499999999998
1247.5 0.140425 0.132375 0.1250875
1248.0 0.14024 0.13219999999999998 0.12491999999999999
1248.5 0.140055 0.132025 0.12475249999999999
1249.0 0.13987 0.13185 0.12458499999999999
1249.5 0.139685 0.131675 0.12441749999999999
1250.0 0.1395 0.1315 0.12424999999999999
1250.5 0.139315 0.131325 0.12408249999999998
1251.0 0.13913 0.13115 0.12391499999999998
1251.5 0.138945 0.130975 0.12374749999999998
1252.0 0.13876 0.1308 0.12358
1252.5 0.138575 0.130625 0.12341249999999998
1253.0 0.13839 0.13045 0.123245
1253.5 0.138205 0.130275 0.12307749999999999
1254.0 0.13802 0.1301 0.12290999999999999
1254.5 0.137835 0.12992499999999998 0.12274249999999999
1255.0 0.13765 0.12975 0.12257499999999999
1255.5 0.137465 0.129575 0.12240749999999999
1256.0 0.13728 0.1294 0.12223999999999999
1256.5 0.137095 0.129225 0.12207249999999999
1257.0 0.13691 0.12905 0.12190499999999999
1257.5 0.136725 0.128875 0.12173749999999998
1258.0 0.13654 0.1287 0.12156999999999998
1258.5 0.136355 0.128525 0.1214025
1259.0 0.13617 0.12835 0.12123499999999998
1259.5 0.135985 0.12817499999999998 0.1210675
1260.0 0.1358 0.128 0.1209
1260.5 0.135615 0.127825 0.12073249999999999
1261.0 0.13543 0.12764999999999999 0.12056499999999999
1261.5 0.135245 0.127475 0.12039749999999999
1262.0 0.13506 0.1273 0.12022999999999999
1262.5 0.134875 0.127125 0.12006249999999999
1263.0 0.13469 0.12695 0.11989499999999999
1263.5 0.134505 0.126775 0.11972749999999999
1264.0 0.13432 0.1266 0.11955999999999999
1264.5 0.134135 0.126425 0.11939249999999998
1265.0 0.13395 0.12625 0.119225
1265.5 0.133765 0.126075 0.11905749999999998
1266.0 0.13358 0.1259 0.11889
1266.5 0.133395 0.125725 0.11872249999999998
1267.0 0.13321 0.12555 0.118555
1267.5 0.133025 0.125375 0.11838749999999999
1268.0 0.13284 0.1252 0.11821999999999999
1268.5 0.132655 0.125025 0.11805249999999999
1269.0 0.13247 0.12485 0.11788499999999999
1269.5 0.132285 0.124675 0.11771749999999999
1270.0 0.1321 0.1245 0.11754999999999999
1270.5 0.131915 0.12432499999999999 0.11738249999999999
1271.0 0.13173 0.12415 0.11721499999999999
1271.5 0.131545 0.123975 0.11704749999999998
1272.0 0.13136 0.1238 0.11687999999999998
1272.5 0.131175 0.123625 0.1167125
1273.0 0.13099 0.12345 0.11654499999999998
1273.5 0.130805 0.123275 0.1163775
1274.0 0.13062 0.1231 0.11621
1274.5 0.130435 0.122925 0.11604249999999999
1275.0 0.13025 0.12275 0.11587499999999999
1275.5 0.13006500000000001 0.12257499999999999 0.11570749999999999
1276.0 0.12988 0.1224 0.11553999999999999
1276.5 0.129695 0.122225 0.11537249999999999
1277.0 0.12951000000000001 0.12204999999999999 0.11520499999999999
1277.5 0.129325 0.121875 0.11503749999999999
1278.0 0.12914 0.1217 0.11486999999999999
1278.5 0.12895500000000001 0.121525 0.11470249999999999
1279.0 0.12877 0.12135 0.114535
1279.5 0.128585 0.121175 0.11436749999999998
1280.0 0.12840000000000001 0.121 0.1142
1280.5 0.128215 0.120825 0.1140325
1281.0 0.12803 0.12065 0.113865
1281.5 0.127845 0.120475 0.11369749999999999
1282.0 0.12766 0.12029999999999999 0.11352999999999999
1282.5 0.127475 0.120125 0.11336249999999999
1283.0 0.12729000000000001 0.11995 0.11319499999999999
1283.5 0.127105 0.11977499999999999 0.11302749999999999
1284.0 0.12692 0.1196 0.11285999999999999
1284.5 0.126735 0.119425 0.11269249999999999
1285.0 0.12655 0.11925 0.11252499999999999
1285.5 0.126365 0.119075 0.11235749999999999
1286.0 0.12618000000000001 0.1189 0.11218999999999998
1286.5 0.125995 0.118725 0.1120225
1287.0 0.12581 0.11855 0.11185499999999998
1287.5 0.125625 0.118375 0.1116875
1288.0 0.12544 0.1182 0.11152
1288.5 0.125255 0.11802499999999999 0.1113525
1289.0 0.12507000000000001 0.11785 0.11118499999999999
1289.5 0.124885 0.117675 0.11101749999999999
1290.0 0.1247 0.1175 0.11084999999999999
1290.5 0.124515 0.117325 0.11068249999999999
1291.0 0.12433 0.11715 0.11051499999999999
1291.5 0.124145 0.116975 0.11034749999999999
1292.0 0.12396 0.1168 0.11017999999999999
1292.5 0.123775 0.116625 0.11001249999999999
1293.0 0.12359 0.11645 0.109845
1293.5 0.123405 0.11627499999999999 0.10967749999999998
1294.0 0.12322 0.11610000000000001 0.10951
1294.5 0.123035 0.115925 0.10934249999999998
1295.0 0.12285 0.11574999999999999 0.109175
1295.5 0.122665 0.115575 0.1090075
1296.0 0.12248 0.1154 0.10883999999999999
1296.5 0.122295 0.115225 0.10867249999999999
1297.0 0.12211 0.11505 0.10850499999999999
1297.5 0.121925 0.114875 0.10833749999999999
1298.0 0.12174 0.1147 0.10816999999999999
1298.5 0.121555 0.114525 0.10800249999999999
1299.0 0.12137 0.11435000000000001 0.10783499999999999
1299.5 0.121185 0.114175 0.1076675
1300.0 0.121 0.11399999999999999 0.10749999999999998
1300.5 0.120815 0.11382500000000001 0.1073325
1301.0 0.12063 0.11365 0.10716499999999998
1301.5 0.120445 0.11347499999999999 0.1069975
1302.0 0.12026 0.1133 0.10682999999999998
1302.5 0.120075 0.113125 0.1066625
1303.0 0.11989 0.11295 0.10649499999999999
1303.5 0.119705 0.112775 0.10632749999999999
1304.0 0.11952 0.1126 0.10615999999999999
1304.5 0.119335 0.112425 0.10599249999999999
1305.0 0.11915 0.11225 0.10582499999999999
1305.5 0.118965 0.11207500000000001 0.10565749999999999
1306.0 0.11878 0.1119 0.10549
1306.5 0.118595 0.11172499999999999 0.10532249999999999
1307.0 0.11841 0.11155 0.105155
1307.5 0.118225 0.111375 0.10498749999999998
1308.0 0.11804 0.1112 0.10482
1308.5 0.117855 0.111025 0.10465249999999998
1309.0 0.11767 0.11085 0.104485
1309.5 0.117485 0.110675 0.1043175
1310.0 0.1173 0.1105 0.10414999999999999
1310.5 0.117115 0.110325 0.10398249999999999
1311.0 0.11693 0.11015 0.10381499999999999
1311.5 0.116745 0.109975 0.10364749999999999
1312.0 0.11656 0.10980000000000001 0.10347999999999999
1312.5 0.116375 0.109625 0.1033125
1313.0 0.11619 0.10944999999999999 0.10314499999999999
1313.5 0.116005 0.109275 0.1029775
1314.0 0.11582 0.1091 0.10280999999999998
1314.5 0.115635 0.108925 0.1026425
1315.0 0.11545 0.10875 0.10247499999999998
1315.5 0.115265 0.108575 0.1023075
1316.0 0.11508 0.1084 0.10214
1316.5 0.114895 0.108225 0.1019725
1317.0 0.11471 0.10805000000000001 0.10180499999999999
1317.5 0.114525 0.107875 0.10163749999999999
1318.0 0.11434 0.10769999999999999 0.10146999999999999
1318.5 0.114155 0.10752500000000001 0.10130249999999999
1319.0 0.11397 0.10735 0.10113499999999999
1319.5 0.113785 0.10717499999999999 0.10096749999999999
1320.0 0.1136 0.107 0.1008
1320.5 0.113415 0.106825 0.10063249999999999
1321.0 0.11323 0.10665 0.100465
1321.5 0.113045 0.106475 0.10029749999999998
1322.0 0.11286 0.1063 0.10013
1322.5 0.112675 0.106125 0.09996249999999998
1323.0 0.11249 0.10595 0.099795
1323.5 0.112305 0.10577500000000001 0.0996275
1324.0 0.11212 0.1056 0.09945999999999999
1324.5 0.111935 0.10542499999999999 0.09929249999999999
1325.0 0.11175 0.10525000000000001 0.09912499999999999
1325.5 0.111565 0.105075 0.09895749999999999
1326.0 0.11138 0.1049 0.09878999999999999
1326.5 0.111195 0.104725 0.0986225
1327.0 0.11101 0.10455 0.09845499999999999
1327.5 0.110825 0.104375 0.0982875
1328.0 0.11064 0.1042 0.09811999999999999
1328.5 0.110455 0.104025 0.0979525
1329.0 0.11027 0.10385 0.09778499999999998
1329.5 0.110085 0.103675 0.0976175
1330.0 0.1099 0.10350000000000001 0.09745
1330.5 0.10971500000000001 0.103325 0.0972825
1331.0 0.10953 0.10314999999999999 0.09711499999999999
1331.5 0.109345 0.10297500000000001 0.09694749999999999
1332.0 0.10916000000000001 0.1028 0.09677999999999999
1332.5 0.108975 0.102625 0.09661249999999999
1333.0 0.10879 0.10245 0.09644499999999999
1333.5 0.10860500000000001 0.102275 0.09627749999999999
1334.0 0.10842 0.1021 0.09611
1334.5 0.108235 0.101925 0.09594249999999999
1335.0 0.10805000000000001 0.10175000000000001 0.095775
1335.5 0.107865 0.101575 0.09560749999999998
1336.0 0.10768 0.1014 0.09544
1336.5 0.10749500000000001 0.10122500000000001 0.09527249999999998
1337.0 0.10731 0.10105 0.095105
1337.5 0.107125 0.10087499999999999 0.0949375
1338.0 0.10694000000000001 0.10070000000000001 0.09477
1338.5 0.106755 0.100525 0.09460249999999999
1339.0 0.10657 0.10035 0.09443499999999999
1339.5 0.10638500000000001 0.100175 0.09426749999999999
1340.0 0.1062 0.1 0.09409999999999999
1340.5 0.106015 0.099825 0.0939325
1341.0 0.10583000000000001 0.09965 0.09376499999999999
1341.5 0.105645 0.09947500000000001 0.0935975
1342.0 0.10546 0.0993 0.09342999999999999
1342.5 0.10527500000000001 0.099125 0.0932625
1343.0 0.10509 0.09895000000000001 0.09309499999999998
1343.5 0.104905 0.098775 0.0929275
1344.0 0.10472000000000001 0.0986 0.09276
1344.5 0.104535 0.098425 0.0925925
1345.0 0.10435 0.09825 0.092425
1345.5 0.10416500000000001 0.098075 0.09225749999999999
1346.0 0.10398 0.0979 0.09208999999999999
1346.5 0.103795 0.097725 0.09192249999999999
1347.0 0.10361000000000001 0.09755 0.09175499999999999
1347.5 0.103425 0.097375 0.09158749999999999
1348.0 0.10324 0.09720000000000001 0.09142
1348.5 0.10305500000000001 0.097025 0.09125249999999999
1349.0 0.10287 0.09685 0.091085
1349.5 0.102685 0.09667500000000001 0.09091749999999998
1350.0 0.10250000000000001 0.0965 0.09075
1350.5 0.102315 0.096325 0.0905825
1351.0 0.10213 0.09615 0.090415
1351.5 0.10194500000000001 0.095975 0.0902475
1352.0 0.10176 0.0958 0.09008
1352.5 0.101575 0.095625 0.08991249999999999
1353.0 0.10139000000000001 0.09545000000000001 0.08974499999999999
1353.5 0.101205 0.095275 0.08957749999999999
1354.0 0.10102 0.0951 0.08940999999999999
1354.5 0.10083500000000001 0.09492500000000001 0.0892425
1355.0 0.10065 0.09475 0.08907499999999999
1355.5 0.100465 0.09457499999999999 0.0889075
1356.0 0.10028000000000001 0.09440000000000001 0.08873999999999999
1356.5 0.100095 0.094225 0.0885725
1357.0 0.09991 0.09405 0.08840499999999998
1357.5 0.09972500000000001 0.093875 0.0882375
1358.0 0.09954 0.0937 0.08807
1358.5 0.099355 0.093525 0.0879025
1359.0 0.09917000000000001 0.09335 0.087735
1359.5 0.098985 0.09317500000000001 0.08756749999999999
1360.0 0.0988 0.093 0.08739999999999999
1360.5 0.09861500000000001 0.092825 0.08723249999999999
1361.0 0.09843 0.09265000000000001 0.087065
1361.5 0.098245 0.092475 0.08689749999999999
1362.0 0.09806000000000001 0.0923 0.08673
1362.5 0.097875 0.09212500000000001 0.08656249999999999
1363.0 0.09769 0.09195 0.086395
1363.5 0.09750500000000001 0.091775 0.08622749999999998
1364.0 0.09732 0.0916 0.08606
1364.5 0.097135 0.091425 0.0858925
1365.0 0.09695000000000001 0.09125 0.085725
1365.5 0.096765 0.091075 0.0855575
1366.0 0.09658 0.09090000000000001 0.08539
1366.5 0.09639500000000001 0.090725 0.08522249999999999
1367.0 0.09621 0.09055 0.08505499999999999
1367.5 0.096025 0.09037500000000001 0.08488749999999999
1368.0 0.09584000000000001 0.0902 0.08471999999999999
1368.5 0.095655 0.090025 0.0845525
1369.0 0.09547 0.08985000000000001 0.08438499999999999
1369.5 0.09528500000000001 0.089675 0.0842175
1370.0 0.0951 0.0895 0.08404999999999999
1370.5 0.094915 0.089325 0.0838825
1371.0 0.09473000000000001 0.08915000000000001 0.08371499999999998
1371.5 0.094545 0.088975 0.0835475
1372.0 0.09436 0.0888 0.08338
1372.5 0.09417500000000001 0.08862500000000001 0.0832125
1373.0 0.09399 0.08845 0.083045
1373.5 0.093805 0.088275 0.08287749999999999
1374.0 0.09362000000000001 0.08810000000000001 0.08270999999999999
1374.5 0.093435 0.087925 0.08254249999999999
1375.0 0.09325 0.08775 0.082375
1375.5 0.09306500000000001 0.08757500000000001 0.08220749999999999
1376.0 0.09288 0.0874 0.08204
1376.5 0.092695 0.087225 0.08187249999999999
1377.0 0.09251000000000001 0.08705 0.081705
1377.5 0.092325 0.08687500000000001 0.08153749999999998
1378.0 0.09214 0.0867 0.08137
1378.5 0.09195500000000001 0.086525 0.0812025
1379.0 0.09177 0.08635000000000001 0.081035
1379.5 0.091585 0.086175 0.0808675
1380.0 0.09140000000000001 0.08600000000000001 0.0807
