#arXiv:2405.17605
#title:Review of searches for vector-like quarks, vector-like leptons, and heavy neutral leptons in proton-proton collisions at $\sqrt{s} =$ 13 TeV at the CMS experiment
#luminosity 138 fb-1 
#Energy 13000 GeV 
#A.~Tumasyan and al. CMS Collaborations 
#Fig 39 lower right 
#pp → BB → Zb, Hb, doublet
#Mass(GeV), obs(pb), exp(pb)
1100 0.008362011432347468 0.005261572243931356
1200 0.0048446115935399025 0.0038517436079373024
1300 0.0025026860594701866 0.0028587442152255725
1400 0.0019536045288595706 0.0022010478399026026
1500 0.0018405187200409223 0.0017660864243712235
1600 0.0018153657748822755 0.0014367146423806573
1700 0.0017181447956682988 0.0012236279890192523
1800 0.0015747483260837403 0.001081096700367175

