#arXiv:2402.13808
#title:A search for bottom-type vector-like quark pair production in dileptonic and fully hadronic final states in proton-proton collisions at $\sqrt{s}=$ 13 TeV 
#luminosity 138 fb-1 
#Energy 13000 GeV 
#A.~Hayrapetyan and al. CMS Collaborations 
#Fig 18 upper left 
#pp → BB → bH  
#Mass(GeV), obs(pb), exp(pb)
1000 0.0065428 0.0041888
1100 0.0054029 0.0029971
1200 0.0044368 0.0022821
1300 0.0025132 0.001747
1400 0.0016365 0.0014103
1500 0.0012066 0.0011446
1600 0.0015284 0.00096868
1700 0.001653 0.00086374
1800 0.0016825 0.00077895
