1191.2174860388034 0.6606115957553103 0 1.9360426202782155 1 arXiv:1812.07343
1473.9134750493142 1.5025418714534826 1 2.3450814491914866 2 arXiv:1812.09743
912.7137724994959 1.4686828267938106 1 6.28821784565535 3 arXiv:1806.10555
1153.862985864158 0.34077345053569563 0 1.1214707496096235 1 arXiv:1812.07343
755.2442766335267 0.5630842404658343 0 2.174725413878092 3 arXiv:1806.10555
1785.135551507729 1.8602849853463992 -1 -1.8602849853463992 -1 arXiv:1806.10555
1400.3911725976477 0.05504432632465228 1 0.11188939227703011 2 arXiv:1812.09743
818.8526927350222 1.9403785231891086 0 10.142502412556759 1 arXiv:1812.07343
1390.8276518285531 0.060256102703196035 1 0.12413625887330645 2 arXiv:1812.09743
1737.0547269899987 0.6030143322792036 -1 -0.6030143322792036 -1 arXiv:1806.10555
979.9627763738233 1.3072411975436176 0 6.28436359049614 1 arXiv:1812.07343
1044.9857178978355 0.20522570995563982 1 0.9223923451977293 1 arXiv:1812.07343
813.3114410497575 1.713589000133663 0 9.115471995916918 1 arXiv:1812.07343
1485.6643195464032 1.8491536016470405 1 2.779581267713743 2 arXiv:1812.09743
1710.496132634381 0.802042535313086 -1 -0.802042535313086 -1 arXiv:1806.10555
1088.786447819607 0.3011148126896517 0 1.2320914953058684 1 arXiv:1812.07343
1606.5317956586014 0.8204524334725298 -1 -0.8204524334725298 -1 arXiv:1806.10555
1716.1566066656992 0.24535725326086855 -1 -0.24535725326086855 -1 arXiv:1806.10555
999.6266270725902 1.4809681927804514 0 7.3993155556825485 1 arXiv:1812.07343
1283.6040728539874 1.4209952850735559 1 3.3332598269549623 2 arXiv:1812.09743
1524.783216841552 0.28171987678957344 -1 -0.28171987678957344 -1 arXiv:1806.10555
701.7074073312554 0.9616794707272589 0 3.614411076808927 3 arXiv:1806.10555
781.849108247458 1.8292098716244323 1 7.162956796539125 3 arXiv:1806.10555
1695.422847733113 1.9480685320193831 -1 -1.9480685320193831 -1 arXiv:1806.10555
1648.0233772102342 1.0258112832870947 -1 -1.0258112832870947 -1 arXiv:1806.10555
824.506495000076 1.5989499678638333 0 8.212213481600005 1 arXiv:1812.07343
1444.5523316206106 0.27375849412991426 1 0.47164139653380677 2 arXiv:1812.09743
1366.95905806174 0.7894454040190853 0 1.67828271863986 2 arXiv:1812.09743
1393.475181380375 0.25593464193333415 1 0.5254594487819336 2 arXiv:1812.09743
1118.6980095162548 1.428499803828182 0 5.316376576067509 1 arXiv:1812.07343
