mass s_l pair_prod ratio result channel
729.4323580895224 1e-07 0.37877019254813704 15.975317732895535 0 9
729.7074268567142 1e-07 0.3780577644411103 15.958068557258649 0 9
729.982495623906 1e-07 0.37734533633408357 15.9407916686329 0 9
730.2575643910977 1e-07 0.37663290822705686 15.92348700017794 0 9
730.5326331582896 1e-07 0.3759204801200299 15.906154484838305 0 9
730.8077019254814 1e-07 0.37520805201300317 15.888794055342558 0 9
731.0827706926732 1e-07 0.37449562390597646 15.871405644202383 0 9
731.357839459865 1e-07 0.3737831957989497 15.85398918371174 0 9
731.6329082270568 1e-07 0.373070767691923 15.836544605945988 0 9
731.9079769942485 1e-07 0.3723583395848963 15.81907184276098 0 9
732.1830457614403 1e-07 0.3716459114778696 15.801570825792197 0 9
732.4581145286321 1e-07 0.37093348337084286 15.78404148645384 0 9
732.733183295824 1e-07 0.3702210552638159 15.76648375593794 0 9
733.0082520630158 1e-07 0.3695086271567891 15.748897565213479 0 9
733.2833208302076 1e-07 0.36879619904976235 15.731282845025445 0 9
733.5583895973994 1e-07 0.36808377094273564 15.713639525893957 0 9
733.8334583645911 1e-07 0.36737134283570894 15.695967538113324 0 9
734.1085271317829 1e-07 0.36665891472868223 15.678266811751154 0 9
734.3835958989747 1e-07 0.3659464866216555 15.660537276647409 0 9
734.6586646661665 1e-07 0.3652340585146288 15.642778862413493 0 9
734.9337334333584 1e-07 0.36452163040760177 15.62499149843131 0 9
735.2088022005502 1e-07 0.36380920230057506 15.607175113852351 0 9
735.483870967742 1e-07 0.36309677419354836 15.589329637596716 0 9
735.7589397349337 1e-07 0.36238434608652165 15.571454998352191 0 9
736.0340085021255 1e-07 0.36167191797949494 15.553551124573302 0 9
736.3090772693173 1e-07 0.36095948987246823 15.535617944480347 0 9
736.5841460365091 1e-07 0.36024706176544147 15.517655386058443 0 9
736.859214803701 1e-07 0.3595346336584145 15.499663377056569 0 9
737.1342835708928 1e-07 0.3588222055513878 15.481641844986596 0 9
737.4093523380845 1e-07 0.35810977744436107 15.463590717122292 0 9
737.6844211052763 1e-07 0.35739734933733436 15.44550992049837 0 9
737.9594898724681 1e-07 0.35668492123030765 15.427399381909494 0 9
738.2345586396599 1e-07 0.35597249312328083 15.409259027909282 0 9
738.5096274068517 1e-07 0.3552600650162541 15.391088784809346 0 9
738.7846961740435 1e-07 0.3545476369092274 15.372888578678246 0 9
739.0597649412354 1e-07 0.35383520880220043 15.354658335340524 0 9
739.3348337084271 1e-07 0.3531227806951737 15.336397980375692 0 9
739.6099024756189 1e-07 0.352410352588147 15.318107439117197 0 9
739.8849712428107 1e-07 0.35169792448112025 15.29978663665143 0 9
740.1600400100025 1e-07 0.35098549637409354 15.281435497816686 0 9
740.4351087771943 1e-07 0.35027306826706683 15.263053947202144 0 9
740.710177544386 1e-07 0.3495606401600401 15.244641909146829 0 9
740.9852463115778 1e-07 0.3488482120530134 15.226199307738579 0 9
741.2603150787697 1e-07 0.34813578394598643 15.207726066812993 0 9
741.5353838459615 1e-07 0.34742335583895967 15.189222109952409 0 9
741.8104526131533 1e-07 0.34671092773193296 15.170687360484813 0 9
742.0855213803451 1e-07 0.34599849962490625 15.152121741482794 0 9
742.3605901475369 1e-07 0.34528607151787954 15.133525175762497 0 9
742.6356589147287 1e-07 0.34457364341085284 15.114897585882527 0 9
742.9107276819204 1e-07 0.3438612153038261 15.09623889414289 0 9
743.1857964491123 1e-07 0.34314878719679903 15.077549022583911 0 9
743.4608652163041 1e-07 0.3424363590897723 15.058827892985159 0 9
743.7359339834959 1e-07 0.3417239309827456 15.040075426864316 0 9
744.0110027506877 1e-07 0.3410115028757189 15.021291545476128 0 9
744.2860715178795 1e-07 0.3402990747686922 15.002476169811278 0 9
744.5611402850712 1e-07 0.3395866466616655 14.98362922059527 0 9
744.836209052263 1e-07 0.3388742185546388 14.964750618287349 0 9
745.1112778194548 1e-07 0.338161790447612 14.94584028307934 0 9
745.3863465866467 1e-07 0.33744936234058504 14.926898134894554 0 9
745.6614153538385 1e-07 0.3367369342335583 14.907924093386665 0 9
745.9364841210303 1e-07 0.3360245061265316 14.888918077938529 0 9
746.2115528882221 1e-07 0.3353120780195049 14.869880007661086 0 9
746.4866216554138 1e-07 0.3345996499124782 14.850809801392188 0 9
746.7616904226056 1e-07 0.33388722180545144 14.831707377695459 0 9
747.0367591897974 1e-07 0.33317479369842473 14.81257265485914 0 9
747.3118279569892 1e-07 0.332462365591398 14.793405550894901 0 9
747.5868967241811 1e-07 0.331749937484371 14.774205983536683 0 9
747.8619654913729 1e-07 0.3310375093773442 14.754973870239544 0 9
748.1370342585647 1e-07 0.33032508127031757 14.735709128178438 0 9
748.4121030257564 1e-07 0.3296126531632908 14.716411674247034 0 9
748.6871717929482 1e-07 0.3289002250562641 14.697081425056547 0 9
748.96224056014 1e-07 0.3281877969492374 14.677718296934506 0 9
749.2373093273318 1e-07 0.3274753688422107 14.658322205923566 0 9
749.5123780945237 1e-07 0.32676294073518364 14.63889306778028 0 9
749.7874468617155 1e-07 0.326050512628157 14.619430797973912 0 9
750.0625156289072 1e-07 0.3253380845211302 14.599935311685158 0 9
750.337584396099 1e-07 0.3246256564141035 14.580406523804957 0 9
750.6126531632908 1e-07 0.3239132283070768 14.560844348933236 0 9
750.8877219304826 1e-07 0.3232008002000501 14.541248701377661 0 9
751.1627906976744 1e-07 0.3224883720930234 14.521619495152402 0 9
751.4378594648663 1e-07 0.3217759439859964 14.501956643976854 0 9
751.7129282320581 1e-07 0.3210635158789696 14.482260061274395 0 9
751.9879969992498 1e-07 0.3203510877719429 14.46252966017111 0 9
752.2630657664416 1e-07 0.31963865966491617 14.442765353494487 0 9
752.5381345336334 1e-07 0.31892623155788946 14.42296705377217 0 9
752.8132033008252 1e-07 0.31821380345086275 14.403134673230646 0 9
753.088272068017 1e-07 0.317501375343836 14.383268123793954 0 9
753.3633408352088 1e-07 0.31678894723680934 14.363367317082396 0 9
753.6384096024005 1e-07 0.3160765191297826 14.343432164411189 0 9
753.9134783695924 1e-07 0.3153640910227556 14.323462576789186 0 9
754.1885471367842 1e-07 0.3146516629157289 14.303458464917545 0 9
754.463615903976 1e-07 0.31393923480870217 14.283419739188377 0 9
754.7386846711678 1e-07 0.3132268067016754 14.263346309683413 0 9
755.0137534383596 1e-07 0.31251437859464876 14.24323808617269 0 9
755.2888222055514 1e-07 0.311801950487622 14.22309497811315 0 9
755.5638909727431 1e-07 0.3110895223805953 14.202916894647327 0 9
755.838959739935 1e-07 0.3103770942735683 14.182703744601948 0 9
756.1140285071268 1e-07 0.3096646661665416 14.162455436486589 0 9
756.3890972743186 1e-07 0.30895223805951477 14.142171878492256 0 9
756.6641660415104 1e-07 0.3082398099524881 14.121852978490043 0 9
756.9392348087022 1e-07 0.30752738184546136 14.101498644029691 0 9
757.214303575894 1e-07 0.30681495373843465 14.081108782338227 0 9
757.4893723430857 1e-07 0.30610252563140794 14.060683300318523 0 9
757.7644411102776 1e-07 0.30539009752438095 14.040222104547892 0 9
758.0395098774694 1e-07 0.3046776694173542 14.01972510127668 0 9
758.3145786446612 1e-07 0.30396524131032754 13.999192196426815 0 9
758.589647411853 1e-07 0.3032528132033008 13.978623295590346 0 9
758.8647161790448 1e-07 0.30254038509627407 13.95801830402805 0 9
759.1397849462365 1e-07 0.30182795698924736 13.93737712666793 0 9
759.4148537134283 1e-07 0.30111552888222065 13.916699668103778 0 9
759.6899224806201 1e-07 0.30040310077519394 13.895985832593704 0 9
759.9649912478119 1e-07 0.2996906726681672 13.875235524058635 0 9
760.2400600150038 1e-07 0.2989782445611402 13.854448646080861 0 9
760.5151287821956 1e-07 0.2982658164541135 13.833625101902534 0 9
760.7901975493874 1e-07 0.2975533883470868 13.812764794424147 0 9
761.0652663165791 1e-07 0.29684096024006 13.791867626203032 0 9
761.3403350837709 1e-07 0.2961285321330333 13.770933499451871 0 9
761.6154038509627 1e-07 0.29541610402600654 13.749962316037124 0 9
761.8904726181545 1e-07 0.2947036759189799 13.728953977477541 0 9
762.1655413853464 1e-07 0.29399124781195285 13.707908384942577 0 9
762.4406101525382 1e-07 0.29327881970492614 13.686825439250894 0 9
762.71567891973 1e-07 0.29256639159789943 13.665705040868751 0 9
762.9907476869217 1e-07 0.2918539634908727 13.644547089908464 0 9
763.2658164541135 1e-07 0.29114153538384596 13.623351486126829 0 9
763.5408852213053 1e-07 0.2904291072768193 13.602118128923548 0 9
763.8159539884971 1e-07 0.28971667916979255 13.580846917339603 0 9
764.091022755689 1e-07 0.28900425106276556 13.559537750055695 0 9
764.3660915228808 1e-07 0.28829182295573885 13.53819052539063 0 9
764.6411602900725 1e-07 0.28757939484871214 13.51680514129968 0 9
764.9162290572643 1e-07 0.2868669667416854 13.495381495372959 0 9
765.1912978244561 1e-07 0.28615453863465873 13.473919484833818 0 9
765.4663665916479 1e-07 0.28544211052763196 13.452419006537161 0 9
765.7414353588397 1e-07 0.28472968242060526 13.430879956967832 0 9
766.0165041260315 1e-07 0.2840172543135785 13.409302232238922 0 9
766.2915728932232 1e-07 0.2833048262065518 13.38768572809012 0 9
766.5666416604151 1e-07 0.28259239809952474 13.366030339886006 0 9
766.8417104276069 1e-07 0.2818799699924981 13.344335962614425 0 9
767.1167791947987 1e-07 0.28116754188547133 13.322602490884698 0 9
767.3918479619905 1e-07 0.2804551137784446 13.300829818925994 0 9
767.6669167291823 1e-07 0.2797426856714179 13.27901784058557 0 9
767.9419854963741 1e-07 0.2790302575643912 13.257166449327068 0 9
768.2170542635658 1e-07 0.2783178294573645 13.235275538228764 0 9
768.4921230307577 1e-07 0.2776054013503375 13.213344999981835 0 9
768.7671917979495 1e-07 0.27689297324331075 13.191374726888617 0 9
769.0422605651413 1e-07 0.27618054513628404 13.169364610860812 0 9
769.3173293323331 1e-07 0.27546811702925733 13.147314543417737 0 9
769.5923980995249 1e-07 0.2747556889222306 13.125224415684531 0 9
769.8674668667167 1e-07 0.2740432608152039 13.103094118390379 0 9
770.1425356339084 1e-07 0.27333083270817715 13.080923541866685 0 9
770.4176044011003 1e-07 0.2726184046011501 13.05871257604528 0 9
770.6926731682921 1e-07 0.2719059764941234 13.036461110456619 0 9
770.9677419354839 1e-07 0.2711935483870967 13.014169034227894 0 9
771.2428107026757 1e-07 0.27048112028007 12.991836236081236 0 9
771.5178794698675 1e-07 0.2697686921730433 12.969462604331852 0 9
771.7929482370592 1e-07 0.2690562640660165 12.947048026886161 0 9
772.068017004251 1e-07 0.26834383595898986 12.924592391239935 0 9
772.3430857714428 1e-07 0.2676314078519631 12.902095584476392 0 9
772.6181545386346 1e-07 0.2669189797449364 12.879557493264322 0 9
772.8932233058265 1e-07 0.2662065516379094 12.856978003856176 0 9
773.1682920730183 1e-07 0.2654941235308827 12.834357002086172 0 9
773.4433608402101 1e-07 0.26478169542385593 12.811694373368333 0 9
773.7184296074018 1e-07 0.2640692673168293 12.788990002694593 0 9
773.9934983745936 1e-07 0.2633568392098025 12.76624377463281 0 9
774.2685671417854 1e-07 0.2626444111027758 12.743455573324848 0 9
774.5436359089772 1e-07 0.2619319829957491 12.72062528248459 0 9
774.8187046761691 1e-07 0.26121955488872206 12.697752785395954 0 9
775.0937734433609 1e-07 0.2605071267816953 12.674837964910939 0 9
775.3688422105527 1e-07 0.25979469867466864 12.651880703447587 0 9
775.6439109777444 1e-07 0.2590822705676419 12.628880882987964 0 9
775.9189797449362 1e-07 0.2583698424606152 12.605838385076188 0 9
776.194048512128 1e-07 0.25765741435358847 12.582753090816354 0 9
776.4691172793198 1e-07 0.25694498624656176 12.559624880870494 0 9
776.7441860465117 1e-07 0.2562325581395347 12.536453635456528 0 9
777.0192548137035 1e-07 0.255520130032508 12.513239234346221 0 9
777.2943235808953 1e-07 0.2548077019254813 12.489981556863052 0 9
777.569392348087 1e-07 0.2540952738184546 12.466680481880148 0 9
777.8444611152788 1e-07 0.2533828457114279 12.443335887818197 0 9
778.1195298824706 1e-07 0.2526704176044012 12.419947652643307 0 9
778.3945986496624 1e-07 0.2519579894973744 12.396515653864896 0 9
778.6696674168542 1e-07 0.2512455613903477 12.373039768533552 0 9
778.944736184046 1e-07 0.250533133283321 12.349519873238874 0 9
779.2198049512378 1e-07 0.24982070517629398 12.325955844107305 0 9
779.4948737184296 1e-07 0.24910827706926728 12.302347556800001 0 9
779.7699424856214 1e-07 0.24839584896224057 12.278694886510578 0 9
780.0450112528132 1e-07 0.24768342085521383 12.254997707962954 0 9
780.320080020005 1e-07 0.24697099274818712 12.231255895409129 0 9
780.5951487871968 1e-07 0.24625856464116042 12.207469322626961 0 9
780.8702175543885 1e-07 0.24554613653413365 12.183637862917921 0 9
781.1452863215804 1e-07 0.24483370842710667 12.159761389104858 0 9
781.4203550887722 1e-07 0.24412128032007993 12.135839773529735 0 9
781.695423855964 1e-07 0.24340885221305322 12.111872888051339 0 9
781.9704926231558 1e-07 0.24269642410602651 12.087860604043 0 9
782.2455613903476 1e-07 0.2419839959989998 12.063802792390293 0 9
782.5206301575394 1e-07 0.24127156789197307 12.03969932348873 0 9
782.7956989247311 1e-07 0.24055913978494636 12.015550067241415 0 9
783.070767691923 1e-07 0.23984671167791932 11.991354893056712 0 9
783.3458364591148 1e-07 0.23913428357089261 11.96711366984592 0 9
783.6209052263066 1e-07 0.2384218554638659 11.942826266020848 0 9
783.8959739934984 1e-07 0.2377094273568392 11.918492549491473 0 9
784.1710427606902 1e-07 0.23699699924981246 11.894112387663538 0 9
784.446111527882 1e-07 0.23628457114278575 11.869685647436143 0 9
784.7211802950737 1e-07 0.23557214303575905 11.845212195199318 0 9
784.9962490622655 1e-07 0.23485971492873234 11.820691896831601 0 9
785.2713178294574 1e-07 0.2341472868217053 11.79612461769755 0 9
785.5463865966492 1e-07 0.2334348587146786 11.771510222645363 0 9
785.821455363841 1e-07 0.23272243060765185 11.746848576004282 0 9
786.0965241310328 1e-07 0.23201000250062515 11.722139541582198 0 9
786.3715928982245 1e-07 0.23129757439359844 11.697382982663097 0 9
786.6466616654163 1e-07 0.2305851462865717 11.672578762004544 0 9
786.9217304326081 1e-07 0.229872718179545 11.647726741835164 0 9
787.1967991997999 1e-07 0.22916029007251829 11.622826783852068 0 9
787.4718679669918 1e-07 0.22844786196549124 11.597878749218294 0 9
787.7469367341836 1e-07 0.22773543385846454 11.572882498560263 0 9
788.0220055013754 1e-07 0.22702300575143783 11.547837891965118 0 9
788.2970742685671 1e-07 0.2263105776444111 11.522744788978159 0 9
788.5721430357589 1e-07 0.22559814953738438 11.497603048600205 0 9
788.8472118029507 1e-07 0.22488572143035768 11.472412529284956 0 9
789.1222805701425 1e-07 0.22417329332333097 11.447173088936331 0 9
789.3973493373344 1e-07 0.22346086521630396 11.421884584905792 0 9
789.6724181045262 1e-07 0.22274843710927722 11.396546873989692 0 9
789.947486871718 1e-07 0.22203600900225048 11.371159812426516 0 9
790.2225556389097 1e-07 0.22132358089522378 11.345723255894205 0 9
790.4976244061015 1e-07 0.22061115278819707 11.320237059507397 0 9
790.7726931732933 1e-07 0.21989872468117036 11.294701077814688 0 9
791.0477619404851 1e-07 0.21918629657414362 11.269115164795862 0 9
791.322830707677 1e-07 0.21847386846711664 11.243479173859107 0 9
791.5978994748688 1e-07 0.2177614403600899 11.217792957838231 0 9
791.8729682420606 1e-07 0.2170490122530632 11.19205636898982 0 9
792.1480370092523 1e-07 0.21633658414603646 11.166269258990406 0 9
792.4231057764441 1e-07 0.21562415603900975 11.140431478933644 0 9
792.6981745436359 1e-07 0.21491172793198302 11.114542879327427 0 9
792.9732433108277 1e-07 0.2141992998249563 11.088603310091003 0 9
793.2483120780195 1e-07 0.2134868717179296 11.062612620552079 0 9
793.5233808452112 1e-07 0.21277444361090286 11.036570659443898 0 9
793.7984496124031 1e-07 0.21206201550387588 11.01047727490231 0 9
794.0735183795949 1e-07 0.21134958739684917 10.984332314462842 0 9
794.3485871467867 1e-07 0.21063715928982243 10.958135625057674 0 9
794.6236559139785 1e-07 0.2099247311827957 10.931887053012694 0 9
794.8987246811703 1e-07 0.209212303075769 10.905586444044488 0 9
795.1737934483621 1e-07 0.20849987496874225 10.879233643257306 0 9
795.4488622155538 1e-07 0.20778744686171555 10.852828495140027 0 9
795.7239309827457 1e-07 0.20707501875468853 10.826370843563092 0 9
795.9989997499375 1e-07 0.20636259064766183 10.799860531775462 0 9
796.2740685171293 1e-07 0.20565016254063512 10.773297402401466 0 9
796.5491372843211 1e-07 0.2049377344336084 10.746681297437728 0 9
796.8242060515129 1e-07 0.20422530632658165 10.720012058250015 0 9
797.0992748187047 1e-07 0.20351287821955494 10.693289525570103 0 9
797.3743435858964 1e-07 0.20280045011252823 10.666513539492584 0 9
797.6494123530883 1e-07 0.20208802200550122 10.639683939471686 0 9
797.9244811202801 1e-07 0.2013755938984745 10.612800564318094 0 9
798.1995498874719 1e-07 0.2006631657914478 10.585863252195667 0 9
798.4746186546637 1e-07 0.19995073768442106 10.55887184061822 0 9
798.7496874218555 1e-07 0.19923830957739436 10.531826166446265 0 9
799.0247561890473 1e-07 0.19852588147036762 10.50472606588371 0 9
799.299824956239 1e-07 0.19781345336334089 10.477571374474552 0 9
799.5748937234308 1e-07 0.19710102525631418 10.450361927099566 0 9
799.8499624906226 1e-07 0.19638859714928747 10.423097557972932 0 9
800.1250312578145 1e-07 0.19586784196049006 10.403677374096468 0 9
800.4001000250063 1e-07 0.19557709427356834 10.393713632152862 0 9
800.6751687921981 1e-07 0.19528634658664665 10.383739373372686 0 9
800.9502375593898 1e-07 0.19499559889972493 10.373754581096197 0 9
801.2253063265816 1e-07 0.19470485121280323 10.363759238628447 0 9
801.5003750937734 1e-07 0.1944141035258815 10.353753329239186 0 9
801.7754438609652 1e-07 0.1941233558389598 10.34373683616277 0 9
802.0505126281571 1e-07 0.19383260815203796 10.333709742598073 0 9
802.3255813953489 1e-07 0.19354186046511623 10.323672031708393 0 9
802.6006501625407 1e-07 0.1932511127781945 10.31362368662134 0 9
802.8757189297324 1e-07 0.19296036509127282 10.303564690428772 0 9
803.1507876969242 1e-07 0.1926696174043511 10.293495026186665 0 9
803.425856464116 1e-07 0.19237886971742937 10.283414676915053 0 9
803.7009252313078 1e-07 0.19208812203050765 10.273323625597898 0 9
803.9759939984997 1e-07 0.19179737434358582 10.263221855183025 0 9
804.2510627656915 1e-07 0.1915066266566641 10.253109348582013 0 9
804.5261315328833 1e-07 0.1912158789697424 10.242986088670097 0 9
804.801200300075 1e-07 0.19092513128282068 10.232852058286065 0 9
805.0762690672668 1e-07 0.190634383595899 10.222707240232175 0 9
805.3513378344586 1e-07 0.19034363590897727 10.212551617274054 0 9
805.6264066016504 1e-07 0.19005288822205554 10.202385172140591 0 9
805.9014753688422 1e-07 0.18976214053513382 10.192207887523853 0 9
806.176544136034 1e-07 0.1894713928482121 10.182019746078973 0 9
806.4516129032259 1e-07 0.18918064516129027 10.171820730424061 0 9
806.7266816704176 1e-07 0.18888989747436855 10.161610823140112 0 9
807.0017504376094 1e-07 0.18859914978744682 10.151390006770882 0 9
807.2768192048012 1e-07 0.18830840210052513 10.141158263822813 0 9
807.551887971993 1e-07 0.18801765441360344 10.130915576764922 0 9
807.8269567391848 1e-07 0.1877269067266817 10.120661928028698 0 9
808.1020255063765 1e-07 0.18743615903976 10.110397300008012 0 9
808.3770942735684 1e-07 0.18714541135283816 10.100121675059006 0 9
808.6521630407602 1e-07 0.18685466366591644 10.089835035500009 0 9
808.927231807952 1e-07 0.18656391597899472 10.079537363611408 0 9
809.2023005751438 1e-07 0.18627316829207302 10.069228641635569 0 9
809.4773693423356 1e-07 0.1859824206051513 10.058908851776723 0 9
809.7524381095274 1e-07 0.18569167291822958 10.048577976200873 0 9
810.0275068767191 1e-07 0.18540092523130786 10.038235997035681 0 9
810.302575643911 1e-07 0.18511017754438602 10.02788289637037 0 9
810.5776444111028 1e-07 0.1848194298574643 10.01751865625563 0 9
810.8527131782946 1e-07 0.1845286821705426 10.007143258703499 0 9
811.1277819454864 1e-07 0.18423793448362089 9.99675668568726 0 9
811.4028507126782 1e-07 0.18394718679669916 9.986358919141344 0 9
811.67791947987 1e-07 0.18365643910977747 9.975949940961232 0 9
811.9529882470617 1e-07 0.18336569142285575 9.965529733003324 0 9
812.2280570142535 1e-07 0.18307494373593403 9.955098277084865 0 9
812.5031257814453 1e-07 0.1827841960490123 9.944655554983816 0 9
812.7781945486372 1e-07 0.18249344836209047 9.934201548438757 0 9
813.053263315829 1e-07 0.18220270067516875 9.923736239148791 0 9
813.3283320830208 1e-07 0.18191195298824703 9.913259608773414 0 9
