#mass result Id CS_TTbar_Zt obsratio
800.0	0	0	0.195	8.017762427531764	0.024320999999999995
1000.0	0	0	0.0438	5.315533980582524	0.00824
1100.0	0	0	0.0223	4.659423318010865	0.004786
1200.0	0	0	0.0117	3.0015392508978964	0.003898
1300.0	0	0	0.00634	1.9119420989143547	0.0033159999999999995
1400.0	0	0	0.0035	1.4314928425357873	0.0024449999999999997
1500.0	1	0	0.00197	0.8751665926254998	0.002251
1600.0	1	0	0.00112	0.5619668840943302	0.001993
1700.0	1	0	0.00065	0.34300791556728233	0.0018949999999999998
1800.0	1	0	0.00038	0.20540540540540542	0.00185
2000.0	1	0	0.000132	0.07370184254606366	0.0017909999999999998
