mass sin_l res ratio channel width
2290.581162324649 0.6132264529058116 -1 -0.6132264529058116 -1 0.6240931934341587
1729.4589178356714 0.374749498997996 -1 -0.374749498997996 -1 0.13286529880004683
1563.927855711423 0.5571142284569138 1 0.8386357791967695 0 0.24011880669311064
1291.7835671342687 0.09619238476953906 1 0.15502528290331333 0 0.004883715995321313
1381.563126252505 0.8657314629258517 0 1.4573173696465467 0 0.45248446847058843
1157.114228456914 0.877755511022044 0 1.555558843985379 1 0.3262683778392776
1232.8657314629259 0.3727454909819639 1 0.6121731116948516 1 0.06679447439106173
1415.2304609218436 0.5691382765531061 1 0.9688248243507539 0 0.2052048675222677
2357.9158316633266 0.19839679358717432 -1 -0.19839679358717432 -1 0.06922176517979992
1533.0661322645292 0.08016032064128256 1 0.1280585685166906 0 0.0047768739911189404
1305.8116232464931 0.022044088176352703 1 0.03559492561948541 0 0.0002620812545498409
2270.941883767535 0.23046092184368736 -1 -0.23046092184368736 -1 0.08664086912297175
2307.4148296593185 0.8637274549098196 -1 -0.8637274549098196 -1 1.2563806611001866
1098.196392785571 0.14829659318637273 1 0.2746212187105186 1 0.008388588082569263
1367.5350701402806 0.8817635270541081 0 1.4727146217979186 0 0.4599134900381291
1524.6492985971945 0.4228456913827655 1 0.6869858138668845 0 0.1314639039262549
1462.9258517034068 0.6332665330661322 0 1.0806471522761927 0 0.27146750049797497
1979.1583166332666 0.2124248496993988 -1 -0.2124248496993988 -1 0.05590941987312447
1765.931863727455 0.36472945891783565 -1 -0.36472945891783565 -1 0.13121978260893516
1364.7294589178357 0.8296593186372745 0 1.383529933472062 0 0.4054968521983258
1827.6553106212425 0.11422845691382764 -1 -0.11422845691382764 -1 0.01378631350551437
1179.5591182364728 0.22645290581162322 1 0.39244883296396554 1 0.022566981891999856
2040.881763527054 0.4128256513026052 -1 -0.4128256513026052 -1 0.22453449475474016
1418.0360721442885 0.06212424849699398 1 0.10576731394037665 0 0.002454679181545743
1056.112224448898 0.9358717434869739 0 1.7188498152673513 1 0.3089665612022303
1485.370741482966 0.657314629258517 0 1.1229878982846446 0 0.30152094528676643
1460.120240480962 0.8376753507014028 0 1.4292562613226605 0 0.4731825539215222
1476.9539078156313 0.01603206412825651 1 0.02737801771372808 0 0.00017734279666946665
1572.3446893787575 0.8977955911823646 0 1.3305256882302607 0 0.6303111513658639
2296.192384769539 0.17635270541082163 -1 -0.17635270541082163 -1 0.05186771941597807
1687.374749498998 0.7775551102204408 0 1.1230545181476916 0 0.5444943601972714
1984.7695390781564 0.48697394789579157 -1 -0.48697394789579157 -1 0.29549148875756603
1342.2845691382765 0.3386773547094188 1 0.5578160843094324 0 0.06536643400776887
2049.298597194389 0.7895791583166332 -1 -0.7895791583166332 -1 0.8281632688074971
1698.5971943887776 0.9579158316633266 0 1.3878746791631227 0 0.8374207566743894
2043.687374749499 0.6973947895791582 -1 -0.6973947895791582 -1 0.6425403173843065
1892.1843687374749 0.533066132264529 -1 -0.533066132264529 -1 0.3218111705638459
1513.426853707415 0.1903807615230461 1 0.3164756166709618 0 0.026258585803049576
2217.6352705410823 0.7234468937875751 -1 -0.7234468937875751 -1 0.8141591442993645
1653.7074148296592 0.9278557114228456 0 1.3277475115796493 0 0.7447067348243069
1678.9579158316633 0.6052104208416833 1 0.8720951781172442 0 0.3265879328931722
1611.623246492986 0.3386773547094188 1 0.47910432667309405 0 0.09423346905627002
2091.3827655310624 0.2124248496993988 -1 -0.2124248496993988 -1 0.0624298471813261
2298.9979959919838 0.9619238476953907 -1 -0.9619238476953907 -1 1.5469452530718888
