1310.55938225655 1.0744963070537976 0 3.244268682210031 1 arXiv:2201.07045
1965.1073377761265 0.8971568869030084 0 2.152436621307323 2 arXiv:2305.03401
764.7586227303029 1.5890951476758775 -1 -1.5890951476758775 -1 arXiv:2305.03401
2262.0220768956897 1.5619808423232402 -1 -1.5619808423232402 -1 arXiv:2305.03401
1793.6774804809593 0.7336260963964094 0 2.136052954806696 2 arXiv:2305.03401
983.5163043254112 1.558746363381376 -1 -1.558746363381376 -1 arXiv:2305.03401
460.0575656991932 1.2745112639122804 -1 -1.2745112639122804 -1 arXiv:2305.03401
1745.1348010990916 1.8515253996585612 0 5.748102275309215 2 arXiv:2305.03401
1782.860835325514 0.32565824899940354 1 0.9615101463103488 2 arXiv:2305.03401
1366.35139813719 1.9049981498253796 0 5.769444292664602 2 arXiv:2305.03401
2068.6940536873703 0.06814721476035324 1 0.1374773543424467 2 arXiv:2305.03401
1504.3875143481973 1.0133473295560425 0 3.286560774226086 2 arXiv:2305.03401
2218.082430737265 0.985669186980441 -1 -0.985669186980441 -1 arXiv:2305.03401
2189.313007807249 1.7842224062714225 -1 -1.7842224062714225 -1 arXiv:2305.03401
880.625346554236 1.1250981471716244 -1 -1.1250981471716244 -1 arXiv:2305.03401
1420.613096730956 0.4825193577914131 0 1.5110211753361797 2 arXiv:2305.03401
1487.3669690835059 0.5947240705032149 0 1.9152071728330136 2 arXiv:2305.03401
779.5925622665338 0.7910899797745266 -1 -0.7910899797745266 -1 arXiv:2305.03401
1253.086101679662 1.843136594433206 0 5.553471580250614 1 arXiv:2201.07045
2214.1599161095146 1.8101143647339741 -1 -1.8101143647339741 -1 arXiv:2305.03401
1555.81154577992 1.978469868554412 0 6.548684795096735 2 arXiv:2305.03401
2033.2996608784874 1.2877495865681983 0 2.77881177313295 2 arXiv:2305.03401
1151.1808533468186 1.2436752829594775 0 4.163835969277734 1 arXiv:2201.07045
1240.0893253412805 0.5422176994751189 0 1.6406648026566428 1 arXiv:2201.07045
1007.3254439686955 1.6352114419975488 0 4.235029276068036 0 arXiv:2402.16561
443.1954770728088 0.5437284706086443 -1 -0.5437284706086443 -1 arXiv:2305.03401
1414.375205642777 0.07714515796267296 1 0.24096101923850513 2 arXiv:2305.03401
795.012384823187 1.9676337327272737 -1 -1.9676337327272737 -1 arXiv:2305.03401
1320.960349139567 1.2158894607213313 0 3.6518662647404962 1 arXiv:2201.07045
552.2434832779254 1.5812587190551872 -1 -1.5812587190551872 -1 arXiv:2305.03401
440.38693349595485 0.36341194572517965 -1 -0.36341194572517965 -1 arXiv:2305.03401
1580.1763261940048 1.3673576919455612 0 4.5704555879221305 2 arXiv:2305.03401
1632.745462130614 0.2540787885063409 1 0.8509675502640365 2 arXiv:2305.03401
1119.9716058312074 0.28392335298377436 1 0.9772989865560421 1 arXiv:2201.07045
2178.8470243661236 0.7394461208114373 -1 -0.7394461208114373 -1 arXiv:2305.03401
1736.8214371665874 1.8984203055076834 0 5.961321422546221 2 arXiv:2305.03401
1230.8532434688746 1.8191594951558803 0 5.52888691964374 1 arXiv:2201.07045
1641.4861385384543 0.35220188974733824 0 1.1777105523458957 2 arXiv:2305.03401
1784.892529959674 1.841902015471048 0 5.4239368800651455 2 arXiv:2305.03401
2048.0924632261376 0.9625895009488759 0 2.018393744150924 2 arXiv:2305.03401
1459.3618758730458 0.4515578527568953 0 1.437067956510896 2 arXiv:2305.03401
1269.131364247727 1.1372195777955802 0 3.4352463997635767 1 arXiv:2201.07045
2027.2188259435136 0.2462383258328591 1 0.5377891453782332 2 arXiv:2305.03401
1938.5197990521951 1.7608948538400317 0 4.354228822512449 2 arXiv:2305.03401
2202.182442592347 0.9301751604012225 -1 -0.9301751604012225 -1 arXiv:2305.03401
1654.615476126743 1.2503769672685303 0 4.171016724711722 2 arXiv:2305.03401
1581.4997527410362 1.6656266204307255 0 5.570410493026496 2 arXiv:2305.03401
1055.9428407221626 1.711367196268634 0 5.276277634987073 2 arXiv:2305.03401
1272.4053227676677 1.8377912498785045 0 5.554383657968671 1 arXiv:2201.07045
1509.5771467491454 0.3001756945666789 1 0.9755353103023352 2 arXiv:2305.03401
2020.7932168661844 1.1174885606555676 0 2.472258448322254 2 arXiv:2305.03401
1351.1285526429979 1.6738895141416532 0 5.0136302939644946 2 arXiv:2305.03401
