mass k_t sing_prod ratio result channel label
1220.5513784461152 0.2 0.012312900406748315 0.10913264237832127 1 25 ATLAS
1223.3082706766918 0.2 0.012236598402766287 0.10973329377353515 1 25 ATLAS
1226.0651629072681 0.2 0.012160296398784265 0.11034854274345872 1 25 ATLAS
1228.8220551378447 0.2 0.01208399439480224 0.1109789195247105 1 25 ATLAS
1231.578947368421 0.2 0.012007692390820219 0.11162498045546199 1 25 ATLAS
1234.3358395989976 0.2 0.011931390386838193 0.11228730959999828 1 25 ATLAS
1237.092731829574 0.2 0.01185508838285617 0.11296652049616786 1 25 ATLAS
1239.8496240601503 0.2 0.011778786378874148 0.11366325803670704 1 25 ATLAS
1242.6065162907269 0.2 0.011702484374892118 0.11437820049655602 1 25 ATLAS
1245.3634085213032 0.2 0.011626182370910102 0.11511206171955944 1 25 ATLAS
1248.1203007518798 0.2 0.011549880366928071 0.11586559347936189 1 25 ATLAS
1250.877192982456 0.2 0.011473578362946055 0.11663958803090663 1 25 ATLAS
1253.6340852130327 0.2 0.011397276358964025 0.11743488087073321 1 25 ATLAS
1256.390977443609 0.2 0.011320974354982003 0.11825235372628477 1 25 ATLAS
1259.1478696741856 0.2 0.011244672350999973 0.11909293779670169 1 25 ATLAS
1261.904761904762 0.2 0.011168370347017955 0.11995761727013493 1 25 ATLAS
1264.6616541353383 0.2 0.011092068343035935 0.12084743314550318 1 25 ATLAS
1267.4185463659148 0.2 0.01101576633905391 0.12176348738988517 1 25 ATLAS
1270.1754385964912 0.2 0.010939464335071886 0.122706947466447 1 25 ATLAS
1272.9323308270677 0.2 0.010863162331089856 0.1236790512720147 1 25 ATLAS
1275.689223057644 0.2 0.010786860327107834 0.1246811125281885 1 25 ATLAS
1278.4461152882204 0.2 0.010710558323125816 0.12571452667536062 1 25 ATLAS
1281.203007518797 0.2 0.010634256319143791 0.1267807773252297 1 25 ATLAS
1283.9598997493736 0.2 0.010557954315161761 0.12788144333454382 1 25 ATLAS
1286.71679197995 0.2 0.010481652311179741 0.12901820657098967 1 25 ATLAS
1289.4736842105262 0.2 0.010405350307197716 0.1301928604515459 1 25 ATLAS
1292.2305764411028 0.2 0.010329048303215693 0.1314073193444573 1 25 ATLAS
1294.9874686716792 0.2 0.010252746299233671 0.1326636289384822 1 25 ATLAS
1297.7443609022557 0.2 0.010176444295251646 0.1339639776975431 1 25 ATLAS
1300.501253132832 0.2 0.010100142291269622 0.1350000072046274 1 25 ATLAS
1303.2581453634084 0.2 0.0100238402872876 0.13465551283069407 1 25 ATLAS
1306.015037593985 0.2 0.009947538283305576 0.13430768282340433 1 25 ATLAS
1308.7719298245615 0.2 0.009871236279323547 0.1339564636422815 1 25 ATLAS
1311.5288220551379 0.2 0.009794934275341526 0.13360180065541558 1 25 ATLAS
1314.2857142857142 0.2 0.009718632271359506 0.1332436381107261 1 25 ATLAS
1317.0426065162908 0.2 0.009642330267377477 0.13288191910632544 1 25 ATLAS
1319.7994987468671 0.2 0.009566028263395455 0.13251658555994741 1 25 ATLAS
1322.5563909774437 0.2 0.009489726259413429 0.13214757817740735 1 25 ATLAS
1325.31328320802 0.2 0.009413424255431409 0.13177483642005727 1 25 ATLAS
1328.0701754385964 0.2 0.009337122251449387 0.13139829847119852 1 25 ATLAS
1330.827067669173 0.2 0.009260820247467359 0.13101790120141268 1 25 ATLAS
1333.5839598997495 0.2 0.009184518243485332 0.13063358013276874 1 25 ATLAS
1336.3408521303259 0.2 0.009108216239503312 0.1302452694018652 1 25 ATLAS
1339.0977443609022 0.2 0.00903191423552129 0.12985290172166042 1 25 ATLAS
1341.8546365914788 0.2 0.008955612231539263 0.12945640834204677 1 25 ATLAS
1344.611528822055 0.2 0.008879310227557242 0.12905571900911772 1 25 ATLAS
1347.3684210526317 0.2 0.008803008223575215 0.12865076192307795 1 25 ATLAS
1350.125313283208 0.2 0.008726706219593193 0.12824146369474368 1 25 ATLAS
1352.8822055137844 0.2 0.008650404215611173 0.12782774930057603 1 25 ATLAS
1355.639097744361 0.2 0.008574102211629145 0.12740954203619087 1 25 ATLAS
1358.3959899749375 0.2 0.008497800207647118 0.12698676346828391 1 25 ATLAS
1361.1528822055138 0.2 0.008421498203665096 0.1265593333849067 1 25 ATLAS
1363.9097744360902 0.2 0.008345196199683075 0.12612716974402755 1 25 ATLAS
1366.6666666666667 0.2 0.00826889419570105 0.1256901886203086 1 25 ATLAS
1369.423558897243 0.2 0.008192592191719028 0.1252483041500245 1 25 ATLAS
1372.1804511278197 0.2 0.008116290187737001 0.12480142847404789 1 25 ATLAS
1374.937343358396 0.2 0.00803998818375498 0.12434947167882145 1 25 ATLAS
1377.6942355889723 0.2 0.00796368617977296 0.12389234173523198 1 25 ATLAS
1380.451127819549 0.2 0.007887384175790931 0.12342994443530066 1 25 ATLAS
1383.2080200501252 0.2 0.00781108217180891 0.1229621833265961 1 25 ATLAS
1385.9649122807018 0.2 0.007734780167826883 0.12248895964427424 1 25 ATLAS
1388.7218045112782 0.2 0.007658478163844862 0.1220101722406452 1 25 ATLAS
1391.4786967418547 0.2 0.007582176159862834 0.12152571751215964 1 25 ATLAS
1394.235588972431 0.2 0.007505874155880813 0.1210354893237049 1 25 ATLAS
1396.9924812030076 0.2 0.007429572151898787 0.12053937893009321 1 25 ATLAS
1399.749373433584 0.2 0.007353270147916765 0.12003727489462081 1 25 ATLAS
1402.5062656641603 0.2 0.007309807849483726 0.12002839931486987 1 25 ATLAS
1405.2631578947369 0.2 0.0072696295216055805 0.1200697491805608 1 25 ATLAS
1408.0200501253132 0.2 0.00722945119372744 0.12011170705703529 1 25 ATLAS
1410.7769423558898 0.2 0.007189272865849296 0.1201542829245729 1 25 ATLAS
1413.5338345864661 0.2 0.007149094537971154 0.12019748701425496 1 25 ATLAS
1416.2907268170427 0.2 0.00710891621009301 0.12024132981546516 1 25 ATLAS
1419.047619047619 0.2 0.007068737882214868 0.12028582208366659 1 25 ATLAS
1421.8045112781956 0.2 0.007028559554336724 0.12033097484846743 1 25 ATLAS
1424.561403508772 0.2 0.006988381226458583 0.12037679942198744 1 25 ATLAS
1427.3182957393483 0.2 0.0069482028985804415 0.12042330740753895 1 25 ATLAS
1430.0751879699249 0.2 0.006908024570702297 0.12047051070863496 1 25 ATLAS
1432.8320802005012 0.2 0.006867846242824156 0.12051842153834003 1 25 ATLAS
1435.5889724310778 0.2 0.00682766791494601 0.12056705242897839 1 25 ATLAS
1438.345864661654 0.2 0.00678748958706787 0.12061641624221538 1 25 ATLAS
1441.1027568922304 0.2 0.006747311259189729 0.12066652617952914 1 25 ATLAS
1443.859649122807 0.2 0.006707132931311584 0.12071739579308999 1 25 ATLAS
1446.6165413533836 0.2 0.00666695460343344 0.12076903899706629 1 25 ATLAS
1449.37343358396 0.2 0.006626776275555298 0.12082147007937574 1 25 ATLAS
1452.1303258145363 0.2 0.006586597947677157 0.12087470371390388 1 25 ATLAS
1454.8872180451128 0.2 0.006546419619799012 0.12092875497320983 1 25 ATLAS
1457.6441102756892 0.2 0.0065062412919208714 0.12098363934174344 1 25 ATLAS
1460.4010025062657 0.2 0.006466062964042727 0.1210393727295971 1 25 ATLAS
1463.157894736842 0.2 0.006425884636164585 0.12109597148681829 1 25 ATLAS
1465.9147869674184 0.2 0.006385706308286445 0.1211534524183084 1 25 ATLAS
1468.671679197995 0.2 0.0063455279804083 0.12121183279933727 1 25 ATLAS
1471.4285714285716 0.2 0.006305349652530155 0.12127113039170262 1 25 ATLAS
1474.185463659148 0.2 0.0062651713246520135 0.12133136346056564 1 25 ATLAS
1476.9423558897242 0.2 0.006224992996773872 0.12139255079199623 1 25 ATLAS
1479.6992481203008 0.2 0.006184814668895727 0.1214547117112627 1 25 ATLAS
1482.4561403508771 0.2 0.006144636341017587 0.12151786610190356 1 25 ATLAS
1485.2130325814537 0.2 0.006104458013139442 0.12158203442561907 1 25 ATLAS
1487.96992481203 0.2 0.006064279685261301 0.12164723774302648 1 25 ATLAS
1490.7268170426064 0.2 0.00602410135738316 0.12171349773531957 1 25 ATLAS
1493.483709273183 0.2 0.005983923029505015 0.12178083672688221 1 25 ATLAS
1496.2406015037595 0.2 0.00594374470162687 0.12184927770890258 1 25 ATLAS
1498.9974937343359 0.2 0.005903566373748729 0.12191884436404092 1 25 ATLAS
1501.7543859649122 0.2 0.0058633880458705875 0.12196778586424158 1 25 ATLAS
1504.5112781954888 0.2 0.0058232097179924435 0.12200502020905568 1 25 ATLAS
1507.2681704260651 0.2 0.005783031390114303 0.12204290741552294 1 25 ATLAS
1510.0250626566417 0.2 0.005742853062236157 0.1220814610347572 1 25 ATLAS
1512.781954887218 0.2 0.005702674734358017 0.12212069502803008 1 25 ATLAS
1515.5388471177944 0.2 0.005662496406479875 0.12216062378199788 1 25 ATLAS
1518.295739348371 0.2 0.0056223180786017304 0.12220126212461868 1 25 ATLAS
1521.0526315789475 0.2 0.0055821397507235864 0.12224262534179384 1 25 ATLAS
1523.8095238095239 0.2 0.005541961422845445 0.12228472919477414 1 25 ATLAS
1526.5664160401002 0.2 0.005501783094967304 0.12232758993837105 1 25 ATLAS
1529.3233082706768 0.2 0.005461604767089158 0.12237122434001736 1 25 ATLAS
1532.080200501253 0.2 0.005421426439211018 0.12241564969972321 1 25 ATLAS
1534.8370927318297 0.2 0.005381248111332873 0.12246088387097673 1 25 ATLAS
1537.593984962406 0.2 0.005341069783454732 0.12250694528264285 1 25 ATLAS
1540.3508771929824 0.2 0.005300891455576591 0.12255385296191483 1 25 ATLAS
1543.107769423559 0.2 0.005260713127698446 0.1226016265583794 1 25 ATLAS
1545.8646616541355 0.2 0.005220534799820301 0.12265028636925737 1 25 ATLAS
1548.6215538847118 0.2 0.00518035647194216 0.1226998533658887 1 25 ATLAS
1551.3784461152882 0.2 0.005140178144064019 0.12275034922153316 1 25 ATLAS
1554.1353383458645 0.2 0.005099999816185878 0.12280179634056389 1 25 ATLAS
1556.892230576441 0.2 0.005059821488307734 0.12285421788913523 1 25 ATLAS
1559.6491228070176 0.2 0.005019643160429589 0.1229076378274135 1 25 ATLAS
1562.406015037594 0.2 0.004979464832551447 0.12296208094346289 1 25 ATLAS
1565.1629072681703 0.2 0.004939286504673306 0.12301757288888762 1 25 ATLAS
1567.919799498747 0.2 0.004899108176795161 0.1230741402163369 1 25 ATLAS
1570.6766917293235 0.2 0.004858929848917017 0.12313181041898712 1 25 ATLAS
1573.4335839598998 0.2 0.004818751521038876 0.12319061197212368 1 25 ATLAS
1576.1904761904761 0.2 0.004778573193160734 0.12325057437695522 1 25 ATLAS
1578.9473684210525 0.2 0.004738394865282593 0.12331172820679882 1 25 ATLAS
1581.704260651629 0.2 0.004698216537404448 0.12337410515578924 1 25 ATLAS
1584.4611528822056 0.2 0.004658038209526304 0.12343773809027381 1 25 ATLAS
1587.218045112782 0.2 0.0046178598816481635 0.12350266110306668 1 25 ATLAS
1589.9749373433583 0.2 0.004577681553770021 0.1235689095707509 1 25 ATLAS
1592.7318295739349 0.2 0.004537503225891877 0.12363652021422855 1 25 ATLAS
1595.4887218045114 0.2 0.004497324898013733 0.1237055311627367 1 25 ATLAS
1598.2456140350878 0.2 0.004457146570135592 0.12377598202156248 1 25 ATLAS
1601.0025062656641 0.2 0.004423276282553636 0.12365204596810574 1 25 ATLAS
1603.7593984962405 0.2 0.0044004450654900095 0.12318496049091629 1 25 ATLAS
1606.516290726817 0.2 0.004377613848426379 0.1227166104002656 1 25 ATLAS
1609.2731829573936 0.2 0.004354782631362751 0.12224698972001438 1 25 ATLAS
1612.03007518797 0.2 0.004331951414299123 0.1217760924444714 1 25 ATLAS
1614.7869674185463 0.2 0.004309120197235496 0.121303912538132 1 25 ATLAS
1617.5438596491229 0.2 0.0042862889801718665 0.12083044393541342 1 25 ATLAS
1620.3007518796994 0.2 0.004263457763108236 0.12035568054039009 1 25 ATLAS
1623.0576441102758 0.2 0.004240626546044608 0.11987961622652551 1 25 ATLAS
1625.814536340852 0.2 0.00421779532898098 0.11940224483640388 1 25 ATLAS
1628.5714285714284 0.2 0.0041949641119173545 0.11892356018145878 1 25 ATLAS
1631.328320802005 0.2 0.0041721328948537235 0.11844355604170045 1 25 ATLAS
1634.0852130325816 0.2 0.004149301677790095 0.11796222616544222 1 25 ATLAS
1636.842105263158 0.2 0.0041264704607264675 0.11747956426902328 1 25 ATLAS
1639.5989974937343 0.2 0.004103639243662838 0.11699556403653091 1 25 ATLAS
1642.3558897243108 0.2 0.004080808026599211 0.11651021911952059 1 25 ATLAS
1645.1127819548874 0.2 0.00405797680953558 0.11602352313673359 1 25 ATLAS
1647.8696741854637 0.2 0.004035145592471953 0.11553546967381376 1 25 ATLAS
1650.62656641604 0.2 0.004012314375408326 0.11504605228302073 1 25 ATLAS
1653.3834586466164 0.2 0.003989483158344698 0.11455526448294255 1 25 ATLAS
1656.140350877193 0.2 0.003966651941281068 0.1140630997582059 1 25 ATLAS
1658.8972431077696 0.2 0.003943820724217438 0.11356955155918362 1 25 ATLAS
1661.654135338346 0.2 0.003920989507153812 0.11307461330170102 1 25 ATLAS
1664.4110275689222 0.2 0.0038981582900901846 0.11257827836673938 1 25 ATLAS
1667.1679197994988 0.2 0.003875327073026554 0.11208054010013754 1 25 ATLAS
1669.9248120300754 0.2 0.003852495855962924 0.11158139181229201 1 25 ATLAS
1672.6817042606517 0.2 0.003829664638899296 0.11108082677785351 1 25 ATLAS
1675.438596491228 0.2 0.0038068334218356696 0.11057883823542236 1 25 ATLAS
1678.1954887218044 0.2 0.003784002204772042 0.11007541938724101 1 25 ATLAS
1680.952380952381 0.2 0.0037611709877084136 0.10957056339888491 1 25 ATLAS
1683.7092731829575 0.2 0.003738339770644783 0.10906426339895041 1 25 ATLAS
1686.4661654135339 0.2 0.003715508553581156 0.10855651247874082 1 25 ATLAS
1689.2230576441102 0.2 0.0036926773365175266 0.10804730369194926 1 25 ATLAS
1691.9799498746868 0.2 0.003669846119453898 0.10753663005434062 1 25 ATLAS
1694.7368421052631 0.2 0.0036470149023902707 0.10702448454342933 1 25 ATLAS
1697.4937343358397 0.2 0.0036241836853266427 0.10651086009815573 1 25 ATLAS
1700.250626566416 0.2 0.003601352468263014 0.10594619860358545 1 25 ATLAS
1703.0075187969924 0.2 0.0035785212511993863 0.10488957675370972 1 25 ATLAS
1705.764411027569 0.2 0.003555690034135757 0.10384064618586177 1 25 ATLAS
1708.5213032581455 0.2 0.0035328588170721272 0.10279932345238366 1 25 ATLAS
1711.2781954887218 0.2 0.0035100276000084992 0.10176552630598838 1 25 ATLAS
1714.0350877192982 0.2 0.003487196382944872 0.10073917367828106 1 25 ATLAS
1716.7919799498748 0.2 0.003464365165881243 0.09972018565873855 1 25 ATLAS
1719.548872180451 0.2 0.003441533948817615 0.09870848347413842 1 25 ATLAS
1722.3057644110277 0.2 0.0034187027317539856 0.09770398946842289 1 25 ATLAS
1725.062656641604 0.2 0.003395871514690358 0.09670662708299012 1 25 ATLAS
1727.8195488721803 0.2 0.0033730402976267304 0.09571632083739977 1 25 ATLAS
1730.576441102757 0.2 0.003350209080563101 0.09473299631048496 1 25 ATLAS
1733.3333333333335 0.2 0.003327377863499472 0.09375658012185918 1 25 ATLAS
1736.0902255639098 0.2 0.003304546646435844 0.09278699991380884 1 25 ATLAS
1738.8471177944862 0.2 0.0032817154293722163 0.09182418433356226 1 25 ATLAS
1741.6040100250625 0.2 0.0032588842123085883 0.09086806301592633 1 25 ATLAS
1744.360902255639 0.2 0.0032360529952449595 0.08991856656628149 1 25 ATLAS
1747.1177944862156 0.2 0.0032132217781813298 0.08897562654392659 1 25 ATLAS
1749.874686716792 0.2 0.003190390561117702 0.08803917544576531 1 25 ATLAS
1752.6315789473683 0.2 0.0031675593440540746 0.08710914669032575 1 25 ATLAS
1755.388471177945 0.2 0.0031447281269904453 0.08618547460210586 1 25 ATLAS
1758.1453634085215 0.2 0.003121896909926816 0.08526809439623659 1 25 ATLAS
1760.9022556390978 0.2 0.003099065692863188 0.08435694216345493 1 25 ATLAS
1763.6591478696741 0.2 0.0030762344757995605 0.08345195485538026 1 25 ATLAS
1766.4160401002505 0.2 0.0030534032587359325 0.08255307027008668 1 25 ATLAS
1769.172932330827 0.2 0.0030305720416723032 0.08166022703796373 1 25 ATLAS
1771.9298245614036 0.2 0.003007740824608674 0.08077336460786023 1 25 ATLAS
1774.68671679198 0.2 0.0029849096075450464 0.07989242323350312 1 25 ATLAS
1777.4436090225563 0.2 0.002962078390481419 0.07901734396018556 1 25 ATLAS
1780.2005012531329 0.2 0.002939247173417789 0.07814806861171872 1 25 ATLAS
1782.9573934837094 0.2 0.0029164159563541594 0.07728453977764026 1 25 ATLAS
1785.7142857142858 0.2 0.0028935847392905323 0.07642670080067399 1 25 ATLAS
1788.4711779448621 0.2 0.0028707535222269047 0.07557449576443492 1 25 ATLAS
1791.2280701754385 0.2 0.002847922305163277 0.07472786948137448 1 25 ATLAS
1793.984962406015 0.2 0.002825091088099648 0.07388676748095967 1 25 ATLAS
1796.7418546365916 0.2 0.002802259871036018 0.07305113599808195 1 25 ATLAS
1799.498746867168 0.2 0.00277942865397239 0.07222092196168968 1 25 ATLAS
1802.2556390977443 0.2 0.0027643269210080976 0.07197391573899461 1 25 ATLAS
1805.0125313283208 0.2 0.0027509428511769893 0.07185513559334201 1 25 ATLAS
1807.7694235588974 0.2 0.0027375587813458805 0.07173561232145416 1 25 ATLAS
1810.5263157894738 0.2 0.002724174711514773 0.07161533848494049 1 25 ATLAS
1813.28320802005 0.2 0.002710790641683666 0.07149430654969241 1 25 ATLAS
1816.0401002506264 0.2 0.0026974065718525586 0.07137250888430206 1 25 ATLAS
1818.796992481203 0.2 0.00268402250202145 0.07124993775844966 1 25 ATLAS
1821.5538847117796 0.2 0.0026706384321903416 0.07112658534125942 1 25 ATLAS
1824.310776942356 0.2 0.0026572543623592337 0.07100244369962262 1 25 ATLAS
1827.0676691729323 0.2 0.0026438702925281267 0.07087750479648783 1 25 ATLAS
1829.8245614035088 0.2 0.0026304862226970184 0.07075176048911658 1 25 ATLAS
1832.5814536340854 0.2 0.0026171021528659097 0.07062520252730481 1 25 ATLAS
1835.3383458646617 0.2 0.0026037180830348026 0.07049782255156813 1 25 ATLAS
1838.095238095238 0.2 0.0025903340132036948 0.07036961209129083 1 25 ATLAS
1840.8521303258144 0.2 0.0025769499433725873 0.07024056256283769 1 25 ATLAS
1843.609022556391 0.2 0.002563565873541479 0.07011066526762705 1 25 ATLAS
1846.3659147869676 0.2 0.0025501818037103707 0.0699799113901654 1 25 ATLAS
1849.122807017544 0.2 0.0025367977338792633 0.06984829199604124 1 25 ATLAS
1851.8796992481202 0.2 0.002523413664048156 0.06971579802987837 1 25 ATLAS
1854.6365914786968 0.2 0.0025100295942170475 0.06958242031324667 1 25 ATLAS
1857.3934837092734 0.2 0.0024966455243859388 0.06944814954253045 1 25 ATLAS
1860.1503759398497 0.2 0.0024832614545548313 0.06931297628675198 1 25 ATLAS
1862.907268170426 0.2 0.0024698773847237243 0.0691768909853505 1 25 ATLAS
1865.6641604010024 0.2 0.002456493314892617 0.06903988394591444 1 25 ATLAS
1868.421052631579 0.2 0.002443109245061508 0.0689019453418665 1 25 ATLAS
1871.1779448621555 0.2 0.0024297251752303994 0.06876306521010019 1 25 ATLAS
1873.9348370927319 0.2 0.0024163411053992924 0.0686232334485665 1 25 ATLAS
1876.6917293233082 0.2 0.002402957035568185 0.0684824398138094 1 25 ATLAS
1879.4486215538848 0.2 0.0023895729657370766 0.06834067391844946 1 25 ATLAS
1882.2055137844611 0.2 0.002376188895905969 0.06819792522861358 1 25 ATLAS
1884.9624060150377 0.2 0.0023628048260748605 0.0680541830613099 1 25 ATLAS
1887.719298245614 0.2 0.002349420756243753 0.06790943658174659 1 25 ATLAS
1890.4761904761904 0.2 0.0023360366864126456 0.0677636748005925 1 25 ATLAS
1893.233082706767 0.2 0.0023226526165815373 0.06761688657117915 1 25 ATLAS
1895.9899749373435 0.2 0.002309268546750429 0.06746906058664168 1 25 ATLAS
1898.7468671679198 0.2 0.0022958844769193215 0.06732018537699788 1 25 ATLAS
1901.5037593984962 0.2 0.002282500407088214 0.06340150423252862 1 25 ATLAS
1904.2606516290728 0.2 0.0022691163372571058 0.05732859410450492 1 25 ATLAS
1907.017543859649 0.2 0.002255732267425998 0.052262970895180054 1 25 ATLAS
1909.7744360902257 0.2 0.0022423481975948896 0.0479732194569042 1 25 ATLAS
1912.531328320802 0.2 0.002228964127763782 0.04429376959176538 1 25 ATLAS
1915.2882205513783 0.2 0.002215580057932675 0.04110303254612722 1 25 ATLAS
1918.045112781955 0.2 0.0022021959881015664 0.03830970661134604 1 25 ATLAS
1920.8020050125315 0.2 0.0021888119182704576 0.035843899555067824 1 25 ATLAS
1923.5588972431078 0.2 0.00217542784843935 0.03365120070704251 1 25 ATLAS
1926.3157894736842 0.2 0.002162043778608243 0.031688619302496876 1 25 ATLAS
1929.0726817042607 0.2 0.0021486597087771345 0.02992173778775934 1 25 ATLAS
1931.829573934837 0.2 0.002135275638946027 0.02832267621975699 1 25 ATLAS
1934.5864661654136 0.2 0.0021218915691149187 0.02686861036483144 1 25 ATLAS
1937.34335839599 0.2 0.0021085074992838113 0.025540675404941347 1 25 ATLAS
