mass k_t sing_prod ratio result channel label gamma arXiv limunosity
1151.2562814070352 0.3 0.011103109240865832 0.3003828961738787 1 28 ATLAS 0.037385637464673716 arXiv:2307.07584 139
1154.7738693467336 0.3 0.011004057680147228 0.29973210328021926 1 28 ATLAS 0.0376252416111597 arXiv:2307.07584 139
1158.2914572864322 0.3 0.010906975404015392 0.2991072548197323 1 28 ATLAS 0.03786557728762851 arXiv:2307.07584 139
1161.8090452261306 0.3 0.010811472831444967 0.29849828330227424 1 28 ATLAS 0.0381066444901693 arXiv:2307.07584 139
1165.3266331658292 0.3 0.01071716038141057 0.29789483828385754 1 28 ATLAS 0.0383484432149131 arXiv:2307.07584 139
1168.8442211055276 0.3 0.010623648472886845 0.2972862834046758 1 28 ATLAS 0.038590973458032356 arXiv:2307.07584 139
1172.3618090452262 0.3 0.010530547524848412 0.29666169356029976 1 28 ATLAS 0.038834235215740615 arXiv:2307.07584 139
1175.8793969849246 0.3 0.01043746795626991 0.29600985221561105 1 28 ATLAS 0.03907822848429203 arXiv:2307.07584 139
1179.3969849246232 0.3 0.01034402018612596 0.29531924887129246 1 28 ATLAS 0.03932295325998118 arXiv:2307.07584 139
1182.9145728643216 0.3 0.010249814633391207 0.29457807669295066 1 28 ATLAS 0.039568409539142445 arXiv:2307.07584 139
1186.43216080402 0.3 0.010154461717040267 0.293774230313177 1 28 ATLAS 0.03981459731814984 arXiv:2307.07584 139
1189.9497487437186 0.3 0.010057571856047776 0.2928953038170962 1 28 ATLAS 0.04006151659341649 arXiv:2307.07584 139
1193.4673366834172 0.3 0.009958755469388358 0.29192858892217033 1 28 ATLAS 0.040309167361394296 arXiv:2307.07584 139
1196.9849246231156 0.3 0.00985762297603666 0.2908610733632385 1 28 ATLAS 0.040557549618573545 arXiv:2307.07584 139
1200.502512562814 0.3 0.00975382828097439 0.28968085117442766 1 28 ATLAS 0.04080666336148256 arXiv:2307.07584 139
1204.0201005025126 0.3 0.009649725223194391 0.2884634564026721 1 28 ATLAS 0.04105650858668731 arXiv:2307.07584 139
1207.537688442211 0.3 0.009546855648944618 0.2872581811705294 1 28 ATLAS 0.041307085290790926 arXiv:2307.07584 139
1211.0552763819096 0.3 0.009445246968359942 0.28606520962019366 1 28 ATLAS 0.04155839347043352 arXiv:2307.07584 139
1214.572864321608 0.3 0.009344926591575261 0.28488474531382907 1 28 ATLAS 0.04181043312229162 arXiv:2307.07584 139
1218.0904522613066 0.3 0.009245921928725441 0.2837170113516033 1 28 ATLAS 0.042063204243077884 arXiv:2307.07584 139
1221.608040201005 0.3 0.00914826038994538 0.2825622504682765 1 28 ATLAS 0.042316706829540696 arXiv:2307.07584 139
1225.1256281407036 0.3 0.009051969385369946 0.28142072510479366 1 28 ATLAS 0.04257094087846385 arXiv:2307.07584 139
1228.643216080402 0.3 0.008957076325134029 0.28029271745115303 1 28 ATLAS 0.04282590638666609 arXiv:2307.07584 139
1232.1608040201004 0.3 0.008863608619372514 0.2791785294566473 1 28 ATLAS 0.04308160335100077 arXiv:2307.07584 139
1235.678391959799 0.3 0.00877159367822027 0.27807848280341313 1 28 ATLAS 0.04333803176835559 arXiv:2307.07584 139
1239.1959798994976 0.3 0.008681058911812192 0.2769929188390625 1 28 ATLAS 0.04359519163565201 arXiv:2307.07584 139
1242.713567839196 0.3 0.00859203173028316 0.2759221984640247 1 28 ATLAS 0.04385308294984504 arXiv:2307.07584 139
1246.2311557788944 0.3 0.008504539543768057 0.27486670196909196 1 28 ATLAS 0.044111705707922944 arXiv:2307.07584 139
1249.748743718593 0.3 0.008418609762401752 0.2738268288185529 1 28 ATLAS 0.04437105990690669 arXiv:2307.07584 139
1253.2663316582914 0.3 0.008334269796319148 0.27280299737419783 1 28 ATLAS 0.04463114554384973 arXiv:2307.07584 139
1256.78391959799 0.3 0.008251547055655109 0.27179564455541405 1 28 ATLAS 0.0448919626158376 arXiv:2307.07584 139
1260.3015075376884 0.3 0.00817046895054453 0.2708052254305492 1 28 ATLAS 0.04515351111998755 arXiv:2307.07584 139
1263.819095477387 0.3 0.008091062891122285 0.2698322127347146 1 28 ATLAS 0.04541579105344824 arXiv:2307.07584 139
1267.3366834170854 0.3 0.008013356287523263 0.2688770963092297 1 28 ATLAS 0.04567880241339934 arXiv:2307.07584 139
1270.854271356784 0.3 0.00793737654988234 0.267940382457985 1 28 ATLAS 0.045942545197051286 arXiv:2307.07584 139
1274.3718592964824 0.3 0.007863151088334406 0.26702259321611993 1 28 ATLAS 0.04620701940164476 arXiv:2307.07584 139
1277.8894472361808 0.3 0.007790707313014336 0.26612426552658175 1 28 ATLAS 0.04647222502445053 arXiv:2307.07584 139
1281.4070351758794 0.3 0.007720072634057011 0.2652459503203648 1 28 ATLAS 0.04673816206276904 arXiv:2307.07584 139
1284.924623115578 0.3 0.007651274461597315 0.2643882114965131 1 28 ATLAS 0.04700483051393004 arXiv:2307.07584 139
1288.4422110552764 0.3 0.007584340205770137 0.2635516247983253 1 28 ATLAS 0.0472722303752923 arXiv:2307.07584 139
1291.9597989949748 0.3 0.007519297276710355 0.26273677658262046 1 28 ATLAS 0.047540361644243315 arXiv:2307.07584 139
1295.4773869346734 0.3 0.007456173084552844 0.26194426247942393 1 28 ATLAS 0.047809224318198916 arXiv:2307.07584 139
1298.9949748743718 0.3 0.007394995039432497 0.2611746859399911 1 28 ATLAS 0.04807881839460295 arXiv:2307.07584 139
1302.5125628140704 0.3 0.007335775652209275 0.2604282869553385 1 28 ATLAS 0.04834914387092702 arXiv:2307.07584 139
1306.0301507537688 0.3 0.007278381251939307 0.2597016461226395 1 28 ATLAS 0.04862020074467012 arXiv:2307.07584 139
1309.5477386934674 0.3 0.00722259528061514 0.25898916110209586 1 28 ATLAS 0.04889198901335833 arXiv:2307.07584 139
1313.0653266331658 0.3 0.007168200231916654 0.25828506221700703 1 28 ATLAS 0.04916450867454452 arXiv:2307.07584 139
1316.5829145728644 0.3 0.00711497859952372 0.2575834410053521 1 28 ATLAS 0.04943775972580805 arXiv:2307.07584 139
1320.1005025125628 0.3 0.00706271287711622 0.256878254992684 1 28 ATLAS 0.04971174216475438 arXiv:2307.07584 139
1323.6180904522612 0.3 0.007011185558374024 0.2561633321348751 1 28 ATLAS 0.04998645598901495 arXiv:2307.07584 139
1327.1356783919598 0.3 0.006960179136977 0.2554323748800538 1 28 ATLAS 0.05026190119624671 arXiv:2307.07584 139
1330.6532663316584 0.3 0.006909476106605033 0.25467896379994664 1 28 ATLAS 0.050538077784131885 arXiv:2307.07584 139
1334.1708542713568 0.3 0.006858858960937997 0.25389656074173733 1 28 ATLAS 0.050814985750377684 arXiv:2307.07584 139
1337.6884422110552 0.3 0.006808110193655765 0.25307851145248367 1 28 ATLAS 0.051092625092716025 arXiv:2307.07584 139
1341.2060301507538 0.3 0.00675701229843821 0.2522180476289976 1 28 ATLAS 0.05137099580890328 arXiv:2307.07584 139
1344.7236180904522 0.3 0.006705347768965209 0.2513082883469059 1 28 ATLAS 0.05165009789671989 arXiv:2307.07584 139
1348.2412060301508 0.3 0.006652899098916633 0.2503422408232835 1 28 ATLAS 0.05192993135397017 arXiv:2307.07584 139
1351.7587939698492 0.3 0.006599448781972364 0.24931280046777907 1 28 ATLAS 0.05221049617848198 arXiv:2307.07584 139
1355.2763819095478 0.3 0.006544779311812268 0.24821275017746275 1 28 ATLAS 0.052491792368106534 arXiv:2307.07584 139
1358.7939698492462 0.3 0.006488673182116232 0.24703475883070147 1 28 ATLAS 0.05277381992071806 arXiv:2307.07584 139
1362.3115577889448 0.3 0.0064309128865641186 0.24577137893513845 1 28 ATLAS 0.053056578834213476 arXiv:2307.07584 139
1365.8291457286432 0.3 0.0063712809188358095 0.24441504338429654 1 28 ATLAS 0.053340069106512296 arXiv:2307.07584 139
1369.3467336683416 0.3 0.006309559772611178 0.2429580612763807 1 28 ATLAS 0.053624290735556204 arXiv:2307.07584 139
1372.8643216080402 0.3 0.006245531941570095 0.241392612747477 1 28 ATLAS 0.053909243719308914 arXiv:2307.07584 139
1376.3819095477388 0.3 0.006178979919392441 0.23971074276949664 1 28 ATLAS 0.054194928055755785 arXiv:2307.07584 139
1379.8994974874372 0.3 0.006109686199758091 0.23790435386081765 1 28 ATLAS 0.054481343742903664 arXiv:2307.07584 139
1383.4170854271356 0.3 0.00603743327634692 0.23596519765460677 1 28 ATLAS 0.054768490778780696 arXiv:2307.07584 139
1386.9346733668342 0.3 0.005962003642838794 0.23388486526617705 1 28 ATLAS 0.05505636916143589 arXiv:2307.07584 139
1390.4522613065328 0.3 0.005883179792913596 0.23165477639640428 1 28 ATLAS 0.055344978888939 arXiv:2307.07584 139
1393.9698492462312 0.3 0.005800744220251204 0.2292661671031041 1 28 ATLAS 0.05563431995938028 arXiv:2307.07584 139
1397.4874371859296 0.3 0.005714479418531487 0.22671007616630365 1 28 ATLAS 0.055924392370870234 arXiv:2307.07584 139
1401.0050251256282 0.3 0.005624564536937164 0.22399210264585764 1 28 ATLAS 0.05621519612153936 arXiv:2307.07584 139
1404.5226130653266 0.3 0.005537607142142207 0.22135808521548742 1 28 ATLAS 0.05650673120953789 arXiv:2307.07584 139
1408.0402010050252 0.3 0.005455811589389921 0.2188920840591888 1 28 ATLAS 0.05679899763303568 arXiv:2307.07584 139
1411.5577889447236 0.3 0.005378897817762305 0.21658572778172358 1 28 ATLAS 0.057091995390221785 arXiv:2307.07584 139
1415.075376884422 0.3 0.005306585766341346 0.2144304217187019 1 28 ATLAS 0.05738572447930447 arXiv:2307.07584 139
1418.5929648241206 0.3 0.005238595374209033 0.21241735409365797 1 28 ATLAS 0.057680184898510775 arXiv:2307.07584 139
1422.1105527638192 0.3 0.005174646580447362 0.21053750226824622 1 28 ATLAS 0.057975376646086436 arXiv:2307.07584 139
1425.6281407035176 0.3 0.005114459324138327 0.2087816390634791 1 28 ATLAS 0.05827129972029552 arXiv:2307.07584 139
1429.145728643216 0.3 0.005057753544363915 0.2071403391297735 1 28 ATLAS 0.058567954119420396 arXiv:2307.07584 139
1432.6633165829146 0.3 0.005004249180206113 0.20560398534350113 1 28 ATLAS 0.058865339841761455 arXiv:2307.07584 139
1436.1809045226132 0.3 0.0049536661707469155 0.20416277520772497 1 28 ATLAS 0.05916345688563676 arXiv:2307.07584 139
1439.6984924623116 0.3 0.004905724455068322 0.20280672723486293 1 28 ATLAS 0.059462305249382064 arXiv:2307.07584 139
1443.21608040201 0.3 0.004860143972252316 0.20152568728913936 1 28 ATLAS 0.05976188493135038 arXiv:2307.07584 139
1446.7336683417086 0.3 0.004816644661380888 0.20030933486686464 1 28 ATLAS 0.060062195929912035 arXiv:2307.07584 139
1450.251256281407 0.3 0.004774946461536032 0.1991471892928187 1 28 ATLAS 0.06036323824345419 arXiv:2307.07584 139
1453.7688442211056 0.3 0.004734769311799738 0.1980286158113002 1 28 ATLAS 0.06066501187038086 arXiv:2307.07584 139
1457.286432160804 0.3 0.004695833151253999 0.19694283155074263 1 28 ATLAS 0.060967516809112596 arXiv:2307.07584 139
1460.8040201005026 0.3 0.004657857918980805 0.1958789113411739 1 28 ATLAS 0.06127075305808641 arXiv:2307.07584 139
1464.321608040201 0.3 0.004620563554062149 0.19482579336421815 1 28 ATLAS 0.06157472061575536 arXiv:2307.07584 139
1467.8391959798996 0.3 0.004583669995580019 0.19377228461578924 1 28 ATLAS 0.06187941948058867 arXiv:2307.07584 139
1471.356783919598 0.3 0.004546897182616411 0.1927070661621099 1 28 ATLAS 0.062184849651071274 arXiv:2307.07584 139
1474.8743718592964 0.3 0.004509965054253313 0.19161869817019558 1 28 ATLAS 0.06249101112570379 arXiv:2307.07584 139
1478.391959798995 0.3 0.004472593549572718 0.19049562469447232 1 28 ATLAS 0.06279790390300226 arXiv:2307.07584 139
1481.9095477386936 0.3 0.004434502607656612 0.18932617820173595 1 28 ATLAS 0.06310552798149803 arXiv:2307.07584 139
1485.427135678392 0.3 0.004395412167586996 0.18809858381721326 1 28 ATLAS 0.06341388335973747 arXiv:2307.07584 139
1488.9447236180904 0.3 0.004355042168445856 0.1868009632750381 1 28 ATLAS 0.063722970036282 arXiv:2307.07584 139
1492.462311557789 0.3 0.004313112549315181 0.18542133855701362 1 28 ATLAS 0.06403278800970769 arXiv:2307.07584 139
1495.9798994974874 0.3 0.004269343249276968 0.1839476352040761 1 28 ATLAS 0.06434333727860517 arXiv:2307.07584 139
1499.497487437186 0.3 0.004223454207413202 0.18236768528541325 1 28 ATLAS 0.06465461784157957 arXiv:2307.07584 139
1503.0150753768844 0.3 0.004176649255090141 0.18073344152166745 1 28 ATLAS 0.06496662969725017 arXiv:2307.07584 139
1506.532663316583 0.3 0.004131290358361919 0.1791475303483465 1 28 ATLAS 0.06527937284425037 arXiv:2307.07584 139
1510.0502512562814 0.3 0.004087359992717779 0.17761003269055556 1 28 ATLAS 0.06559284728122751 arXiv:2307.07584 139
1513.56783919598 0.3 0.004044800169765559 0.17611924474649057 1 28 ATLAS 0.06590705300684263 arXiv:2307.07584 139
1517.0854271356784 0.3 0.0040035529011131134 0.17467342639302494 1 28 ATLAS 0.06622199001977033 arXiv:2307.07584 139
1520.6030150753768 0.3 0.003963560198368282 0.17327080233931938 1 28 ATLAS 0.06653765831869873 arXiv:2307.07584 139
1524.1206030150754 0.3 0.00392476407313891 0.17190956324492246 1 28 ATLAS 0.06685405790232929 arXiv:2307.07584 139
1527.638190954774 0.3 0.003887106537032846 0.1705878667987456 1 28 ATLAS 0.0671711887693764 arXiv:2307.07584 139
1531.1557788944724 0.3 0.003850529601657937 0.16930383875540103 1 28 ATLAS 0.06748905091856759 arXiv:2307.07584 139
1534.6733668341708 0.3 0.003814975278622026 0.1680555739254859 1 28 ATLAS 0.06780764434864314 arXiv:2307.07584 139
1538.1909547738694 0.3 0.0037803855795329566 0.16684113711649337 1 28 ATLAS 0.06812696905835611 arXiv:2307.07584 139
1541.708542713568 0.3 0.0037467025159985787 0.16565856402112136 1 28 ATLAS 0.06844702504647196 arXiv:2307.07584 139
1545.2261306532664 0.3 0.0037138680996267382 0.164505862049842 1 28 ATLAS 0.06876781231176861 arXiv:2307.07584 139
1548.7437185929648 0.3 0.0036818243420252785 0.16338101110467776 1 28 ATLAS 0.06908933085303624 arXiv:2307.07584 139
1552.2613065326632 0.3 0.003650513254802047 0.16228196429121103 1 28 ATLAS 0.06941158066907717 arXiv:2307.07584 139
1555.7788944723618 0.3 0.0036198768495648848 0.1612066485659247 1 28 ATLAS 0.06973456175870561 arXiv:2307.07584 139
1559.2964824120604 0.3 0.0035898571379216412 0.1601529653160397 1 28 ATLAS 0.0700582741207477 arXiv:2307.07584 139
1562.8140703517588 0.3 0.003560396131480165 0.15911879086907035 1 28 ATLAS 0.07038271775404115 arXiv:2307.07584 139
1566.3316582914572 0.3 0.003531435841848298 0.15810197692936934 1 28 ATLAS 0.07070789265743534 arXiv:2307.07584 139
1569.8492462311558 0.3 0.003502918280633885 0.15710035093897273 1 28 ATLAS 0.07103379882979109 arXiv:2307.07584 139
1573.3668341708544 0.3 0.0034747854594447732 0.15611171636008273 1 28 ATLAS 0.0713604362699805 arXiv:2307.07584 139
1576.8844221105528 0.3 0.0034469793898888115 0.15513385287654444 1 28 ATLAS 0.07168780497688676 arXiv:2307.07584 139
1580.4020100502512 0.3 0.0034194420835738414 0.15416451651167654 1 28 ATLAS 0.07201590494940424 arXiv:2307.07584 139
1583.9195979899498 0.3 0.0033921155521077087 0.15320143965980842 1 28 ATLAS 0.07234473618643822 arXiv:2307.07584 139
1587.4371859296484 0.3 0.0033649418070982587 0.15224233102885398 1 28 ATLAS 0.07267429868690468 arXiv:2307.07584 139
1590.9547738693468 0.3 0.003337862860153342 0.15128487549121516 1 28 ATLAS 0.07300459244973036 arXiv:2307.07584 139
1594.4723618090452 0.3 0.0033108207228808003 0.15032673384025422 1 28 ATLAS 0.07333561747385253 arXiv:2307.07584 139
1597.9899497487436 0.3 0.003283757406888481 0.14936554244950892 1 28 ATLAS 0.0736673737582189 arXiv:2307.07584 139
1601.5075376884422 0.3 0.003256615683280259 0.14840182946305466 1 28 ATLAS 0.07399986130178754 arXiv:2307.07584 139
1605.0251256281408 0.3 0.003229363294118173 0.14745656145264882 1 28 ATLAS 0.07433308010352666 arXiv:2307.07584 139
1608.5427135678392 0.3 0.003201998006096237 0.14653176329718112 1 28 ATLAS 0.07466703016241455 arXiv:2307.07584 139
1612.0603015075376 0.3 0.0031745193669088867 0.1456242950848332 1 28 ATLAS 0.07500171147743952 arXiv:2307.07584 139
1615.5778894472362 0.3 0.0031469269242505576 0.14473107551914322 1 28 ATLAS 0.0753371240475998 arXiv:2307.07584 139
1619.0954773869348 0.3 0.003119220225815689 0.14384907427494747 1 28 ATLAS 0.0756732678719032 arXiv:2307.07584 139
1622.6130653266332 0.3 0.003091398819298723 0.14297530550909127 1 28 ATLAS 0.07601014294936737 arXiv:2307.07584 139
1626.1306532663316 0.3 0.0030634622523940938 0.14210682249354548 1 28 ATLAS 0.07634774927901933 arXiv:2307.07584 139
1629.6482412060302 0.3 0.003035410072796239 0.1412407133487917 1 28 ATLAS 0.07668608685989564 arXiv:2307.07584 139
1633.1658291457288 0.3 0.0030072418281995965 0.14037409786394223 1 28 ATLAS 0.07702515569104211 arXiv:2307.07584 139
1636.6834170854272 0.3 0.002978957066298608 0.13950412539708945 1 28 ATLAS 0.07736495577151381 arXiv:2307.07584 139
1640.2010050251256 0.3 0.002950555334787709 0.1386279738548426 1 28 ATLAS 0.07770548710037492 arXiv:2307.07584 139
1643.718592964824 0.3 0.0029220361813613377 0.1377428497538986 1 28 ATLAS 0.0780467496766986 arXiv:2307.07584 139
1647.2361809045226 0.3 0.0028933991537139314 0.13684598936976428 1 28 ATLAS 0.078388743499567 arXiv:2307.07584 139
1650.7537688442212 0.3 0.0028646437995399274 0.13593466097835177 1 28 ATLAS 0.078731468568071 arXiv:2307.07584 139
1654.2713567839196 0.3 0.0028357696665337667 0.13500616819503994 1 28 ATLAS 0.07907492488131022 arXiv:2307.07584 139
1657.788944723618 0.3 0.0028067763023898865 0.13405785441286266 1 28 ATLAS 0.07941911243839297 arXiv:2307.07584 139
1661.3065326633166 0.3 0.002777663254802722 0.13308710833668594 1 28 ATLAS 0.07976403123843595 arXiv:2307.07584 139
1664.8241206030152 0.3 0.002748430071466713 0.13209137060351675 1 28 ATLAS 0.08010968128056446 arXiv:2307.07584 139
1668.3417085427136 0.3 0.0027190763000762997 0.13106814147040788 1 28 ATLAS 0.08045606256391195 arXiv:2307.07584 139
1671.859296482412 0.3 0.0026896014883259186 0.13001498954078564 1 28 ATLAS 0.08080317508762022 arXiv:2307.07584 139
1675.3768844221106 0.3 0.0026600051839100053 0.12892956148746168 1 28 ATLAS 0.0811510188508393 arXiv:2307.07584 139
1678.8944723618092 0.3 0.0026302869345229997 0.12780959271617137 1 28 ATLAS 0.08149959385272713 arXiv:2307.07584 139
1682.4120603015076 0.3 0.002600446287859342 0.12665291889735847 1 28 ATLAS 0.08184890009244969 arXiv:2307.07584 139
1685.929648241206 0.3 0.002570482791613468 0.12545748827629416 1 28 ATLAS 0.08219893756918087 arXiv:2307.07584 139
1689.4472361809044 0.3 0.002540395993479817 0.12422137465276234 1 28 ATLAS 0.08254970628210231 arXiv:2307.07584 139
1692.964824120603 0.3 0.002510185441152823 0.12294279090181018 1 28 ATLAS 0.08290120623040348 arXiv:2307.07584 139
1696.4824120603016 0.3 0.002479850682326927 0.12162010288690346 1 28 ATLAS 0.08325343741328135 arXiv:2307.07584 139
1700.0 0.3 0.0024493912646965698 0.12025184359674518 1 28 ATLAS 0.08360639982994049 arXiv:2307.07584 139
1000.0 0.30404040404040406 0.018594953547754624 0.3742360370871793 1 28 ATLAS 0.0285279287559822 arXiv:2307.07584 139
1003.5175879396985 0.30404040404040406 0.0184086034429134 0.3729009486646103 1 28 ATLAS 0.028741717094144963 arXiv:2307.07584 139
1007.035175879397 0.30404040404040406 0.018223726585369346 0.3715732655411866 1 28 ATLAS 0.02895625701729206 arXiv:2307.07584 139
1010.5527638190955 0.30404040404040406 0.01803889284749883 0.3702259299908322 1 28 ATLAS 0.029171548519308994 arXiv:2307.07584 139
1014.070351758794 0.30404040404040406 0.017854120976264962 0.3688584376874328 1 28 ATLAS 0.029387591594130087 arXiv:2307.07584 139
1017.5879396984925 0.30404040404040406 0.01766942971863088 0.3674702798965613 1 28 ATLAS 0.029604386235738873 arXiv:2307.07584 139
1021.105527638191 0.30404040404040406 0.01748483782155971 0.366060943681427 1 28 ATLAS 0.029821932438168552 arXiv:2307.07584 139
1024.6231155778894 0.30404040404040406 0.01730036403201457 0.3646299121331027 1 28 ATLAS 0.030040230195502306 arXiv:2307.07584 139
1028.140703517588 0.30404040404040406 0.017116027096958576 0.3631766646263336 1 28 ATLAS 0.03025927950187362 arXiv:2307.07584 139
1031.6582914572864 0.30404040404040406 0.01693184576335487 0.3617006771022775 1 28 ATLAS 0.030479080351466542 arXiv:2307.07584 139
1035.175879396985 0.30404040404040406 0.016747838778166567 0.36020142237956687 1 28 ATLAS 0.0306996327385159 arXiv:2307.07584 139
1038.6934673366834 0.30404040404040406 0.0165640248883568 0.35867837049511464 1 28 ATLAS 0.030920936657307396 arXiv:2307.07584 139
1042.211055276382 0.30404040404040406 0.016380422840888684 0.357130989076131 1 28 ATLAS 0.031142992102177924 arXiv:2307.07584 139
1045.7286432160804 0.30404040404040406 0.01619705138272536 0.35555874374484747 1 28 ATLAS 0.031365799067515424 arXiv:2307.07584 139
1049.2462311557788 0.30404040404040406 0.01601392926082994 0.35396109855747193 1 28 ATLAS 0.03158935754775916 arXiv:2307.07584 139
1052.7638190954774 0.30404040404040406 0.015831075222165536 0.35233751647893363 1 28 ATLAS 0.031813667537399656 arXiv:2307.07584 139
1056.2814070351758 0.30404040404040406 0.015648508013695304 0.35068745989499067 1 28 ATLAS 0.03203872903097866 arXiv:2307.07584 139
1059.7989949748744 0.30404040404040406 0.01546624638238234 0.34901039116329363 1 28 ATLAS 0.03226454202308918 arXiv:2307.07584 139
1063.3165829145728 0.30404040404040406 0.015284309075189795 0.34730577320501577 1 28 ATLAS 0.03249110650837538 arXiv:2307.07584 139
1066.8341708542714 0.30404040404040406 0.01510271483908077 0.3455730701386538 1 28 ATLAS 0.03271842248153258 arXiv:2307.07584 139
