mass k_t sing_prod ratio result channel label gamma arXiv limunosity
1419.3979933110368 0.2 0.006897906821322527 0.11746928040057675 1 25 ATLAS 0.02566563439440991 arXiv:2305.03401 139
1423.076923076923 0.2 0.006835735019121434 0.11735988786084721 1 25 ATLAS 0.02580293392672381 arXiv:2305.03401 139
1426.7558528428094 0.2 0.006773563216920343 0.11724890146980019 1 25 ATLAS 0.025940588993461775 arXiv:2305.03401 139
1430.4347826086957 0.2 0.00671139141471925 0.11713627875021351 1 25 ATLAS 0.0260785995937532 arXiv:2305.03401 139
1434.113712374582 0.2 0.0066492196125181565 0.1170219758245104 1 25 ATLAS 0.026216965726737 arXiv:2305.03401 139
1437.7926421404682 0.2 0.006587047810317069 0.11690594735466393 1 25 ATLAS 0.026355687391561536 arXiv:2305.03401 139
1441.4715719063545 0.2 0.0065248760081159755 0.1167881464790161 1 25 ATLAS 0.02649476458738445 arXiv:2305.03401 139
1445.1505016722408 0.2 0.006462704205914884 0.11666852474582548 1 25 ATLAS 0.026634197313372587 arXiv:2305.03401 139
1448.8294314381271 0.2 0.006400532403713792 0.11654703204334214 1 25 ATLAS 0.02677398556870185 arXiv:2305.03401 139
1452.5083612040135 0.2 0.0063383606015126985 0.11642361652619618 1 25 ATLAS 0.026914129352557117 arXiv:2305.03401 139
1456.1872909698995 0.2 0.00627618879931161 0.11629822453787061 1 25 ATLAS 0.02705462866413214 arXiv:2305.03401 139
1459.866220735786 0.2 0.006214016997110514 0.11617080052901212 1 25 ATLAS 0.027195483502629406 arXiv:2305.03401 139
1463.5451505016722 0.2 0.006151845194909425 0.11604128697131559 1 25 ATLAS 0.027336693867260013 arXiv:2305.03401 139
1467.2240802675585 0.2 0.006089673392708333 0.11590962426670097 1 25 ATLAS 0.02747825975724367 arXiv:2305.03401 139
1470.9030100334448 0.2 0.0060275015905072405 0.11577575065147648 1 25 ATLAS 0.027620181171808447 arXiv:2305.03401 139
1474.5819397993312 0.2 0.005965329788306148 0.11563960209516332 1 25 ATLAS 0.027762458110190794 arXiv:2305.03401 139
1478.2608695652175 0.2 0.005903157986105055 0.11550111219362998 1 25 ATLAS 0.027905090571635354 arXiv:2305.03401 139
1481.9397993311036 0.2 0.005840986183903967 0.11536021205615901 1 25 ATLAS 0.028048078555394918 arXiv:2305.03401 139
1485.6187290969901 0.2 0.005778814381702871 0.11521683018603944 1 25 ATLAS 0.028191422060730338 arXiv:2305.03401 139
1489.2976588628762 0.2 0.005716642579501782 0.11507089235424707 1 25 ATLAS 0.028335121086910327 arXiv:2305.03401 139
1492.9765886287626 0.2 0.005654470777300689 0.11492232146574057 1 25 ATLAS 0.028479175633211503 arXiv:2305.03401 139
1496.6555183946489 0.2 0.0055922989750995964 0.1147710374178642 1 25 ATLAS 0.028623585698918187 arXiv:2305.03401 139
1500.3344481605352 0.2 0.00553185976550392 0.11464897946480755 1 25 ATLAS 0.02876835128332236 arXiv:2305.03401 139
1504.0133779264215 0.2 0.005488746481962386 0.11484801597312475 1 25 ATLAS 0.028913472385723588 arXiv:2305.03401 139
1507.6923076923076 0.2 0.005445633198420855 0.11505110180525123 1 25 ATLAS 0.029058949005428842 arXiv:2305.03401 139
1511.371237458194 0.2 0.005402519914879322 0.11525835497553849 1 25 ATLAS 0.029204781141752505 arXiv:2305.03401 139
1515.0501672240803 0.2 0.005359406631337788 0.11546989821987357 1 25 ATLAS 0.02935096879401626 arXiv:2305.03401 139
1518.7290969899666 0.2 0.005316293347796255 0.11568585923273865 1 25 ATLAS 0.029497511961548945 arXiv:2305.03401 139
1522.408026755853 0.2 0.005273180064254722 0.1159063709187247 1 25 ATLAS 0.029644410643686538 arXiv:2305.03401 139
1526.086956521739 0.2 0.005230066780713191 0.11613157165953664 1 25 ATLAS 0.029791664839772032 arXiv:2305.03401 139
1529.7658862876256 0.2 0.005186953497171656 0.116361605597614 1 25 ATLAS 0.029939274549155383 arXiv:2305.03401 139
1533.4448160535117 0.2 0.005143840213630125 0.11659662293758637 1 25 ATLAS 0.030087239771193357 arXiv:2305.03401 139
1537.123745819398 0.2 0.005100726930088591 0.11683678026688489 1 25 ATLAS 0.030235560505249538 arXiv:2305.03401 139
1540.8026755852843 0.2 0.005057613646547058 0.11708224089694434 1 25 ATLAS 0.03038423675069418 arXiv:2305.03401 139
1544.4816053511706 0.2 0.005014500363005525 0.11733317522655547 1 25 ATLAS 0.030533268506904174 arXiv:2305.03401 139
1548.160535117057 0.2 0.004971387079463992 0.11758976112906255 1 25 ATLAS 0.030682655773262898 arXiv:2305.03401 139
1551.839464882943 0.2 0.00492827379592246 0.11785218436525133 1 25 ATLAS 0.03083239854916024 arXiv:2305.03401 139
1555.5183946488296 0.2 0.0048851605123809245 0.11812063902393864 1 25 ATLAS 0.030982496833992436 arXiv:2305.03401 139
1559.1973244147157 0.2 0.004842047228839394 0.11839532799245463 1 25 ATLAS 0.03113295062716203 arXiv:2305.03401 139
1562.876254180602 0.2 0.004798933945297861 0.11867646345941178 1 25 ATLAS 0.031283759928077796 arXiv:2305.03401 139
1566.5551839464883 0.2 0.004755820661756328 0.11896426745237364 1 25 ATLAS 0.03143492473615464 arXiv:2305.03401 139
1570.2341137123747 0.2 0.0047127073782147946 0.11925897241328336 1 25 ATLAS 0.031586445050813594 arXiv:2305.03401 139
1573.913043478261 0.2 0.0046695940946732606 0.11956082181478132 1 25 ATLAS 0.03173832087148165 arXiv:2305.03401 139
1577.591973244147 0.2 0.00462648081113173 0.11987007082084156 1 25 ATLAS 0.031890552197591744 arXiv:2305.03401 139
1581.2709030100336 0.2 0.004583367527590194 0.12018698699549056 1 25 ATLAS 0.03204313902858273 arXiv:2305.03401 139
1584.9498327759197 0.2 0.004540254244048663 0.1205118510637391 1 25 ATLAS 0.03219608136389916 arXiv:2305.03401 139
1588.628762541806 0.2 0.00449714096050713 0.12084495772927281 1 25 ATLAS 0.0323493792029914 arXiv:2305.03401 139
1592.3076923076924 0.2 0.004454027676965597 0.12118661655389922 1 25 ATLAS 0.03250303254531545 arXiv:2305.03401 139
1595.9866220735785 0.2 0.004410914393424066 0.12153715290426431 1 25 ATLAS 0.03265704139033286 arXiv:2305.03401 139
1599.665551839465 0.2 0.00436780110988253 0.12189690897191778 1 25 ATLAS 0.03281140573751077 arXiv:2305.03401 139
1603.3444816053511 0.2 0.0043340849100106365 0.12130188746158359 1 25 ATLAS 0.03296612558632175 arXiv:2305.03401 139
1607.0234113712374 0.2 0.004301308418505703 0.12060848030523473 1 25 ATLAS 0.03312120093624374 arXiv:2305.03401 139
1610.7023411371238 0.2 0.004268531927000771 0.11991255255327882 1 25 ATLAS 0.03327663178676008 arXiv:2305.03401 139
1614.38127090301 0.2 0.004235755435495838 0.11921408837558674 1 25 ATLAS 0.033432418137359324 arXiv:2305.03401 139
1618.0602006688964 0.2 0.004202978943990906 0.11851307183599577 1 25 ATLAS 0.033588559987535245 arXiv:2305.03401 139
1621.7391304347825 0.2 0.004170202452485975 0.1178094868910706 1 25 ATLAS 0.03374505733678678 arXiv:2305.03401 139
1625.418060200669 0.2 0.0041374259609810405 0.1171033173888543 1 25 ATLAS 0.033901910184617946 arXiv:2305.03401 139
1629.0969899665552 0.2 0.00410464946947611 0.11639454706760785 1 25 ATLAS 0.03405911853053776 arXiv:2305.03401 139
1632.7759197324415 0.2 0.004071872977971178 0.11568315955453837 1 25 ATLAS 0.03421668237406027 arXiv:2305.03401 139
1636.4548494983278 0.2 0.004039096486466245 0.11496913836451601 1 25 ATLAS 0.03437460171470437 arXiv:2305.03401 139
1640.1337792642141 0.2 0.0040063199949613125 0.11425246689877927 1 25 ATLAS 0.03453287655199386 arXiv:2305.03401 139
1643.8127090301005 0.2 0.003973543503456379 0.11353312844362776 1 25 ATLAS 0.03469150688545727 arXiv:2305.03401 139
1647.4916387959865 0.2 0.00394076701195145 0.11281110616910374 1 25 ATLAS 0.03485049271462793 arXiv:2305.03401 139
1651.170568561873 0.2 0.003907990520446514 0.11208638312766006 1 25 ATLAS 0.035009834039043876 arXiv:2305.03401 139
1654.8494983277592 0.2 0.0038752140289415845 0.11135894225281738 1 25 ATLAS 0.03516953085824767 arXiv:2305.03401 139
1658.5284280936455 0.2 0.0038424375374366514 0.11062876635780604 1 25 ATLAS 0.03532958317178659 arXiv:2305.03401 139
1662.2073578595318 0.2 0.003809661045931719 0.10989583813419737 1 25 ATLAS 0.0354899909792123 arXiv:2305.03401 139
1665.886287625418 0.2 0.0037768845544267887 0.10916014015052003 1 25 ATLAS 0.03565075428008105 arXiv:2305.03401 139
1669.5652173913045 0.2 0.003744108062921854 0.10842165485086348 1 25 ATLAS 0.03581187307395347 arXiv:2305.03401 139
1673.2441471571906 0.2 0.0037113315714169233 0.10768036455346774 1 25 ATLAS 0.035973347360394516 arXiv:2305.03401 139
1676.923076923077 0.2 0.0036785550799119902 0.10693625144929877 1 25 ATLAS 0.03613517713897354 arXiv:2305.03401 139
1680.6020066889632 0.2 0.003645778588407058 0.10618929760061022 1 25 ATLAS 0.036297362409264095 arXiv:2305.03401 139
1684.2809364548496 0.2 0.003613002096902126 0.10543948493948974 1 25 ATLAS 0.03645990317084402 arXiv:2305.03401 139
1687.9598662207359 0.2 0.0035802256053971927 0.10468679526639174 1 25 ATLAS 0.03662279942329527 arXiv:2305.03401 139
1691.638795986622 0.2 0.0035474491138922626 0.10393121024865426 1 25 ATLAS 0.036786051166203954 arXiv:2305.03401 139
1695.3177257525085 0.2 0.003514672622387328 0.10317271141900064 1 25 ATLAS 0.03694965839916027 arXiv:2305.03401 139
1698.9966555183946 0.2 0.003481896130882397 0.10241128017402645 1 25 ATLAS 0.037113621121758394 arXiv:2305.03401 139
1702.675585284281 0.2 0.0034539862630148677 0.10128394121054117 1 25 ATLAS 0.03727793933359654 arXiv:2305.03401 139
1706.3545150501673 0.2 0.0034279013790113645 0.1000306833763636 1 25 ATLAS 0.037442613034276845 arXiv:2305.03401 139
1710.0334448160536 0.2 0.003401816495007861 0.09878953042079386 1 25 ATLAS 0.03760764222340534 arXiv:2305.03401 139
1713.71237458194 0.2 0.003375731611004358 0.09756030827576322 1 25 ATLAS 0.03777302690059189 arXiv:2305.03401 139
1717.391304347826 0.2 0.003349646727000856 0.0963428461880977 1 25 ATLAS 0.03793876706545017 arXiv:2305.03401 139
1721.0702341137126 0.2 0.003323561842997351 0.09513697664108024 1 25 ATLAS 0.038104862717597686 arXiv:2305.03401 139
1724.7491638795987 0.2 0.003297476958993849 0.09394253527822945 1 25 ATLAS 0.038271313856655526 arXiv:2305.03401 139
1728.428093645485 0.2 0.003271392074990346 0.09275936082921836 1 25 ATLAS 0.0384381204822486 arXiv:2305.03401 139
1732.1070234113713 0.2 0.0032453071909868425 0.09158729503786835 1 25 ATLAS 0.038605282594005384 arXiv:2305.03401 139
1735.7859531772576 0.2 0.0032192223069833397 0.09042618259214665 1 25 ATLAS 0.03877280019155794 arXiv:2305.03401 139
1739.464882943144 0.2 0.003193137422979836 0.08927587105610496 1 25 ATLAS 0.038940673274541905 arXiv:2305.03401 139
1743.14381270903 0.2 0.003167052538976334 0.08813621080369613 1 25 ATLAS 0.03910890184259643 arXiv:2305.03401 139
1746.8227424749166 0.2 0.003140967654972829 0.08700705495440814 1 25 ATLAS 0.039277485895364166 arXiv:2305.03401 139
1750.5016722408027 0.2 0.0031148827709693272 0.08588825931065924 1 25 ATLAS 0.03944642543249115 arXiv:2305.03401 139
1754.180602006689 0.2 0.003088797886965824 0.08477968229689531 1 25 ATLAS 0.039615720453626845 arXiv:2305.03401 139
1757.8595317725753 0.2 0.0030627130029623204 0.08368118490033893 1 25 ATLAS 0.039785370958424104 arXiv:2305.03401 139
1761.5384615384614 0.2 0.003036628118958819 0.08259263061333634 1 25 ATLAS 0.03995537694653905 arXiv:2305.03401 139
1765.217391304348 0.2 0.003010543234955314 0.08151388537725186 1 25 ATLAS 0.04012573841763112 arXiv:2305.03401 139
1768.896321070234 0.2 0.0029844583509518125 0.0804448175278638 1 25 ATLAS 0.04029645537136298 arXiv:2305.03401 139
1772.5752508361204 0.2 0.002958373466948309 0.07938529774221181 1 25 ATLAS 0.040467527807400545 arXiv:2305.03401 139
1776.2541806020067 0.2 0.0029322885829448056 0.07833519898685481 1 25 ATLAS 0.04063895572541288 arXiv:2305.03401 139
1779.933110367893 0.2 0.002906203698941302 0.07729439646749235 1 25 ATLAS 0.0408107391250722 arXiv:2305.03401 139
1783.6120401337794 0.2 0.0028801188149377988 0.07626276757991038 1 25 ATLAS 0.04098287800605383 arXiv:2305.03401 139
1787.2909698996655 0.2 0.002854033930934297 0.0752401918622095 1 25 ATLAS 0.04115537236803613 arXiv:2305.03401 139
1790.969899665552 0.2 0.002827949046930792 0.07422655094827717 1 25 ATLAS 0.041328222210700594 arXiv:2305.03401 139
1794.6488294314381 0.2 0.00280186416292729 0.07322172852246711 1 25 ATLAS 0.04150142753373159 arXiv:2305.03401 139
1798.3277591973244 0.2 0.0027757792789237868 0.07222561027544747 1 25 ATLAS 0.04167498833681658 arXiv:2305.03401 139
1802.0066889632108 0.2 0.002753021178140578 0.07165886749843396 1 25 ATLAS 0.04184890461964589 arXiv:2305.03401 139
1805.685618729097 0.2 0.0027330353967076142 0.0714433299807204 1 25 ATLAS 0.04202317638191279 arXiv:2305.03401 139
1809.3645484949834 0.2 0.0027130496152746506 0.07122597571886613 1 25 ATLAS 0.042197803623313386 arXiv:2305.03401 139
