mass br_wb br_zt br_ht s_l
981 0.49958778568359186 0.22503937436528887 0.27537283995111933 0.1
982 0.4995921469473643 0.22508529930523502 0.2753225537474008 0.1
983 0.49959650162892794 0.22513109331935036 0.27527240505172174 0.1
984 0.4996008497192575 0.22517675689486796 0.2752223933858746 0.1
985 0.49960519120960384 0.2252222905168086 0.27517251827358763 0.1
986 0.49960952609149073 0.22526769466799287 0.2751227792405165 0.1
987 0.49961385435671163 0.2253129698290523 0.27507317581423607 0.1
988 0.4996181759973266 0.22535811647844156 0.2750237075242319 0.1
989 0.49962249100565753 0.2254031350924497 0.27497437390189283 0.1
990 0.4996267993742872 0.2254480261452112 0.27492517448050163 0.1
991 0.4996311010960543 0.2254927901087177 0.2748761087952281 0.1
992 0.4996353961640501 0.22553742745282968 0.27482717638312026 0.1
993 0.49963968457161684 0.22558193864528656 0.2747783767830965 0.1
994 0.49964396631234315 0.22562632415171932 0.27472970953593756 0.1
995 0.4996482413800613 0.22567058443566024 0.2746811741842784 0.1
996 0.49965250976884495 0.22571471995855477 0.2746327702726002 0.1
997 0.49965677147300486 0.22575873117977233 0.27458449734722284 0.1
998 0.4996610264870866 0.2258026185566167 0.2745363549562966 0.1
999 0.4996652748058681 0.2258463825443378 0.27448834264979405 0.1
1000 0.4996695164243551 0.22589002359614183 0.2744404599795031 0.1
1001 0.49967375133778064 0.2259335421632015 0.2743927064990178 0.1
1002 0.49967797954159954 0.22597693869466823 0.2743450817637323 0.1
1003 0.4996822010314879 0.22602021363768088 0.27429758533083115 0.1
1004 0.4996864158033389 0.2260633674373777 0.27425021675928335 0.1
1005 0.49969062385326063 0.226106400536906 0.2742029756098332 0.1
1006 0.4996948251775734 0.2261493133774328 0.27415586144499376 0.1
1007 0.49969901977280634 0.22619210639815523 0.2741088738290385 0.1
1008 0.4997032076356959 0.22623478003631042 0.2740620123279938 0.1
1009 0.499707388763182 0.22627733472718634 0.2740152765096317 0.1
1010 0.4997115631524063 0.2263197709041316 0.27396866594346214 0.1
1011 0.4997157308007095 0.22636208899856539 0.2739221802007251 0.1
1012 0.4997198917056285 0.2264042894399877 0.27387581885438383 0.1
1013 0.49972404586489405 0.22644637265598924 0.2738295814791167 0.1
1014 0.49972819327642815 0.22648833907226162 0.2737834676513101 0.1
1015 0.49973233393834204 0.2265301891126068 0.2737374769490511 0.1
1016 0.49973646784893283 0.2265719231989472 0.2736916089521199 0.1
1017 0.49974059500668244 0.22661354175133502 0.2736458632419825 0.1
1018 0.4997447154102539 0.22665504518796256 0.2736002394017836 0.1
1019 0.4997488290584899 0.22669643392517133 0.27355473701633876 0.1
1020 0.49975293595041015 0.22673770837746174 0.27350935567212803 0.1
1021 0.499757036085209 0.22677886895750304 0.27346409495728796 0.1
1022 0.49976112946225343 0.22681991607614194 0.2734189544616047 0.1
1023 0.49976521608108065 0.22686085014241264 0.2733739337765067 0.1
1024 0.4997692959413958 0.22690167156354643 0.27332903249505786 0.1
1025 0.49977336904306996 0.2269423807449799 0.2732842502119502 0.1
1026 0.49977743538613784 0.22698297809036555 0.27323958652349667 0.1
1027 0.4997814949707956 0.22702346400157997 0.2731950410276244 0.1
1028 0.4997855477973995 0.22706383887873305 0.2731506133238674 0.1
1029 0.4997895938664624 0.2271041031201779 0.2731063030133597 0.1
1030 0.4997936331786524 0.22714425712251907 0.27306210969882855 0.1
1031 0.4997976657347915 0.22718430128062148 0.27301803298458693 0.1
1032 0.4998016915358523 0.22722423598762007 0.2729740724765276 0.1
1033 0.49980571058295703 0.2272640616349279 0.2729302277821151 0.1
1034 0.49980972287737496 0.22730377861224552 0.2728864985103795 0.1
1035 0.49981372842052096 0.2273433873075692 0.27284288427190995 0.1
1036 0.4998177272139528 0.22738288810720036 0.2727993846788469 0.1
1037 0.4998217192593701 0.22742228139575366 0.27275599934487615 0.1
1038 0.499825704558612 0.2274615675561658 0.27271272788522216 0.1
1039 0.4998296831136553 0.2275007469697041 0.27266956991664054 0.1
1040 0.49983365492661275 0.22753982001597517 0.2726265250574121 0.1
1041 0.4998376199997311 0.22757878707293297 0.272583592927336 0.1
1042 0.49984157833538945 0.22761764851688746 0.27254077314772307 0.1
1043 0.4998455299360974 0.22765640472251344 0.27249806534138915 0.1
1044 0.499849474804493 0.227695056062858 0.272455469132649 0.1
1045 0.4998534129433418 0.22773360290934944 0.2724129841473087 0.1
1046 0.49985734435553425 0.22777204563180525 0.27237061001266055 0.1
1047 0.49986126904408423 0.22781038459844036 0.2723283463574754 0.1
1048 0.4998651870121283 0.2278486201758751 0.2722861928119966 0.1
1049 0.4998690982629222 0.2278867527291437 0.2722441490079341 0.1
1050 0.4998730027998411 0.22792478262170174 0.2722022145784573 0.1
1051 0.4998769006263765 0.22796271021543477 0.27216038915818863 0.1
1052 0.49988079174613587 0.22800053587066588 0.2721186723831982 0.1
1053 0.49988467616284 0.22803825994616367 0.2720770638909963 0.1
1054 0.49988855388032216 0.22807588279915003 0.27203556332052775 0.1
1055 0.49989242490252617 0.22811340478530812 0.27199417031216566 0.1
1056 0.49989628923350504 0.22815082625879016 0.2719528845077049 0.1
1057 0.4999001468774191 0.22818814757222503 0.27191170555035593 0.1
1058 0.4999039978385352 0.22822536907672583 0.271870633084739 0.1
1059 0.4999078421212246 0.2282624911218978 0.2718296667568776 0.1
1060 0.4999116797299619 0.22829951405584592 0.27178880621419216 0.1
1061 0.49991551066932327 0.22833643822518188 0.2717480511054949 0.1
1062 0.4999193349439852 0.22837326397503244 0.2717074010809823 0.1
1063 0.4999231525587231 0.22840999164904638 0.2716668557922304 0.1
1064 0.49992696351840976 0.22844662158940207 0.2716264148921882 0.1
1065 0.49993076782801416 0.22848315413681455 0.2715860780351713 0.1
1066 0.49993456549259996 0.22851958963054342 0.2715458448768566 0.1
1067 0.4999383565173243 0.22855592840839958 0.2715057150742761 0.1
1068 0.4999421409074364 0.22859217080675284 0.2714656882858108 0.1
1069 0.49994591866827587 0.22862831716053908 0.271425764171185 0.1
1070 0.49994968980527216 0.22866436780326735 0.2713859423914605 0.1
1071 0.4999534543239424 0.228700323067027 0.2713462226090305 0.1
1072 0.4999572122298912 0.22873618328249487 0.27130660448761407 0.1
1073 0.49996096352880787 0.22877194877894183 0.27126708769225016 0.1
1074 0.499964708226467 0.22880761988424095 0.271227671889292 0.1
1075 0.4999684463287255 0.22884319692487312 0.2711883567464012 0.1
1076 0.4999721778415232 0.2288786802259348 0.27114914193254197 0.1
1077 0.4999759027708793 0.2289140701111448 0.2711100271179758 0.1
1078 0.4999796211228935 0.228949366902851 0.2710710119742555 0.1
1079 0.49998333290374336 0.22898457092203703 0.2710320961742196 0.1
1080 0.49998703811968354 0.22901968248832968 0.2709932793919867 0.1
1081 0.49999073677704503 0.22905470192000454 0.2709545613029504 0.1
1082 0.4999944288822336 0.2290896295339938 0.2709159415837725 0.1
1083 0.4999981144417286 0.22912446564589228 0.270877419912379 0.1
1084 0.5000017934620821 0.22915921056996436 0.27083899596795347 0.1
1085 0.5000054659499178 0.2291938646191503 0.270800669430932 0.1
1086 0.5000091319119295 0.22922842810507266 0.27076243998299776 0.1
1087 0.500012791354881 0.22926290133804378 0.27072430730707525 0.1
1088 0.5000164442856035 0.2292972846270708 0.27068627108732546 0.1
1089 0.5000200907109966 0.22933157827986342 0.27064833100913993 0.1
1090 0.5000237306380252 0.22936578260283935 0.27061048675913546 0.1
1091 0.5000273640737194 0.22939989790113127 0.27057273802514925 0.1
1092 0.5000309910251743 0.2294339244785927 0.270535084496233 0.1
1093 0.5000346114995475 0.22946786263780486 0.2704975258626477 0.1
1094 0.5000382255040589 0.22950171268008246 0.2704600618158587 0.1
1095 0.5000418330459895 0.22953547490548018 0.27042269204853037 0.1
1096 0.5000454341326809 0.22956914961279856 0.27038541625452045 0.1
1097 0.5000490287715338 0.2296027370995906 0.27034823412887554 0.1
1098 0.5000526169700074 0.22963623766216745 0.2703111453678253 0.1
1099 0.5000561987356177 0.2296696515956049 0.2702741496687776 0.1
1100 0.5000597740759377 0.22970297919374902 0.2702372467303134 0.1
1101 0.500063342998596 0.22973622074922243 0.27020043625218165 0.1
1102 0.5000669055112756 0.22976937655343044 0.2701637179352939 0.1
1103 0.5000704616217135 0.22980244689656656 0.2701270914817199 0.1
1104 0.5000740113376995 0.22983543206761883 0.27009055659468173 0.1
1105 0.5000775546670754 0.22986833235437548 0.2700541129785492 0.1
1106 0.5000810916177338 0.2299011480434308 0.2700177603388354 0.1
1107 0.5000846221976182 0.22993387942019122 0.2699814983821907 0.1
1108 0.5000881464147211 0.2299665267688806 0.2699453268163983 0.1
1109 0.5000916642770838 0.22999909037254665 0.26990924535036953 0.1
1110 0.5000951757927957 0.23003157051306572 0.26987325369413867 0.1
1111 0.5000986809699924 0.23006396747114982 0.2698373515588579 0.1
1112 0.5001021798168561 0.2300962815263509 0.269801538656793 0.1
1113 0.5001056723416148 0.23012851295706727 0.269765814701318 0.1
1114 0.5001091585525403 0.2301606620405493 0.26973017940691035 0.1
1115 0.500112638457949 0.2301927290529043 0.2696946324891467 0.1
1116 0.5001161120661994 0.23022471426910296 0.26965917366469755 0.1
1117 0.5001195793856933 0.23025661796298394 0.2696238026513228 0.1
1118 0.5001230404248732 0.23028844040726 0.26958851916786664 0.1
1119 0.500126495192223 0.23032018187352335 0.2695533229342537 0.1
1120 0.5001299436962663 0.23035184263225061 0.2695182136714832 0.1
1121 0.500133385945566 0.2303834229528089 0.26948319110162516 0.1
1122 0.5001368219487239 0.2304149231034607 0.26944825494781544 0.1
1123 0.5001402517143795 0.23044634335136915 0.26941340493425137 0.1
1124 0.5001436752512094 0.230477683962604 0.26937864078618656 0.1
1125 0.5001470925679273 0.23050894520214565 0.26934396222992696 0.1
1126 0.5001505036732818 0.23054012733389198 0.2693093689928262 0.1
1127 0.5001539085760573 0.230571230620662 0.2692748608032806 0.1
1128 0.5001573072850727 0.23060225532420214 0.269240437390725 0.1
1129 0.5001606998091804 0.23063320170519105 0.26920609848562854 0.1
1130 0.500164086157266 0.2306640700232444 0.26917184381948955 0.1
1131 0.500167466338248 0.2306948605369205 0.26913767312483133 0.1
1132 0.5001708403610763 0.23072557350372538 0.2691035861351983 0.1
1133 0.5001742082347324 0.23075620918011688 0.2690695825851508 0.1
1134 0.5001775699682282 0.23078676782151109 0.26903566221026076 0.1
1135 0.5001809255706058 0.2308172496822862 0.269001824747108 0.1
1136 0.5001842750509368 0.2308476550157883 0.2689680699332751 0.1
1137 0.5001876184183208 0.2308779840743354 0.2689343975073437 0.1
1138 0.5001909556818869 0.23090823710922337 0.26890080720888965 0.1
1139 0.500194286850791 0.2309384143707299 0.2688672987784791 0.1
1140 0.5001976119342162 0.23096851610811966 0.26883387195766406 0.1
1141 0.5002009309413721 0.23099854256964994 0.2688005264889781 0.1
1142 0.5002042438814938 0.23102849400257391 0.2687672621159323 0.1
1143 0.5002075507638427 0.2310583706531465 0.26873407858301085 0.1
1144 0.500210851597704 0.23108817276662905 0.26870097563566697 0.1
1145 0.5002141463923874 0.23111790058729365 0.2686679530203189 0.1
1146 0.500217435157227 0.231147554358428 0.26863501048434507 0.1
1147 0.500220717901579 0.23117713432234022 0.26860214777608077 0.1
1148 0.5002239946348229 0.23120664072036343 0.26856936464481374 0.1
1149 0.5002272653663601 0.23123607379286024 0.2685366608407798 0.1
1150 0.5002305301056134 0.2312654337792274 0.2685040361151592 0.1
1151 0.5002337888620274 0.2312947209179004 0.2684714902200722 0.1
1152 0.5002370416450664 0.2313239354463583 0.2684390229085754 0.1
1153 0.5002402884642152 0.23135307760112778 0.2684066339346571 0.1
1154 0.5002435293289783 0.2313821476177877 0.268374323053234 0.1
1155 0.5002467642488789 0.23141114573097388 0.2683420900201472 0.1
1156 0.5002499932334594 0.23144007217438353 0.26830993459215713 0.1
1157 0.5002532162922797 0.23146892718077924 0.268277856526941 0.1
1158 0.500256433434918 0.23149771098199373 0.2682458555830884 0.1
1159 0.5002596446709691 0.2315264238089344 0.2682139315200965 0.1
1160 0.5002628500100451 0.23155506589158728 0.26818208409836763 0.1
1161 0.5002660494617739 0.23158363745902147 0.2681503130792046 0.1
1162 0.5002692430357998 0.2316121387393935 0.26811861822480665 0.1
1163 0.500272430741782 0.2316405699599521 0.2680869992982659 0.1
1164 0.5002756125893949 0.2316689313470412 0.26805545606356374 0.1
1165 0.5002787885883276 0.2316972231261056 0.2680239882855666 0.1
1166 0.5002819587482833 0.23172544552169425 0.26799259573002243 0.1
1167 0.5002851230789782 0.23175359875746493 0.26796127816355675 0.1
1168 0.5002882815901428 0.231781683056188 0.2679300353536692 0.1
1169 0.5002914342915198 0.231809698639751 0.26789886706872923 0.1
1170 0.5002945811928645 0.23183764572916235 0.2678677730779731 0.1
1171 0.5002977223039445 0.23186552454455586 0.2678367531514997 0.1
1172 0.5003008576345387 0.23189333530519435 0.26780580706026674 0.1
1173 0.5003039871944375 0.23192107822947455 0.26777493457608803 0.1
1174 0.5003071109934422 0.23194875353492977 0.267744135471628 0.1
1175 0.5003102290413644 0.23197636143823536 0.26771340952040035 0.1
1176 0.5003133413480256 0.23200390215521177 0.2676827564967625 0.1
1177 0.5003164479232581 0.23203137590082887 0.26765217617591297 0.1
1178 0.5003195487769024 0.23205878288920986 0.2676216683338877 0.1
1179 0.5003226439188087 0.23208612333363507 0.26759123274755625 0.1
1180 0.5003257333588355 0.23211339744654633 0.2675608691946182 0.1
1181 0.5003288171068495 0.23214060543955015 0.26753057745360026 0.1
1182 0.500331895172726 0.23216774752342215 0.2675003573038518 0.1
1183 0.5003349675663473 0.2321948239081108 0.26747020852554193 0.1
1184 0.5003380342976029 0.232221834802741 0.26744013089965596 0.1
1185 0.50034109537639 0.2322487804156181 0.2674101242079918 0.1
1186 0.5003441508126113 0.23227566095423205 0.2673801882331566 0.1
1187 0.5003472006161765 0.23230247662526 0.26735032275856346 0.1
1188 0.5003502447970012 0.23232922763457162 0.26732052756842734 0.1
1189 0.5003532833650061 0.23235591418723148 0.26729080244776254 0.1
1190 0.5003563163301176 0.2323825364875036 0.267261147182379 0.1
1191 0.5003593437022668 0.23240909473885493 0.26723156155887845 0.1
1192 0.5003623654913898 0.23243558914395845 0.2672020453646517 0.1
1193 0.5003653817074272 0.232462019904698 0.2671725983878748 0.1
1194 0.500368392360323 0.23248838722217088 0.2671432204175062 0.1
1195 0.500371397460025 0.23251469129669178 0.26711391124328326 0.1
1196 0.5003743970164852 0.2325409323277965 0.26708467065571817 0.1
1197 0.5003773910396584 0.23256711051424528 0.26705549844609633 0.1
1198 0.5003803795395018 0.23259322605402688 0.2670263944064714 0.1
1199 0.5003833625259758 0.2326192791443613 0.2669973583296629 0.1
1200 0.5003863400090428 0.232645269981704 0.2669683900092531 0.1
1201 0.5003893119986673 0.23267119876174935 0.2669394892395833 0.1
1202 0.5003922785048155 0.2326970656794335 0.266910655815751 0.1
1203 0.5003952395374555 0.23272287092893842 0.2668818895336062 0.1
1204 0.500398195106556 0.2327486147036952 0.26685319018974885 0.1
1205 0.5004011452220869 0.23277429719638756 0.2668245575815255 0.1
1206 0.5004040898940191 0.23279991859895502 0.266795991507026 0.1
1207 0.5004070291323233 0.23282547910259646 0.2667674917650803 0.1
1208 0.500409962946971 0.23285097889777348 0.2667390581552555 0.1
1209 0.5004128913479334 0.23287641817421378 0.26671069047785273 0.1
1210 0.5004158143451815 0.23290179712091455 0.266682388533904 0.1
1211 0.5004187319486854 0.23292711592614537 0.2666541521251693 0.1
1212 0.5004216441684146 0.23295237477745226 0.26662598105413315 0.1
1213 0.5004245510143377 0.23297757386166038 0.266597875124002 0.1
1214 0.5004274524964217 0.23300271336487746 0.2665698341387007 0.1
1215 0.5004303486246326 0.2330277934724972 0.26654185790287016 0.1
1216 0.5004332394089342 0.2330528143692021 0.2665139462218636 0.1
1217 0.5004361248592887 0.23307777623896725 0.266486098901744 0.1
1218 0.5004390049856556 0.23310267926506323 0.2664583157492812 0.1
1219 0.5004418797979924 0.23312752363005906 0.26643059657194845 0.1
1220 0.5004447493062543 0.23315230951582588 0.2664029411779199 0.1
1221 0.5004476135203928 0.23317703710353976 0.26637534937606755 0.1
1222 0.5004504724503567 0.233201706573685 0.26634782097595827 0.1
1223 0.5004533261060922 0.23322631810605696 0.266320355787851 0.1
1224 0.5004561744975409 0.23325087187976554 0.26629295362269373 0.1
1225 0.5004590176346416 0.23327536807323804 0.2662656142921204 0.1
1226 0.5004618555273288 0.23329980686422247 0.2662383376084486 0.1
1227 0.5004646881855335 0.23332418842979022 0.26621112338467634 0.1
1228 0.5004675156191816 0.23334851294633938 0.266183971434479 0.1
1229 0.500470337838195 0.2333727805895979 0.26615688157220724 0.1
1230 0.5004731548524907 0.233396991534626 0.26612985361288327 0.1
1231 0.5004759666719816 0.2334211459558199 0.26610288737219856 0.1
1232 0.5004787733065746 0.2334452440269145 0.2660759826665109 0.1
1233 0.5004815747661719 0.23346928592098593 0.266049139312842 0.1
1234 0.5004843710606707 0.23349327181045532 0.266022357128874 0.1
1235 0.5004871621999614 0.2335172018670912 0.26599563593294745 0.1
1236 0.50048994819393 0.23354107626201226 0.26596897554405774 0.1
1237 0.5004927290524556 0.2335648951656908 0.26594237578185353 0.1
1238 0.5004955047854123 0.23358865874795512 0.26591583646663275 0.1
1239 0.5004982754026666 0.23361236717799258 0.2658893574193409 0.1
1240 0.5005010409140794 0.2336360206243528 0.2658629384615678 0.1
1241 0.5005038013295052 0.23365961925494974 0.26583657941554495 0.1
1242 0.5005065566587912 0.23368316323706548 0.2658102801041435 0.1
1243 0.5005093069117778 0.23370665273735203 0.26578404035087017 0.1
1244 0.5005120520982986 0.23373008792183483 0.26575785997986656 0.1
1245 0.50051479222818 0.2337534689559154 0.2657317388159047 0.1
1246 0.5005175273112406 0.23377679600437393 0.2657056766843855 0.1
1247 0.5005202573572916 0.23380006923137245 0.265679673411336 0.1
1248 0.5005229823761369 0.23382328880045683 0.26565372882340627 0.1
1249 0.5005257023775723 0.23384645487456016 0.2656278427478675 0.1
1250 0.5005284173713855 0.2338695676160055 0.2656020150126089 0.1
1251 0.5005311273673564 0.23389262718650805 0.26557624544613556 0.1
1252 0.5005338323752564 0.23391563374717825 0.26555053387756533 0.1
1253 0.5005365324048486 0.23393858745852425 0.2655248801366272 0.1
1254 0.5005392274658877 0.2339614884804548 0.26549928405365747 0.1
1255 0.5005419175681194 0.23398433697228183 0.2654737454595988 0.1
1256 0.5005446027212811 0.23400713309272275 0.26544826418599626 0.1
1257 0.5005472829351006 0.23402987699990346 0.2654228400649958 0.1
1258 0.5005499582192973 0.23405256885136116 0.26539747292934146 0.1
1259 0.5005526285835812 0.23407520880404603 0.2653721626123728 0.1
1260 0.5005552940376526 0.23409779701432493 0.2653469089480224 0.1
1261 0.5005579545912031 0.23412033363798307 0.2653217117708138 0.1
1262 0.5005606102539139 0.2341428188302274 0.2652965709158588 0.1
1263 0.5005632610354573 0.23416525274568803 0.2652714862188546 0.1
1264 0.5005659069454954 0.234187635538422 0.2652464575160826 0.1
1265 0.5005685479936803 0.2342099673619151 0.2652214846444046 0.1
1266 0.5005711841896543 0.23423224836908435 0.2651965674412614 0.1
1267 0.5005738155430496 0.2342544787122805 0.26517170574466986 0.1
1268 0.5005764420634878 0.2342766585432912 0.2651468993932209 0.1
1269 0.5005790637605807 0.2342987880133424 0.26512214822607694 0.1
1270 0.5005816806439289 0.23432086727310156 0.2650974520829696 0.1
1271 0.5005842927231232 0.2343428964726796 0.2650728108041972 0.1
1272 0.500586900007743 0.23436487576163406 0.265048224230623 0.1
1273 0.5005895025073575 0.23438680528897052 0.265023692203672 0.1
1274 0.5005921002315246 0.23440868520314598 0.26499921456532954 0.1
1275 0.5005946931897912 0.23443051565207038 0.2649747911581384 0.1
1276 0.5005972813916938 0.23445229678310975 0.2649504218251965 0.1
1277 0.5005998648467566 0.23447402874308806 0.26492610641015535 0.1
1278 0.5006024435644936 0.23449571167828964 0.2649018447572168 0.1
1279 0.5006050175544066 0.23451734573446192 0.26487763671113146 0.1
1280 0.5006075868259865 0.2345389310568173 0.2648534821171962 0.1
1281 0.5006101513887121 0.2345604677900358 0.26482938082125207 0.1
1282 0.5006127112520512 0.2345819560782669 0.2648053326696819 0.1
1283 0.5006152664254594 0.23460339606513247 0.2647813375094081 0.1
1284 0.5006178169183805 0.23462478789372876 0.2647573951878907 0.1
1285 0.5006203627402466 0.2346461317066285 0.26473350555312486 0.1
1286 0.5006229039004776 0.23466742764588341 0.264709668453639 0.1
1287 0.5006254404084813 0.2346886758530264 0.2646858837384922 0.1
1288 0.5006279722736537 0.2347098764690737 0.26466215125727255 0.1
1289 0.5006304995053783 0.2347310296345275 0.26463847086009434 0.1
1290 0.500633022113026 0.23475213548937734 0.26461484239759675 0.1
1291 0.5006355401059556 0.23477319417310336 0.2645912657209411 0.1
1292 0.5006380534935138 0.2347942058246773 0.2645677406818088 0.1
1293 0.500640562285034 0.2348151705825664 0.26454426713239965 0.1
1294 0.5006430664898374 0.2348360885847335 0.2645208449254291 0.1
1295 0.5006455661172325 0.23485695996864075 0.26449747391412665 0.1
1296 0.5006480611765151 0.23487778487125135 0.2644741539522336 0.1
1297 0.5006505516769677 0.23489856342903132 0.2644508848940009 0.1
1298 0.5006530376278606 0.23491929577795206 0.26442766659418726 0.1
1299 0.5006555190384506 0.2349399820534923 0.2644044989080571 0.1
1300 0.5006579959179814 0.23496062239064044 0.26438138169137815 0.1
1301 0.5006604682756841 0.23498121692389615 0.2643583148004197 0.1
1302 0.5006629361207764 0.23500176578727294 0.26433529809195067 0.1
1303 0.5006653994624624 0.2350222691143001 0.2643123314232375 0.1
1304 0.5006678583099333 0.2350427270380247 0.26428941465204187 0.1
1305 0.5006703126723671 0.23506313969101375 0.26426654763661916 0.1
1306 0.5006727625589279 0.23508350720535615 0.26424373023571607 0.1
1307 0.5006752079787664 0.2351038297126647 0.26422096230856884 0.1
1308 0.5006776489410204 0.23512410734407832 0.26419824371490125 0.1
1309 0.5006800854548134 0.2351443402302642 0.2641755743149225 0.1
1310 0.5006825175292554 0.2351645285014191 0.2641529539693256 0.1
1311 0.5006849451734428 0.23518467228727222 0.26413038253928495 0.1
1312 0.5006873683964583 0.2352047717170866 0.26410785988645513 0.1
1313 0.5006897872073709 0.23522482691966123 0.2640853858729678 0.1
1314 0.5006922016152354 0.2352448380233335 0.264062960361431 0.1
1315 0.5006946116290929 0.23526480515598033 0.2640405832149267 0.1
1316 0.5006970172579708 0.23528472844502082 0.2640182542970085 0.1
1317 0.5006994185108815 0.2353046080174178 0.26399597347170073 0.1
1318 0.5007018153968248 0.2353244439996798 0.2639737406034955 0.1
1319 0.5007042079247853 0.2353442365178634 0.2639515555573514 0.1
1320 0.5007065961037338 0.23536398569757447 0.2639294181986917 0.1
1321 0.5007089799426273 0.23538369166397052 0.26390732839340214 0.1
1322 0.5007113594504079 0.23540335454176267 0.2638852860078294 0.1
1323 0.5007137346360038 0.23542297445521723 0.2638632909087791 0.1
1324 0.5007161055083286 0.2354425515281576 0.26384134296351375 0.1
1325 0.500718472076282 0.23546208588396647 0.26381944203975155 0.1
1326 0.500720834348749 0.23548157764558733 0.2637975880056636 0.1
1327 0.5007231923346003 0.2355010269355265 0.2637757807298732 0.1
1328 0.5007255460426918 0.23552043387585483 0.2637540200814533 0.1
1329 0.5007278954818656 0.23553979858820984 0.2637323059299247 0.1
1330 0.5007302406609481 0.2355591211937971 0.2637106381452548 0.1
1331 0.5007325815887521 0.23557840181339254 0.2636890165978553 0.1
1332 0.5007349182740758 0.23559764056734372 0.2636674411585805 0.1
1333 0.500737250725702 0.23561683757557214 0.2636459116987259 0.1
1334 0.5007395789523993 0.23563599295757448 0.2636244280900262 0.1
1335 0.5007419029629215 0.23565510683242524 0.2636029902046532 0.1
1336 0.5007442227660079 0.23567417931877735 0.2635815979152146 0.1
1337 0.5007465383703823 0.23569321053486503 0.26356025109475256 0.1
1338 0.5007488497847548 0.23571220059850467 0.2635389496167405 0.1
1339 0.5007511570178194 0.23573114962709746 0.26351769335508307 0.1
1340 0.5007534600782562 0.2357500577376302 0.26349648218411376 0.1
1341 0.5007557589747297 0.23576892504667754 0.2634753159785927 0.1
1342 0.5007580537158903 0.23578775167040397 0.26345419461370573 0.1
1343 0.5007603443103723 0.23580653772456478 0.2634331179650628 0.1
1344 0.5007626307667964 0.23582528332450842 0.26341208590869525 0.1
1345 0.500764913093767 0.23584398858517797 0.26339109832105506 0.1
1346 0.5007671912998742 0.23586265362111272 0.2633701550790131 0.1
1347 0.5007694653936929 0.2358812785464499 0.2633492560598572 0.1
1348 0.500771735383783 0.23589986347492653 0.2633284011412906 0.1
1349 0.500774001278689 0.235918408519881 0.2633075902014301 0.1
1350 0.5007762630869406 0.2359369137942545 0.2632868231188049 0.1
1351 0.5007785208170523 0.23595537941059289 0.2632660997723548 0.1
1352 0.5007807744775232 0.23597380548104846 0.2632454200414283 0.1
1353 0.5007830240768374 0.23599219211738146 0.2632247838057812 0.1
1354 0.5007852696234639 0.23601053943096117 0.2632041909455748 0.1
1355 0.5007875111258564 0.23602884753276857 0.26318364134137495 0.1
1356 0.5007897485924533 0.2360471165333973 0.2631631348741495 0.1
1357 0.5007919820316776 0.23606534654305497 0.2631426714252675 0.1
1358 0.5007942114519374 0.23608353767156576 0.26312225087649693 0.1
1359 0.500796436861625 0.23610169002837092 0.2631018731100042 0.1
1360 0.5007986582691182 0.2361198037225309 0.26308153800835105 0.1
1361 0.5008008756827784 0.236137878862727 0.26306124545449466 0.1
1362 0.5008030891109527 0.2361559155572625 0.26304099533178477 0.1
1363 0.5008052985619723 0.23617391391406506 0.26302078752396263 0.1
1364 0.5008075040441529 0.23619187404068706 0.26300062191516 0.1
1365 0.5008097055657954 0.2362097960443081 0.2629804983898965 0.1
1366 0.5008119031351846 0.23622768003173636 0.262960416833079 0.1
1367 0.5008140967605906 0.2362455261094095 0.2629403771299999 0.1
1368 0.5008162864502679 0.23626333438339708 0.26292037916633515 0.1
1369 0.5008184722124548 0.23628110495940163 0.26290042282814347 0.1
1370 0.5008206540553756 0.2362988379427602 0.26288050800186435 0.1
1371 0.5008228319872378 0.23631653343844558 0.26286063457431663 0.1
1372 0.5008250060162343 0.23633419155106836 0.2628408024326974 0.1
1373 0.5008271761505421 0.23635181238487807 0.2628210114645798 0.1
1374 0.5008293423983232 0.23636939604376442 0.26280126155791245 0.1
1375 0.5008315047677235 0.23638694263125937 0.26278155260101693 0.1
1376 0.5008336632668742 0.2364044522505383 0.2627618844825875 0.1
1377 0.5008358179038902 0.23642192500442114 0.26274225709168864 0.1
1378 0.5008379686868716 0.23643936099537435 0.2627226703177542 0.1
1379 0.5008401156239021 0.23645676032551213 0.26270312405058566 0.1
1380 0.5008422587230512 0.23647412309659782 0.2626836181803509 0.1
1381 0.5008443979923718 0.23649144941004543 0.2626641525975828 0.1
1382 0.5008465334399017 0.23650873936692085 0.26264472719317744 0.1
1383 0.5008486650736633 0.23652599306794347 0.2626253418583932 0.1
1384 0.5008507929016632 0.23654321061348785 0.26260599648484895 0.1
1385 0.5008529169318927 0.2365603921035843 0.2625866909645229 0.1
1386 0.5008550371723273 0.23657753763792122 0.26256742518975135 0.1
1387 0.5008571536309275 0.23659464731584592 0.2625481990532264 0.1
1388 0.5008592663156379 0.23661172123636603 0.26252901244799615 0.1
1389 0.5008613752343872 0.23662875949815113 0.2625098652674615 0.1
1390 0.5008634803950897 0.2366457621995339 0.2624907574053764 0.1
1391 0.5008655818056429 0.23666272943851177 0.2624716887558454 0.1
1392 0.5008676794739293 0.23667966131274776 0.2624526592133229 0.1
1393 0.5008697734078164 0.23669655791957236 0.26243366867261125 0.1
1394 0.5008718636151551 0.2367134193559846 0.2624147170288602 0.1
