mass k_t sing_prod ratio result channel label
1091.0910910910911 0.1 0.0053337264735767555 0.11752872510544878 1 42 ATLAS
1092.3923923923924 0.1 0.005312595127619574 0.12196285255003268 1 42 ATLAS
1093.6936936936936 0.1 0.005291463781662391 0.12678428106166822 1 42 ATLAS
1094.994994994995 0.1 0.0052703324357052045 0.13204607366400828 1 42 ATLAS
1096.2962962962963 0.1 0.005249201089748023 0.13781145058016545 1 42 ATLAS
1097.5975975975975 0.1 0.00522806974379084 0.14415634171463065 1 42 ATLAS
1098.898898898899 0.1 0.005206938397833653 0.15117274958789292 1 42 ATLAS
1100.2002002002002 0.1 0.005185807051876471 0.15764716980305715 1 42 ATLAS
1101.5015015015015 0.1 0.005164675705919289 0.15719322696999039 1 42 ATLAS
1102.8028028028027 0.1 0.005143544359962106 0.1567381830788147 1 42 ATLAS
1104.1041041041042 0.1 0.00512241301400492 0.15628203431589452 1 42 ATLAS
1105.4054054054054 0.1 0.005101281668047737 0.15582477684817794 1 42 ATLAS
1106.7067067067067 0.1 0.005080150322090554 0.15536640682309164 1 42 ATLAS
1108.008008008008 0.1 0.005059018976133372 0.15490692036843565 1 42 ATLAS
1109.3093093093094 0.1 0.005037887630176186 0.15444631359227678 1 42 ATLAS
1110.6106106106106 0.1 0.005016756284219003 0.15398458258284226 1 42 ATLAS
1111.9119119119118 0.1 0.004995624938261821 0.15352172340841014 1 42 ATLAS
1113.2132132132133 0.1 0.004974493592304634 0.15305773211720122 1 42 ATLAS
1114.5145145145145 0.1 0.004953362246347452 0.1525926047372691 1 42 ATLAS
1115.8158158158158 0.1 0.004932230900390269 0.1521263372763886 1 42 ATLAS
1117.1171171171172 0.1 0.004911099554433083 0.15165892572194434 1 42 ATLAS
1118.4184184184185 0.1 0.004889968208475901 0.15119036604081856 1 42 ATLAS
1119.7197197197197 0.1 0.004868836862518718 0.15072065417927616 1 42 ATLAS
1121.021021021021 0.1 0.004847705516561536 0.15024978606285097 1 42 ATLAS
1122.3223223223224 0.1 0.00482657417060435 0.14977775759622988 1 42 ATLAS
1123.6236236236236 0.1 0.004805442824647167 0.1493045646631365 1 42 ATLAS
1124.9249249249249 0.1 0.004784311478689985 0.14883020312621345 1 42 ATLAS
1126.2262262262261 0.1 0.004763180132732802 0.14835466882690357 1 42 ATLAS
1127.5275275275276 0.1 0.004742048786775616 0.14787795758533112 1 42 ATLAS
1128.8288288288288 0.1 0.004720917440818434 0.14740006520018084 1 42 ATLAS
1130.13013013013 0.1 0.00469978609486125 0.14692098744857657 1 42 ATLAS
1131.4314314314315 0.1 0.004678654748904065 0.14644072008595896 1 42 ATLAS
1132.7327327327328 0.1 0.004657523402946882 0.1459592588459619 1 42 ATLAS
1134.034034034034 0.1 0.004636392056989699 0.14547659944028807 1 42 ATLAS
1135.3353353353355 0.1 0.004615260711032513 0.14499273755858322 1 42 ATLAS
1136.6366366366367 0.1 0.00459412936507533 0.14450766886831026 1 42 ATLAS
1137.937937937938 0.1 0.004572998019118148 0.14402138901462092 1 42 ATLAS
1139.2392392392392 0.1 0.004551866673160966 0.14353389362022775 1 42 ATLAS
1140.5405405405406 0.1 0.004530735327203779 0.143045178285274 1 42 ATLAS
1141.8418418418419 0.1 0.004509603981246597 0.1425552385872035 1 42 ATLAS
1143.143143143143 0.1 0.004488472635289414 0.14206407008062805 1 42 ATLAS
1144.4444444444443 0.1 0.0044673412893322315 0.14157166829719525 1 42 ATLAS
1145.7457457457458 0.1 0.004446209943375045 0.14107802874545425 1 42 ATLAS
1147.047047047047 0.1 0.004425078597417862 0.1405831469107206 1 42 ATLAS
1148.3483483483483 0.1 0.0044039472514606805 0.1400870182549404 1 42 ATLAS
1149.6496496496497 0.1 0.004382815905503493 0.13958963821655276 1 42 ATLAS
1150.950950950951 0.1 0.004361684559546311 0.13909100221035164 1 42 ATLAS
1152.2522522522522 0.1 0.004340553213589129 0.13859110562734597 1 42 ATLAS
1153.5535535535535 0.1 0.004319421867631947 0.1380899438346195 1 42 ATLAS
1154.854854854855 0.1 0.00429829052167476 0.1375875121751886 1 42 ATLAS
1156.1561561561562 0.1 0.004277159175717578 0.13708380596785963 1 42 ATLAS
1157.4574574574574 0.1 0.004256027829760395 0.13657882050708453 1 42 ATLAS
1158.7587587587586 0.1 0.004234896483803212 0.1360725510628158 1 42 ATLAS
1160.06006006006 0.1 0.004213765137846026 0.1355649928803596 1 42 ATLAS
1161.3613613613613 0.1 0.004192633791888844 0.13505614118022904 1 42 ATLAS
1162.6626626626626 0.1 0.004171502445931661 0.13454599115799398 1 42 ATLAS
1163.963963963964 0.1 0.004150371099974475 0.13403453798413187 1 42 ATLAS
1165.2652652652653 0.1 0.004129239754017293 0.13352177680387645 1 42 ATLAS
1166.5665665665665 0.1 0.004108108408060109 0.1330077027370648 1 42 ATLAS
1167.867867867868 0.1 0.004086977062102924 0.1324923108779839 1 42 ATLAS
1169.1691691691692 0.1 0.004065845716145741 0.1319755962952154 1 42 ATLAS
1170.4704704704704 0.1 0.004044714370188558 0.13145755403147966 1 42 ATLAS
1171.7717717717717 0.1 0.004023583024231376 0.13093817910347766 1 42 ATLAS
1173.0730730730731 0.1 0.00400245167827419 0.1304174665017326 1 42 ATLAS
1174.3743743743744 0.1 0.003981320332317007 0.12989541119042994 1 42 ATLAS
1175.6756756756756 0.1 0.003960188986359825 0.12937200810725544 1 42 ATLAS
1176.9769769769769 0.1 0.0039390576404026425 0.12884725216323267 1 42 ATLAS
1178.2782782782783 0.1 0.003917926294445455 0.12832113824255909 1 42 ATLAS
1179.5795795795796 0.1 0.003896794948488274 0.12779366120244065 1 42 ATLAS
1180.8808808808808 0.1 0.003875663602531091 0.1272648158729245 1 42 ATLAS
1182.1821821821823 0.1 0.003854532256573905 0.12673459705673168 1 42 ATLAS
1183.4834834834835 0.1 0.0038334009106167225 0.12620299952908717 1 42 ATLAS
1184.7847847847847 0.1 0.0038122695646595397 0.12567001803754904 1 42 ATLAS
1186.0860860860862 0.1 0.0037911382187023534 0.1251356473018363 1 42 ATLAS
1187.3873873873874 0.1 0.003770006872745171 0.12459988201365535 1 42 ATLAS
1188.6886886886887 0.1 0.0037488755267879887 0.1240627168365247 1 42 ATLAS
1189.98998998999 0.1 0.0037277441808308063 0.12352414640559856 1 42 ATLAS
1191.2912912912914 0.1 0.0037066128348736196 0.12298416532748875 1 42 ATLAS
1192.5925925925926 0.1 0.0036854814889164373 0.12244276818008584 1 42 ATLAS
1193.8938938938938 0.1 0.0036643501429592545 0.12189994951237752 1 42 ATLAS
1195.195195195195 0.1 0.003643218797002072 0.12135570384426686 1 42 ATLAS
1196.4964964964965 0.1 0.003622087451044886 0.12081002566638807 1 42 ATLAS
1197.7977977977978 0.1 0.003600956105087703 0.12026290943992159 1 42 ATLAS
1199.099099099099 0.1 0.0035798247591305207 0.11971434959640681 1 42 ATLAS
1200.4004004004005 0.1 0.003562071564615941 0.11938485638659938 1 42 ATLAS
1201.7017017017017 0.1 0.0035519192108472235 0.11955194133052868 1 42 ATLAS
1203.003003003003 0.1 0.003541766857078507 0.11972044762298581 1 42 ATLAS
1204.3043043043044 0.1 0.0035316145033097886 0.11989039361617464 1 42 ATLAS
1205.6056056056057 0.1 0.003521462149541072 0.12006179797840862 1 42 ATLAS
1206.906906906907 0.1 0.0035113097957723553 0.12023467970095736 1 42 ATLAS
1208.2082082082081 0.1 0.003501157442003639 0.12040905810507307 1 42 ATLAS
1209.5095095095096 0.1 0.0034910050882349204 0.12058495284919961 1 42 ATLAS
1210.8108108108108 0.1 0.003480852734466204 0.12076238393637267 1 42 ATLAS
1212.112112112112 0.1 0.0034707003806974867 0.12094137172181435 1 42 ATLAS
1213.4134134134133 0.1 0.0034605480269287703 0.12112193692073053 1 42 ATLAS
1214.7147147147148 0.1 0.0034503956731600518 0.12130410061631512 1 42 ATLAS
1216.016016016016 0.1 0.0034402433193913354 0.12148788426796944 1 42 ATLAS
1217.3173173173172 0.1 0.003430090965622619 0.12167330971974254 1 42 ATLAS
1218.6186186186187 0.1 0.0034199386118539004 0.12186039920899944 1 42 ATLAS
1219.91991991992 0.1 0.003409786258085184 0.12204917537532525 1 42 ATLAS
1221.2212212212212 0.1 0.003399633904316467 0.12223966126967159 1 42 ATLAS
1222.5225225225224 0.1 0.0033894815505477504 0.12243188036375391 1 42 ATLAS
1223.823823823824 0.1 0.003379329196779032 0.12262585655970758 1 42 ATLAS
1225.1251251251251 0.1 0.0033691768430103154 0.12282161420001067 1 42 ATLAS
1226.4264264264264 0.1 0.0033590244892415986 0.12301917807768274 1 42 ATLAS
1227.7277277277276 0.1 0.003348872135472882 0.12321857344676795 1 42 ATLAS
1229.029029029029 0.1 0.0033387197817041636 0.12341982603311251 1 42 ATLAS
1230.3303303303303 0.1 0.0033285674279354472 0.12362296204544529 1 42 ATLAS
1231.6316316316315 0.1 0.0033184150741667304 0.12382800818677273 1 42 ATLAS
1232.932932932933 0.1 0.0033082627203980123 0.12403499166609701 1 42 ATLAS
1234.2342342342342 0.1 0.0032981103666292954 0.12424394021046978 1 42 ATLAS
1235.5355355355355 0.1 0.0032879580128605786 0.12445488207739154 1 42 ATLAS
1236.836836836837 0.1 0.0032778056590918605 0.12466784606756905 1 42 ATLAS
1238.1381381381382 0.1 0.0032676533053231436 0.12488286153804232 1 42 ATLAS
1239.4394394394394 0.1 0.0032575009515544272 0.12509995841569416 1 42 ATLAS
1240.7407407407406 0.1 0.0032473485977857104 0.1253191672111553 1 42 ATLAS
1242.042042042042 0.1 0.0032371962440169923 0.1255405190331182 1 42 ATLAS
1243.3433433433433 0.1 0.003227043890248275 0.1257640456030742 1 42 ATLAS
1244.6446446446446 0.1 0.0032168915364795586 0.1259897792704889 1 42 ATLAS
1245.9459459459458 0.1 0.003206739182710842 0.12621775302842975 1 42 ATLAS
1247.2472472472473 0.1 0.0031965868289421237 0.12644800052966343 1 42 ATLAS
1248.5485485485485 0.1 0.0031864344751734073 0.12668055610323795 1 42 ATLAS
1249.8498498498498 0.1 0.0031762821214046904 0.1269154547715679 1 42 ATLAS
1251.1511511511512 0.1 0.0031661297676359723 0.12715273226803991 1 42 ATLAS
1252.4524524524525 0.1 0.0031559774138672555 0.1273924250551571 1 42 ATLAS
1253.7537537537537 0.1 0.0031458250600985387 0.12763457034324205 1 42 ATLAS
1255.0550550550552 0.1 0.00313567270632982 0.12787920610971854 1 42 ATLAS
1256.3563563563564 0.1 0.0031255203525611037 0.12812637111899208 1 42 ATLAS
1257.6576576576576 0.1 0.003115367998792387 0.12837610494295307 1 42 ATLAS
1258.9589589589589 0.1 0.0031052156450236705 0.12862844798212306 1 42 ATLAS
1260.2602602602603 0.1 0.003095063291254952 0.1288834414874694 1 42 ATLAS
1261.5615615615616 0.1 0.003084910937486235 0.12914112758291274 1 42 ATLAS
1262.8628628628628 0.1 0.0030747585837175182 0.1294015492885526 1 42 ATLAS
1264.164164164164 0.1 0.003064606229948802 0.12966475054463897 1 42 ATLAS
1265.4654654654655 0.1 0.0030544538761800833 0.12993077623631644 1 42 ATLAS
1266.7667667667668 0.1 0.003044301522411367 0.1301996722191717 1 42 ATLAS
1268.068068068068 0.1 0.0030341491686426505 0.1304714853456144 1 42 ATLAS
1269.3693693693695 0.1 0.003023996814873932 0.13074626349212282 1 42 ATLAS
1270.6706706706707 0.1 0.0030138444611052155 0.1310240555873878 1 42 ATLAS
1271.971971971972 0.1 0.0030036921073364987 0.1313049116413906 1 42 ATLAS
1273.2732732732734 0.1 0.00299353975356778 0.13158888277544953 1 42 ATLAS
1274.5745745745746 0.1 0.0029833873997990633 0.13187602125327413 1 42 ATLAS
1275.8758758758759 0.1 0.002973235046030347 0.13216638051306687 1 42 ATLAS
1277.177177177177 0.1 0.00296308269226163 0.13246001520071268 1 42 ATLAS
1278.4784784784783 0.1 0.0029529303384929137 0.1327569812041007 1 42 ATLAS
1279.7797797797798 0.1 0.002942777984724195 0.1330573356886231 1 42 ATLAS
1281.081081081081 0.1 0.0029326256309554787 0.13336113713389755 1 42 ATLAS
1282.3823823823823 0.1 0.0029224732771867623 0.1336684453717649 1 42 ATLAS
1283.6836836836837 0.1 0.0029123209234180438 0.1339793216256118 1 42 ATLAS
1284.984984984985 0.1 0.002902168569649327 0.13429382855107372 1 42 ATLAS
1286.2862862862862 0.1 0.00289201621588061 0.13461203027817506 1 42 ATLAS
1287.5875875875877 0.1 0.002881863862111892 0.13493399245496557 1 42 ATLAS
1288.888888888889 0.1 0.002871711508343175 0.13525978229271568 1 42 ATLAS
1290.1901901901902 0.1 0.0028615591545744588 0.13558946861273652 1 42 ATLAS
1291.4914914914916 0.1 0.00285140680080574 0.1359231218948919 1 42 ATLAS
1292.7927927927929 0.1 0.0028412544470370234 0.13626081432787557 1 42 ATLAS
1294.094094094094 0.1 0.002831102093268307 0.13660261986132832 1 42 ATLAS
1295.3953953953953 0.1 0.0028209497394995906 0.1369486142598738 1 42 ATLAS
1296.6966966966966 0.1 0.0028107973857308738 0.1372988751591562 1 42 ATLAS
1297.997997997998 0.1 0.002800645031962155 0.13765348212396783 1 42 ATLAS
1299.2992992992993 0.1 0.0027904926781934384 0.13801251670855563 1 42 ATLAS
1300.6006006006005 0.1 0.0027803403244247224 0.13807973436753765 1 42 ATLAS
1301.901901901902 0.1 0.002770187970656004 0.13780179265213252 1 42 ATLAS
1303.2032032032032 0.1 0.002760035616887287 0.13752293112507358 1 42 ATLAS
1304.5045045045044 0.1 0.0027498832631185706 0.1372431452831808 1 42 ATLAS
1305.805805805806 0.1 0.0027397309093498525 0.13696243059329227 1 42 ATLAS
1307.1071071071071 0.1 0.0027295785555811357 0.13668078249201887 1 42 ATLAS
1308.4084084084084 0.1 0.002719426201812419 0.13639819638549658 1 42 ATLAS
1309.7097097097098 0.1 0.0027092738480437003 0.13611466764913618 1 42 ATLAS
1311.011011011011 0.1 0.002699121494274984 0.1358301916273711 1 42 ATLAS
1312.3123123123123 0.1 0.0026889691405062675 0.13554476363340118 1 42 ATLAS
1313.6136136136136 0.1 0.0026788167867375506 0.13525837894893608 1 42 ATLAS
1314.9149149149148 0.1 0.002668664432968834 0.1349710328239339 1 42 ATLAS
1316.2162162162163 0.1 0.0026585120792001157 0.1346827204763387 1 42 ATLAS
1317.5175175175175 0.1 0.002648359725431399 0.1343934370918147 1 42 ATLAS
1318.8188188188187 0.1 0.0026382073716626825 0.13410317782347772 1 42 ATLAS
1320.1201201201202 0.1 0.002628055017893964 0.13381193779162434 1 42 ATLAS
1321.4214214214214 0.1 0.002617902664125247 0.13351971208345786 1 42 ATLAS
1322.7227227227227 0.1 0.0026077503103565302 0.13322649575281173 1 42 ATLAS
1324.0240240240241 0.1 0.002597597956587812 0.13293228381986982 1 42 ATLAS
1325.3253253253254 0.1 0.0025874456028190957 0.1326370712708847 1 42 ATLAS
1326.6266266266266 0.1 0.002577293249050379 0.13234085305789178 1 42 ATLAS
1327.9279279279278 0.1 0.002567140895281662 0.13204362409842132 1 42 ATLAS
1329.2292292292293 0.1 0.0025569885415129435 0.13174537927520782 1 42 ATLAS
1330.5305305305305 0.1 0.0025468361877442275 0.1314461134358953 1 42 ATLAS
1331.8318318318318 0.1 0.0025366838339755107 0.13114582139274036 1 42 ATLAS
1333.133133133133 0.1 0.002526531480206794 0.1308444979223124 1 42 ATLAS
1334.4344344344345 0.1 0.0025163791264380753 0.13054213776518975 1 42 ATLAS
1335.7357357357357 0.1 0.002506226772669359 0.13023873562565377 1 42 ATLAS
1337.037037037037 0.1 0.0024960744189006425 0.12993428617137887 1 42 ATLAS
1338.3383383383384 0.1 0.002485922065131924 0.12962878403311984 1 42 ATLAS
1339.6396396396397 0.1 0.002475769711363207 0.12932222380439604 1 42 ATLAS
1340.940940940941 0.1 0.0024656173575944903 0.12901460004117174 1 42 ATLAS
1342.2422422422424 0.1 0.002455465003825772 0.12870590726153336 1 42 ATLAS
1343.5435435435436 0.1 0.0024453126500570558 0.12839613994536417 1 42 ATLAS
1344.8448448448448 0.1 0.002435160296288339 0.12808529253401366 1 42 ATLAS
1346.146146146146 0.1 0.002425007942519622 0.12777335942996576 1 42 ATLAS
1347.4474474474473 0.1 0.0024148555887509057 0.12746033499650175 1 42 ATLAS
1348.7487487487488 0.1 0.002404703234982187 0.1271462135573605 1 42 ATLAS
1350.05005005005 0.1 0.0023945508812134703 0.12683098939639523 1 42 ATLAS
1351.3513513513512 0.1 0.002384398527444754 0.12651465675722595 1 42 ATLAS
1352.6526526526527 0.1 0.0023742461736760354 0.12619720984288882 1 42 ATLAS
1353.953953953954 0.1 0.002364093819907319 0.1258786428154819 1 42 ATLAS
1355.2552552552552 0.1 0.002353941466138602 0.12555894979580645 1 42 ATLAS
1356.5565565565566 0.1 0.002343789112369884 0.1252381248630051 1 42 ATLAS
1357.8578578578579 0.1 0.002333636758601167 0.12491616205419596 1 42 ATLAS
1359.1591591591591 0.1 0.0023234844048324508 0.12459305536410265 1 42 ATLAS
1360.4604604604606 0.1 0.002313332051063732 0.12426879874468044 1 42 ATLAS
1361.7617617617618 0.1 0.0023031796972950154 0.12394338610473903 1 42 ATLAS
1363.063063063063 0.1 0.002293027343526299 0.12361681130955998 1 42 ATLAS
1364.3643643643643 0.1 0.002282874989757582 0.1232890681805114 1 42 ATLAS
1365.6656656656655 0.1 0.0022727226359888653 0.12296015049465758 1 42 ATLAS
1366.966966966967 0.1 0.002262570282220147 0.12263005198436476 1 42 ATLAS
1368.2682682682682 0.1 0.002252417928451431 0.1222987663369029 1 42 ATLAS
1369.5695695695695 0.1 0.002242265574682714 0.1219662871940425 1 42 ATLAS
1370.870870870871 0.1 0.0022321132209139954 0.12163260815164767 1 42 ATLAS
1372.1721721721722 0.1 0.0022219608671452786 0.1212977227592646 1 42 ATLAS
1373.4734734734734 0.1 0.002211808513376562 0.1209616245197053 1 42 ATLAS
1374.7747747747749 0.1 0.002201656159607844 0.12062430688862726 1 42 ATLAS
1376.076076076076 0.1 0.0021915038058391272 0.12028576327410813 1 42 ATLAS
1377.3773773773773 0.1 0.0021813514520704104 0.11994598703621615 1 42 ATLAS
1378.6786786786788 0.1 0.0021711990983016923 0.11960497148657524 1 42 ATLAS
1379.97997997998 0.1 0.0021610467445329754 0.11926270988792645 1 42 ATLAS
1381.2812812812813 0.1 0.002150894390764259 0.11891919545368312 1 42 ATLAS
1382.5825825825825 0.1 0.002140742036995542 0.11857442134748257 1 42 ATLAS
1383.8838838838838 0.1 0.002130589683226826 0.11822838068273189 1 42 ATLAS
1385.1851851851852 0.1 0.0021204373294581073 0.11788106652214896 1 42 ATLAS
1386.4864864864865 0.1 0.0021102849756893904 0.11753247187729898 1 42 ATLAS
1387.7877877877877 0.1 0.002100132621920674 0.11718258970812491 1 42 ATLAS
1389.0890890890892 0.1 0.0020899802681519555 0.1168314129224732 1 42 ATLAS
1390.3903903903904 0.1 0.0020798279143832386 0.1164789343756146 1 42 ATLAS
1391.6916916916916 0.1 0.0020696755606145227 0.1161251468697588 1 42 ATLAS
1392.992992992993 0.1 0.002059523206845804 0.11577004315356439 1 42 ATLAS
1394.2942942942943 0.1 0.0020493708530770873 0.11541361592164318 1 42 ATLAS
1395.5955955955956 0.1 0.0020392184993083705 0.11505585781405853 1 42 ATLAS
1396.896896896897 0.1 0.0020290661455396523 0.11469676141581873 1 42 ATLAS
1398.1981981981983 0.1 0.0020189137917709355 0.11433631925636424 1 42 ATLAS
1399.4994994994995 0.1 0.002008761438002219 0.11397452380904917 1 42 ATLAS
1400.8008008008007 0.1 0.002001508768823734 0.11391761124725315 1 42 ATLAS
1402.102102102102 0.1 0.0019960684025141415 0.11405268434172423 1 42 ATLAS
1403.4034034034034 0.1 0.0019906280362045475 0.11418881525032953 1 42 ATLAS
1404.7047047047047 0.1 0.001985187669894955 0.11432601650151415 1 42 ATLAS
1406.006006006006 0.1 0.001979747303585362 0.1144643008219638 1 42 ATLAS
1407.3073073073074 0.1 0.001974306937275768 0.11460368114054505 1 42 ATLAS
1408.6086086086086 0.1 0.0019688665709661755 0.11474417059233853 1 42 ATLAS
1409.9099099099099 0.1 0.001963426204656583 0.11488578252277083 1 42 ATLAS
1411.2112112112113 0.1 0.0019579858383469892 0.11502853049184439 1 42 ATLAS
1412.5125125125126 0.1 0.0019525454720373963 0.11517242827847114 1 42 ATLAS
1413.8138138138138 0.1 0.0019471051057278034 0.11531748988491095 1 42 ATLAS
1415.115115115115 0.1 0.001941664739418211 0.11546372954131838 1 42 ATLAS
1416.4164164164163 0.1 0.001936224373108618 0.11561116171040148 1 42 ATLAS
1417.7177177177177 0.1 0.0019307840067990243 0.11575980109219458 1 42 ATLAS
1419.019019019019 0.1 0.0019253436404894316 0.1159096626289498 1 42 ATLAS
1420.3203203203202 0.1 0.001919903274179839 0.11606076151014973 1 42 ATLAS
1421.6216216216217 0.1 0.0019144629078702451 0.11621311317764466 1 42 ATLAS
1422.922922922923 0.1 0.0019090225415606525 0.11636673333091901 1 42 ATLAS
1424.2242242242241 0.1 0.0019035821752510596 0.11652163793249026 1 42 ATLAS
1425.5255255255256 0.1 0.0018981418089414658 0.11667784321344342 1 42 ATLAS
1426.8268268268268 0.1 0.0018927014426318729 0.11683536567910648 1 42 ATLAS
1428.128128128128 0.1 0.0018872610763222802 0.1169942221148701 1 42 ATLAS
1429.4294294294295 0.1 0.0018818207100126864 0.11715442959215633 1 42 ATLAS
1430.7307307307308 0.1 0.0018763803437030935 0.11731600547454009 1 42 ATLAS
1432.032032032032 0.1 0.001870939977393501 0.11747896742402925 1 42 ATLAS
1433.3333333333333 0.1 0.0018654996110839081 0.1176433334075065 1 42 ATLAS
1434.6346346346345 0.1 0.0018600592447743152 0.11780912170333982 1 42 ATLAS
1435.935935935936 0.1 0.0018546188784647215 0.11797635090816475 1 42 ATLAS
1437.2372372372372 0.1 0.001849178512155129 0.11814503994384482 1 42 ATLAS
1438.5385385385384 0.1 0.001843738145845536 0.118315208064616 1 42 ATLAS
1439.83983983984 0.1 0.0018382977795359423 0.1184868748644196 1 42 ATLAS
1441.1411411411411 0.1 0.0018328574132263496 0.11866006028443037 1 42 ATLAS
1442.4424424424424 0.1 0.001827417046916757 0.11883478462078596 1 42 ATLAS
1443.7437437437438 0.1 0.0018219766806071632 0.11901106853252319 1 42 ATLAS
