#arXiv:1909.04721 
#title:Search for electroweak production of a vector-like T quark using fully hadronic final states 
#04721_CMS_35.9 fb-1 
#Energy 13000 GeV 
#A.~M.~Sirunyan \textit{et al.} [CMS] 
#Fig11 upper row right 
#pp → Ttq → tHtq, Γ/m_T=0.3 
#Mass(GeV), obs(pb), exp(pb) 
#mass (GeV) obseved (pb) expected (pb) 
800.0 0.7249320307023432 0.4302922877421982
1000.0 0.4242696109131571 0.2518304251537096
1200.0 0.294089405122887 0.15089982709899993
1400.0 0.1649905636269428 0.10361244562946585
1600.0 0.17131029775042442 0.08386627975713822
1800.0 0.12562448348353117 0.0742164226089134
2000.0 0.118737457013718 0.07047807222647316
2200.0 0.1138211146141503 0.06884165286213546
2400.0 0.10508326573875833 0.0756244446605391
2600.0 0.16499056362694256 0.07215339054550812
