mass result channel_or_id theo_cross_section ratio observed_limit width_to_mass_ratio
600.0 0 11 7.0 8.861432513861812 0.78994 0.2
600.5 0 11 6.98645 8.858642056122465 0.7886592499999998 0.2
601.0 0 11 6.9729 8.855842520465062 0.7873785 0.2
601.5 0 11 6.95935 8.853033862519007 0.7860977499999998 0.2
602.0 0 11 6.9458 8.850216037624058 0.784817 0.2
602.5 0 11 6.93225 8.847389000827977 0.7835362499999999 0.2
603.0 0 11 6.9187 8.844552706884132 0.7822555 0.2
603.5 0 11 6.90515 8.841707110249084 0.7809747499999998 0.2
604.0 0 11 6.8916 8.838852165080148 0.779694 0.2
604.5 0 11 6.87805 8.835987825232934 0.77841325 0.2
605.0 0 11 6.8645 8.833114044258862 0.7771325 0.2
605.5 0 11 6.85095 8.830230775402647 0.77585175 0.2
606.0 0 11 6.8374 8.827337971599762 0.774571 0.2
606.5 0 11 6.82385 8.82443558547389 0.77329025 0.2
607.0 0 11 6.8103 8.821523569334314 0.7720095 0.2
607.5 0 11 6.79675 8.818601875173336 0.77072875 0.2
608.0 0 11 6.7832 8.815670454663602 0.7694480000000001 0.2
608.5 0 11 6.7696499999999995 8.812729259155477 0.76816725 0.2
609.0 0 11 6.7561 8.80977823967432 0.7668865 0.2
609.5 0 11 6.74255 8.806817346917784 0.76560575 0.2
610.0 0 11 6.729 8.803846531253068 0.7643249999999999 0.2
610.5 0 11 6.71545 8.800865742714135 0.76304425 0.2
611.0 0 11 6.7019 8.797874930998926 0.7617634999999999 0.2
611.5 0 11 6.68835 8.794874045466514 0.76048275 0.2
612.0 0 11 6.6748 8.791863035134261 0.7592019999999999 0.2
612.5 0 11 6.66125 8.788841848674911 0.75792125 0.2
613.0 0 11 6.6476999999999995 8.785810434413701 0.7566404999999999 0.2
613.5 0 11 6.63415 8.782768740325388 0.75535975 0.2
614.0 0 11 6.6206 8.779716714031288 0.7540789999999999 0.2
614.5 0 11 6.60705 8.776654302796267 0.75279825 0.2
615.0 0 11 6.5935 8.7735814535257 0.7515175 0.2
615.5 0 11 6.57995 8.770498112762406 0.7502367499999999 0.2
616.0 0 11 6.5664 8.767404226683544 0.748956 0.2
616.5 0 11 6.552849999999999 8.764299741097487 0.7476752500000001 0.2
617.0 0 11 6.5393 8.76118460144066 0.7463945000000001 0.2
617.5 0 11 6.5257499999999995 8.758058752774323 0.7451137500000001 0.2
618.0 0 11 6.5122 8.754922139781376 0.743833 0.2
618.5 0 11 6.49865 8.751774706763058 0.74255225 0.2
619.0 0 11 6.4851 8.748616397635685 0.7412715 0.2
619.5 0 11 6.47155 8.745447155927286 0.73999075 0.2
620.0 0 11 6.458 8.742266924774269 0.7387100000000001 0.2
620.5 0 11 6.44445 8.739075646917993 0.7374292499999999 0.2
621.0 0 11 6.430899999999999 8.735873264701347 0.7361485 0.2
621.5 0 11 6.41735 8.732659720065278 0.7348677499999999 0.2
622.0 0 11 6.4037999999999995 8.729434954545269 0.7335869999999999 0.2
622.5 0 11 6.39025 8.72619890926781 0.73230625 0.2
623.0 0 11 6.3767 8.722951524946804 0.7310254999999999 0.2
623.5 0 11 6.36315 8.719692741879953 0.7297447499999998 0.2
624.0 0 11 6.3496 8.71642249994509 0.728464 0.2
624.5 0 11 6.33605 8.713140738596497 0.72718325 0.2
625.0 0 11 6.3225 8.709847396861148 0.7259025 0.2
625.5 0 11 6.308949999999999 8.706542413334956 0.72462175 0.2
