mass result channel_or_id theo_cross_section ratio observed_limit width_to_mass_ratio
600.0 0 11 3.5 8.861432513861812 0.39497 0.2
600.5 0 11 3.493225 8.858642056122465 0.3943296249999999 0.2
601.0 0 11 3.48645 8.855842520465062 0.39368925 0.2
601.5 0 11 3.479675 8.853033862519007 0.3930488749999999 0.2
602.0 0 11 3.4729 8.850216037624058 0.3924085 0.2
602.5 0 11 3.466125 8.847389000827977 0.39176812499999997 0.2
603.0 0 11 3.45935 8.844552706884132 0.39112775 0.2
603.5 0 11 3.452575 8.841707110249084 0.3904873749999999 0.2
604.0 0 11 3.4458 8.838852165080148 0.389847 0.2
604.5 0 11 3.439025 8.835987825232934 0.389206625 0.2
605.0 0 11 3.43225 8.833114044258862 0.38856625 0.2
605.5 0 11 3.425475 8.830230775402647 0.387925875 0.2
606.0 0 11 3.4187 8.827337971599762 0.3872855 0.2
606.5 0 11 3.411925 8.82443558547389 0.386645125 0.2
607.0 0 11 3.40515 8.821523569334314 0.38600475 0.2
607.5 0 11 3.398375 8.818601875173336 0.385364375 0.2
608.0 0 11 3.3916 8.815670454663602 0.38472400000000007 0.2
608.5 0 11 3.3848249999999998 8.812729259155477 0.384083625 0.2
609.0 0 11 3.37805 8.80977823967432 0.38344325 0.2
609.5 0 11 3.371275 8.806817346917784 0.382802875 0.2
610.0 0 11 3.3645 8.803846531253068 0.38216249999999996 0.2
610.5 0 11 3.357725 8.800865742714135 0.381522125 0.2
611.0 0 11 3.35095 8.797874930998926 0.38088174999999996 0.2
611.5 0 11 3.344175 8.794874045466514 0.380241375 0.2
612.0 0 11 3.3374 8.791863035134261 0.37960099999999997 0.2
612.5 0 11 3.330625 8.788841848674911 0.378960625 0.2
613.0 0 11 3.3238499999999997 8.785810434413701 0.37832024999999997 0.2
613.5 0 11 3.317075 8.782768740325388 0.377679875 0.2
614.0 0 11 3.3103 8.779716714031288 0.37703949999999997 0.2
614.5 0 11 3.303525 8.776654302796267 0.376399125 0.2
615.0 0 11 3.29675 8.7735814535257 0.37575875 0.2
615.5 0 11 3.289975 8.770498112762406 0.37511837499999995 0.2
616.0 0 11 3.2832 8.767404226683544 0.374478 0.2
616.5 0 11 3.2764249999999997 8.764299741097487 0.37383762500000006 0.2
617.0 0 11 3.26965 8.76118460144066 0.37319725000000004 0.2
617.5 0 11 3.2628749999999997 8.758058752774323 0.37255687500000007 0.2
618.0 0 11 3.2561 8.754922139781376 0.3719165 0.2
618.5 0 11 3.249325 8.751774706763058 0.371276125 0.2
619.0 0 11 3.24255 8.748616397635685 0.37063575 0.2
619.5 0 11 3.235775 8.745447155927286 0.369995375 0.2
620.0 0 11 3.229 8.742266924774269 0.36935500000000004 0.2
620.5 0 11 3.222225 8.739075646917993 0.36871462499999996 0.2
621.0 0 11 3.2154499999999997 8.735873264701347 0.36807425 0.2
621.5 0 11 3.208675 8.732659720065278 0.36743387499999997 0.2
622.0 0 11 3.2018999999999997 8.729434954545269 0.36679349999999994 0.2
622.5 0 11 3.195125 8.72619890926781 0.366153125 0.2
623.0 0 11 3.18835 8.722951524946804 0.36551274999999994 0.2
623.5 0 11 3.181575 8.719692741879953 0.3648723749999999 0.2
624.0 0 11 3.1748 8.71642249994509 0.364232 0.2
624.5 0 11 3.168025 8.713140738596497 0.363591625 0.2
625.0 0 11 3.16125 8.709847396861148 0.36295125 0.2
625.5 0 11 3.1544749999999997 8.706542413334956 0.362310875 0.2
626.0 0 11 3.1477 8.703225726178939 0.3616705 0.2
626.5 0 11 3.1409249999999997 8.699897273115367 0.361030125 0.2
627.0 0 11 3.13415 8.696556991423869 0.36038975 0.2
627.5 0 11 3.127375 8.693204817937488 0.359749375 0.2
628.0 0 11 3.1206 8.689840689038704 0.359109 0.2
628.5 0 11 3.113825 8.686464540655406 0.358468625 0.2
629.0 0 11 3.10705 8.683076308256826 0.35782824999999996 0.2
629.5 0 11 3.100275 8.67967592684942 0.35718787500000004 0.2
630.0 0 11 3.0934999999999997 8.67626333097273 0.3565475 0.2
630.5 0 11 3.086725 8.672838454695167 0.35590712500000005 0.2
631.0 0 11 3.0799499999999997 8.66940123160977 0.3552667499999999 0.2
631.5 0 11 3.073175 8.665951594829911 0.354626375 0.2
632.0 0 11 3.0664 8.662489476984966 0.35398599999999997 0.2
632.5 0 11 3.059625 8.659014810215918 0.353345625 0.2
633.0 0 11 3.05285 8.655527526170932 0.35270524999999997 0.2
633.5 0 11 3.046075 8.652027556000865 0.352064875 0.2
634.0 0 11 3.0393 8.648514830354742 0.3514245 0.2
634.5 0 11 3.0325249999999997 8.64498927937517 0.35078412499999995 0.2
635.0 0 11 3.02575 8.641450832693716 0.35014375 0.2
635.5 0 11 3.0189749999999997 8.637899419426207 0.34950337499999995 0.2
636.0 0 11 3.0122 8.634334968168021 0.348863 0.2
636.5 0 11 3.005425 8.630757406989279 0.348222625 0.2
637.0 0 11 2.9986499999999996 8.627166663430023 0.3475822499999999 0.2
637.5 0 11 2.991875 8.623562664495314 0.346941875 0.2
638.0 0 11 2.9851 8.61994533665029 0.3463015 0.2
638.5 0 11 2.978325 8.61631460581516 0.345661125 0.2
639.0 0 11 2.9715499999999997 8.612670397360159 0.34502075 0.2
639.5 0 11 2.964775 8.609012636100417 0.344380375 0.2
640.0 0 11 2.9579999999999997 8.6053412462908 0.34374000000000005 0.2
640.5 0 11 2.951225 8.601656151620684 0.343099625 0.2
641.0 0 11 2.94445 8.597957275208655 0.34245925000000005 0.2
641.5 0 11 2.9376749999999996 8.594244539597177 0.3418188749999999 0.2
642.0 0 11 2.9309 8.590517866747172 0.3411785 0.2
642.5 0 11 2.9241249999999996 8.586777178032563 0.34053812499999997 0.2
643.0 0 11 2.91735 8.583022394234737 0.33989775 0.2
643.5 0 11 2.9105749999999997 8.579253435536957 0.33925737499999997 0.2
644.0 0 11 2.9038 8.575470221518707 0.338617 0.2
644.5 0 11 2.8970249999999997 8.571672671149965 0.337976625 0.2
645.0 0 11 2.89025 8.567860702785426 0.33733624999999995 0.2
645.5 0 11 2.883475 8.564034234158646 0.336695875 0.2
