mass result channel_or_id theo_cross_section ratio observed_limit width_to_mass_ratio
600.0 0 10 3.5 2.0920752190701624 1.67298 0.1
600.5 0 10 3.493295 2.092533004554454 1.66940975 0.1
601.0 0 10 3.48659 2.092992752302968 1.6658395 0.1
601.5 0 10 3.479885 2.093454474959457 1.6622692499999998 0.1
602.0 0 10 3.47318 2.093918185276533 1.658699 0.1
602.5 0 10 3.466475 2.094383896116843 1.6551287499999998 0.1
603.0 0 10 3.45977 2.0948516204542558 1.6515585 0.1
603.5 0 10 3.453065 2.095321371375069 1.6479882499999998 0.1
604.0 0 10 3.44636 2.095793162079228 1.644418 0.1
604.5 0 10 3.439655 2.096267005881564 1.6408477499999998 0.1
605.0 0 10 3.43295 2.0967429162130427 1.6372775000000002 0.1
605.5 0 10 3.4262449999999998 2.09722090662204 1.6337072499999998 0.1
606.0 0 10 3.41954 2.097700990775622 1.630137 0.1
606.5 0 10 3.412835 2.0981831824608492 1.6265667499999996 0.1
607.0 0 10 3.40613 2.0986674955860964 1.6229965 0.1
607.5 0 10 3.399425 2.099153944182392 1.6194262499999996 0.1
608.0 0 10 3.39272 2.099642542404769 1.615856 0.1
608.5 0 10 3.386015 2.1001333045336414 1.6122857499999996 0.1
609.0 0 10 3.37931 2.1006262449761937 1.6087155 0.1
609.5 0 10 3.372605 2.1011213782677927 1.6051452499999999 0.1
610.0 0 10 3.3659 2.101618719073412 1.6015749999999997 0.1
610.5 0 10 3.359195 2.1021182821890863 1.59800475 0.1
611.0 0 10 3.35249 2.102620082543372 1.5944345 0.1
611.5 0 10 3.345785 2.1031241351988395 1.5908642499999996 0.1
612.0 0 10 3.33908 2.1036304553535765 1.587294 0.1
612.5 0 10 3.332375 2.104139058342719 1.58372375 0.1
613.0 0 10 3.32567 2.104649959639997 1.5801535 0.1
613.5 0 10 3.318965 2.105163174859304 1.57658325 0.1
614.0 0 10 3.31226 2.1056787197562894 1.5730130000000002 0.1
614.5 0 10 3.305555 2.1061966102299685 1.5694427499999999 0.1
615.0 0 10 3.29885 2.106716862324359 1.5658725 0.1
615.5 0 10 3.292145 2.107239492230137 1.56230225 0.1
616.0 0 10 3.28544 2.1077645162863146 1.5587320000000002 0.1
616.5 0 10 3.278735 2.1082919509819478 1.55516175 0.1
617.0 0 10 3.27203 2.1088218129578564 1.5515915000000002 0.1
617.5 0 10 3.265325 2.1093541190083793 1.5480212499999997 0.1
618.0 0 10 3.25862 2.1098888860831453 1.5444510000000002 0.1
618.5 0 10 3.251915 2.110426131288875 1.5408807500000001 0.1
619.0 0 10 3.24521 2.1109658718912025 1.5373104999999998 0.1
619.5 0 10 3.238505 2.111508125316526 1.53374025 0.1
620.0 0 10 3.2318 2.112052909153885 1.5301699999999998 0.1
620.5 0 10 3.225095 2.1126002411568585 1.52659975 0.1
621.0 0 10 3.21839 2.1131501392454974 1.5230294999999998 0.1
621.5 0 10 3.211685 2.113702621508277 1.5194592500000002 0.1
622.0 0 10 3.20498 2.114257706204082 1.515889 0.1
622.5 0 10 3.1982749999999998 2.1148154117642197 1.51231875 0.1
623.0 0 10 3.19157 2.115375756794456 1.5087484999999996 0.1
623.5 0 10 3.184865 2.1159387600770874 1.50517825 0.1
624.0 0 10 3.17816 2.116504440573039 1.501608 0.1
