#mT Tbq kappa
808.0 0.040236 0.15
808.5 0.040169500000000004 0.15
809.0 0.040103 0.15
809.5 0.0400365 0.15
810.0 0.039970000000000006 0.15
810.5 0.0399035 0.15
811.0 0.039837000000000004 0.15
811.5 0.0397705 0.15
812.0 0.039704 0.15
812.5 0.039637500000000006 0.15
813.0 0.039571 0.15
813.5 0.039504500000000005 0.15
814.0 0.039438 0.15
814.5 0.039371500000000004 0.15
815.0 0.039305 0.15
815.5 0.0392385 0.15
816.0 0.039172000000000005 0.15
816.5 0.0391055 0.15
817.0 0.039039000000000004 0.15
817.5 0.0389725 0.15
818.0 0.038906 0.15
818.5 0.038839500000000006 0.15
819.0 0.038773 0.15
819.5 0.038706500000000005 0.15
820.0 0.03864 0.15
820.5 0.038573500000000004 0.15
821.0 0.038507 0.15
821.5 0.0384405 0.15
822.0 0.038374000000000005 0.15
822.5 0.0383075 0.15
823.0 0.038241000000000004 0.15
823.5 0.0381745 0.15
824.0 0.038108 0.15
824.5 0.038041500000000006 0.15
825.0 0.037975 0.15
825.5 0.037908500000000005 0.15
826.0 0.037842 0.15
826.5 0.037775500000000004 0.15
827.0 0.037709 0.15
827.5 0.0376425 0.15
828.0 0.037576000000000005 0.15
828.5 0.0375095 0.15
829.0 0.037443000000000004 0.15
829.5 0.0373765 0.15
830.0 0.03731 0.15
830.5 0.0372435 0.15
831.0 0.037177 0.15
831.5 0.037110500000000005 0.15
832.0 0.037044 0.15
832.5 0.0369775 0.15
833.0 0.036911 0.15
833.5 0.0368445 0.15
834.0 0.036778000000000005 0.15
834.5 0.0367115 0.15
835.0 0.036645000000000004 0.15
835.5 0.0365785 0.15
836.0 0.036512 0.15
836.5 0.036445500000000006 0.15
837.0 0.036379 0.15
837.5 0.036312500000000004 0.15
838.0 0.036246 0.15
838.5 0.0361795 0.15
839.0 0.036113 0.15
839.5 0.0360465 0.15
840.0 0.03598 0.15
840.5 0.0359135 0.15
841.0 0.035847000000000004 0.15
841.5 0.0357805 0.15
842.0 0.035714 0.15
842.5 0.0356475 0.15
843.0 0.035581 0.15
843.5 0.035514500000000004 0.15
844.0 0.035448 0.15
844.5 0.0353815 0.15
845.0 0.035315 0.15
845.5 0.0352485 0.15
846.0 0.035182000000000005 0.15
846.5 0.0351155 0.15
847.0 0.035049000000000004 0.15
847.5 0.0349825 0.15
848.0 0.034916 0.15
848.5 0.034849500000000005 0.15
849.0 0.034783 0.15
849.5 0.034716500000000004 0.15
850.0 0.03465 0.15
850.5 0.0345835 0.15
851.0 0.034517 0.15
851.5 0.0344505 0.15
852.0 0.034384 0.15
852.5 0.0343175 0.15
853.0 0.034251000000000004 0.15
853.5 0.0341845 0.15
854.0 0.034118 0.15
854.5 0.0340515 0.15
855.0 0.033985 0.15
855.5 0.033918500000000004 0.15
856.0 0.033852 0.15
856.5 0.0337855 0.15
857.0 0.033719 0.15
857.5 0.0336525 0.15
858.0 0.033586000000000005 0.15
858.5 0.0335195 0.15
859.0 0.033453000000000004 0.15
859.5 0.0333865 0.15
860.0 0.03332 0.15
860.5 0.033253500000000005 0.15
861.0 0.033187 0.15
861.5 0.0331205 0.15
862.0 0.033054 0.15
862.5 0.0329875 0.15
863.0 0.032921 0.15
863.5 0.0328545 0.15
864.0 0.032788 0.15
864.5 0.0327215 0.15
865.0 0.032655 0.15
865.5 0.0325885 0.15
866.0 0.032522 0.15
866.5 0.0324555 0.15
867.0 0.032389 0.15
867.5 0.032322500000000004 0.15
868.0 0.032256 0.15
868.5 0.0321895 0.15
869.0 0.032123 0.15
869.5 0.0320565 0.15
870.0 0.031990000000000005 0.15
870.5 0.0319235 0.15
871.0 0.031857 0.15
871.5 0.0317905 0.15
872.0 0.031724 0.15
872.5 0.031657500000000005 0.15
873.0 0.031591 0.15
873.5 0.0315245 0.15
874.0 0.031458 0.15
874.5 0.0313915 0.15
875.0 0.031325 0.15
875.5 0.0312585 0.15
876.0 0.031192 0.15
876.5 0.0311255 0.15
877.0 0.031059000000000003 0.15
877.5 0.0309925 0.15
878.0 0.030926000000000002 0.15
878.5 0.0308595 0.15
879.0 0.030793 0.15
879.5 0.0307265 0.15
880.0 0.03066 0.15
880.5 0.030593500000000003 0.15
881.0 0.030527 0.15
881.5 0.0304605 0.15
882.0 0.030394 0.15
882.5 0.0303275 0.15
883.0 0.030261 0.15
883.5 0.0301945 0.15
884.0 0.030128000000000002 0.15
884.5 0.030061499999999998 0.15
885.0 0.029995 0.15
885.5 0.0299285 0.15
886.0 0.029862 0.15
886.5 0.029795500000000003 0.15
887.0 0.029729 0.15
887.5 0.0296625 0.15
888.0 0.029596 0.15
888.5 0.0295295 0.15
889.0 0.029463 0.15
889.5 0.0293965 0.15
890.0 0.029330000000000002 0.15
890.5 0.029263499999999998 0.15
891.0 0.029197 0.15
891.5 0.0291305 0.15
892.0 0.029064 0.15
892.5 0.028997500000000002 0.15
893.0 0.028931 0.15
893.5 0.0288645 0.15
894.0 0.028798 0.15
894.5 0.0287315 0.15
895.0 0.028665 0.15
895.5 0.0285985 0.15
896.0 0.028532000000000002 0.15
896.5 0.028465499999999998 0.15
897.0 0.028399 0.15
897.5 0.0283325 0.15
898.0 0.028266 0.15
898.5 0.028199500000000002 0.15
899.0 0.028133 0.15
899.5 0.0280665 0.15
900.0 0.028 0.15
900.5 0.027964 0.15
901.0 0.027928 0.15
901.5 0.027892 0.15
902.0 0.027856 0.15
902.5 0.02782 0.15
903.0 0.027784 0.15
903.5 0.027748000000000002 0.15
904.0 0.027712 0.15
904.5 0.027676 0.15
905.0 0.02764 0.15
905.5 0.027604 0.15
906.0 0.027568000000000002 0.15
906.5 0.027532 0.15
907.0 0.027496 0.15
907.5 0.027460000000000002 0.15
908.0 0.027424 0.15
908.5 0.027388 0.15
909.0 0.027352 0.15
909.5 0.027316 0.15
910.0 0.02728 0.15
910.5 0.027244 0.15
911.0 0.027208 0.15
911.5 0.027172 0.15
912.0 0.027136 0.15
912.5 0.0271 0.15
913.0 0.027064 0.15
913.5 0.027028 0.15
914.0 0.026992000000000002 0.15
914.5 0.026956 0.15
915.0 0.02692 0.15
915.5 0.026884 0.15
916.0 0.026848 0.15
916.5 0.026812 0.15
917.0 0.026776 0.15
917.5 0.02674 0.15
918.0 0.026704 0.15
918.5 0.026668 0.15
919.0 0.026632 0.15
919.5 0.026596 0.15
920.0 0.02656 0.15
920.5 0.026524 0.15
921.0 0.026488 0.15
921.5 0.026452 0.15
922.0 0.026416000000000002 0.15
922.5 0.02638 0.15
923.0 0.026344 0.15
923.5 0.026308 0.15
924.0 0.026272 0.15
924.5 0.026236 0.15
925.0 0.0262 0.15
925.5 0.026164 0.15
926.0 0.026128 0.15
926.5 0.026092 0.15
927.0 0.026056 0.15
927.5 0.02602 0.15
928.0 0.025984 0.15
928.5 0.025948 0.15
929.0 0.025912 0.15
929.5 0.025876 0.15
930.0 0.025840000000000002 0.15
930.5 0.025804 0.15
931.0 0.025768 0.15
931.5 0.025732 0.15
932.0 0.025696 0.15
932.5 0.02566 0.15
933.0 0.025624 0.15
933.5 0.025588 0.15
934.0 0.025552 0.15
934.5 0.025516 0.15
935.0 0.02548 0.15
935.5 0.025444 0.15
936.0 0.025408 0.15
936.5 0.025372 0.15
937.0 0.025336 0.15
937.5 0.0253 0.15
938.0 0.025264 0.15
938.5 0.025228 0.15
939.0 0.025192 0.15
939.5 0.025156 0.15
940.0 0.02512 0.15
940.5 0.025084 0.15
941.0 0.025048 0.15
941.5 0.025012 0.15
942.0 0.024975999999999998 0.15
942.5 0.02494 0.15
943.0 0.024904 0.15
943.5 0.024868 0.15
944.0 0.024832 0.15
944.5 0.024796 0.15
945.0 0.02476 0.15
945.5 0.024724 0.15
946.0 0.024688 0.15
946.5 0.024652 0.15
947.0 0.024616 0.15
947.5 0.02458 0.15
948.0 0.024544 0.15
948.5 0.024508 0.15
949.0 0.024472 0.15
949.5 0.024436 0.15
950.0 0.024399999999999998 0.15
950.5 0.024364 0.15
951.0 0.024328 0.15
951.5 0.024292 0.15
952.0 0.024256 0.15
952.5 0.02422 0.15
953.0 0.024184 0.15
953.5 0.024148 0.15
954.0 0.024112 0.15
954.5 0.024076 0.15
955.0 0.02404 0.15
955.5 0.024003999999999998 0.15
956.0 0.023968 0.15
956.5 0.023932000000000002 0.15
957.0 0.023896 0.15
957.5 0.02386 0.15
958.0 0.023823999999999998 0.15
958.5 0.023788 0.15
959.0 0.023752 0.15
959.5 0.023716 0.15
960.0 0.02368 0.15
960.5 0.023644 0.15
961.0 0.023608 0.15
961.5 0.023572 0.15
962.0 0.023536 0.15
962.5 0.0235 0.15
963.0 0.023464 0.15
963.5 0.023427999999999997 0.15
964.0 0.023392 0.15
964.5 0.023356000000000002 0.15
965.0 0.02332 0.15
965.5 0.023284 0.15
966.0 0.023247999999999998 0.15
966.5 0.023212 0.15
967.0 0.023176 0.15
967.5 0.02314 0.15
968.0 0.023104 0.15
968.5 0.023067999999999998 0.15
969.0 0.023032 0.15
969.5 0.022996 0.15
970.0 0.02296 0.15
970.5 0.022924 0.15
971.0 0.022888 0.15
971.5 0.022851999999999997 0.15
972.0 0.022816 0.15
972.5 0.02278 0.15
973.0 0.022744 0.15
973.5 0.022708 0.15
974.0 0.022671999999999998 0.15
974.5 0.022636 0.15
975.0 0.0226 0.15
975.5 0.022564 0.15
976.0 0.022528 0.15
976.5 0.022491999999999998 0.15
977.0 0.022456 0.15
977.5 0.02242 0.15
978.0 0.022384 0.15
978.5 0.022348 0.15
979.0 0.022312 0.15
979.5 0.022275999999999997 0.15
980.0 0.02224 0.15
980.5 0.022204 0.15
981.0 0.022168 0.15
981.5 0.022132 0.15
982.0 0.022095999999999998 0.15
982.5 0.02206 0.15
983.0 0.022024 0.15
983.5 0.021988 0.15
984.0 0.021952 0.15
984.5 0.021915999999999998 0.15
985.0 0.02188 0.15
985.5 0.021844 0.15
986.0 0.021808 0.15
986.5 0.021772 0.15
987.0 0.021736 0.15
987.5 0.021699999999999997 0.15
988.0 0.021664 0.15
988.5 0.021628 0.15
989.0 0.021592 0.15
989.5 0.021556 0.15
990.0 0.021519999999999997 0.15
990.5 0.021484 0.15
991.0 0.021448 0.15
991.5 0.021412 0.15
992.0 0.021376 0.15
992.5 0.021339999999999998 0.15
993.0 0.021304 0.15
993.5 0.021268 0.15
994.0 0.021232 0.15
994.5 0.021196 0.15
995.0 0.021159999999999998 0.15
995.5 0.021123999999999997 0.15
996.0 0.021088 0.15
996.5 0.021052 0.15
997.0 0.021016 0.15
997.5 0.02098 0.15
998.0 0.020943999999999997 0.15
998.5 0.020908 0.15
999.0 0.020871999999999998 0.15
999.5 0.020836 0.15
1000.0 0.0208 0.15
1000.5 0.020770999999999998 0.15
1001.0 0.020742 0.15
1001.5 0.020713 0.15
1002.0 0.020683999999999998 0.15
1002.5 0.020655 0.15
1003.0 0.020626 0.15
1003.5 0.020597 0.15
1004.0 0.020568 0.15
1004.5 0.020538999999999998 0.15
1005.0 0.02051 0.15
1005.5 0.020481 0.15
1006.0 0.020451999999999998 0.15
1006.5 0.020423 0.15
1007.0 0.020394 0.15
1007.5 0.020364999999999998 0.15
1008.0 0.020336 0.15
1008.5 0.020307 0.15
1009.0 0.020277999999999997 0.15
1009.5 0.020249 0.15
1010.0 0.02022 0.15
1010.5 0.020191 0.15
1011.0 0.020162 0.15
1011.5 0.020132999999999998 0.15
1012.0 0.020104 0.15
1012.5 0.020075 0.15
1013.0 0.020045999999999998 0.15
1013.5 0.020017 0.15
1014.0 0.019988 0.15
1014.5 0.019958999999999998 0.15
1015.0 0.01993 0.15
1015.5 0.019901 0.15
1016.0 0.019872 0.15
1016.5 0.019843 0.15
1017.0 0.019814 0.15
1017.5 0.019785 0.15
1018.0 0.019756 0.15
1018.5 0.019726999999999998 0.15
1019.0 0.019698 0.15
1019.5 0.019669 0.15
1020.0 0.019639999999999998 0.15
1020.5 0.019611 0.15
1021.0 0.019582 0.15
1021.5 0.019553 0.15
1022.0 0.019524 0.15
1022.5 0.019495 0.15
1023.0 0.019466 0.15
1023.5 0.019437 0.15
1024.0 0.019407999999999998 0.15
1024.5 0.019379 0.15
1025.0 0.01935 0.15
1025.5 0.019320999999999998 0.15
1026.0 0.019292 0.15
1026.5 0.019263 0.15
1027.0 0.019233999999999998 0.15
1027.5 0.019205 0.15
1028.0 0.019176 0.15
1028.5 0.019147 0.15
1029.0 0.019118 0.15
1029.5 0.019089 0.15
1030.0 0.01906 0.15
1030.5 0.019031 0.15
1031.0 0.019001999999999998 0.15
1031.5 0.018973 0.15
1032.0 0.018944 0.15
1032.5 0.018914999999999998 0.15
1033.0 0.018886 0.15
1033.5 0.018857 0.15
1034.0 0.018827999999999998 0.15
1034.5 0.018799 0.15
1035.0 0.01877 0.15
1035.5 0.018741 0.15
1036.0 0.018712 0.15
1036.5 0.018682999999999998 0.15
1037.0 0.018654 0.15
1037.5 0.018625 0.15
1038.0 0.018595999999999998 0.15
1038.5 0.018567 0.15
1039.0 0.018538 0.15
1039.5 0.018508999999999998 0.15
1040.0 0.01848 0.15
1040.5 0.018451 0.15
1041.0 0.018422 0.15
1041.5 0.018393 0.15
1042.0 0.018364 0.15
1042.5 0.018335 0.15
1043.0 0.018306 0.15
1043.5 0.018276999999999998 0.15
1044.0 0.018248 0.15
1044.5 0.018219 0.15
1045.0 0.018189999999999998 0.15
1045.5 0.018161 0.15
1046.0 0.018132 0.15
1046.5 0.018103 0.15
1047.0 0.018074 0.15
1047.5 0.018045 0.15
1048.0 0.018016 0.15
1048.5 0.017987 0.15
1049.0 0.017958 0.15
1049.5 0.017929 0.15
1050.0 0.0179 0.15
1050.5 0.017870999999999998 0.15
1051.0 0.017842 0.15
1051.5 0.017813 0.15
1052.0 0.017784 0.15
1052.5 0.017755 0.15
1053.0 0.017726 0.15
1053.5 0.017696999999999997 0.15
1054.0 0.017668 0.15
1054.5 0.017639 0.15
1055.0 0.01761 0.15
1055.5 0.017581 0.15
1056.0 0.017551999999999998 0.15
1056.5 0.017523 0.15
1057.0 0.017494 0.15
1057.5 0.017465 0.15
1058.0 0.017436 0.15
1058.5 0.017407 0.15
1059.0 0.017377999999999998 0.15
1059.5 0.017349 0.15
1060.0 0.01732 0.15
1060.5 0.017291 0.15
1061.0 0.017262 0.15
1061.5 0.017233 0.15
1062.0 0.017204 0.15
1062.5 0.017175 0.15
1063.0 0.017145999999999998 0.15
1063.5 0.017117 0.15
1064.0 0.017088 0.15
1064.5 0.017058999999999998 0.15
1065.0 0.01703 0.15
1065.5 0.017001 0.15
1066.0 0.016972 0.15
1066.5 0.016943 0.15
1067.0 0.016914 0.15
1067.5 0.016885 0.15
1068.0 0.016856 0.15
1068.5 0.016826999999999998 0.15
1069.0 0.016798 0.15
1069.5 0.016769 0.15
1070.0 0.016739999999999998 0.15
1070.5 0.016711 0.15
1071.0 0.016682 0.15
1071.5 0.016653 0.15
1072.0 0.016624 0.15
1072.5 0.016595 0.15
1073.0 0.016565999999999997 0.15
1073.5 0.016537 0.15
1074.0 0.016508 0.15
1074.5 0.016479 0.15
1075.0 0.01645 0.15
1075.5 0.016420999999999998 0.15
1076.0 0.016392 0.15
1076.5 0.016363 0.15
1077.0 0.016334 0.15
1077.5 0.016305 0.15
1078.0 0.016276 0.15
1078.5 0.016246999999999998 0.15
1079.0 0.016218 0.15
1079.5 0.016189 0.15
1080.0 0.01616 0.15
1080.5 0.016131 0.15
1081.0 0.016101999999999998 0.15
1081.5 0.016073 0.15
1082.0 0.016044 0.15
1082.5 0.016015 0.15
1083.0 0.015986 0.15
1083.5 0.015957 0.15
1084.0 0.015927999999999998 0.15
1084.5 0.015899 0.15
1085.0 0.01587 0.15
1085.5 0.015841 0.15
1086.0 0.015812 0.15
1086.5 0.015783 0.15
1087.0 0.015754 0.15
1087.5 0.015725 0.15
1088.0 0.015696 0.15
1088.5 0.015667 0.15
1089.0 0.015638 0.15
1089.5 0.015609 0.15
1090.0 0.01558 0.15
1090.5 0.015550999999999999 0.15
1091.0 0.015522 0.15
1091.5 0.015493 0.15
1092.0 0.015463999999999999 0.15
1092.5 0.015435 0.15
1093.0 0.015406 0.15
1093.5 0.015377 0.15
