#mT Tbq kappa
660.5 0.029070000000000002 0.1
661.0 0.02904 0.1
661.5 0.02901 0.1
662.0 0.028980000000000002 0.1
662.5 0.02895 0.1
663.0 0.02892 0.1
663.5 0.028890000000000002 0.1
664.0 0.02886 0.1
664.5 0.02883 0.1
665.0 0.0288 0.1
665.5 0.02877 0.1
666.0 0.02874 0.1
666.5 0.02871 0.1
667.0 0.02868 0.1
667.5 0.028650000000000002 0.1
668.0 0.02862 0.1
668.5 0.02859 0.1
669.0 0.028560000000000002 0.1
669.5 0.02853 0.1
670.0 0.0285 0.1
670.5 0.028470000000000002 0.1
671.0 0.02844 0.1
671.5 0.02841 0.1
672.0 0.028380000000000002 0.1
672.5 0.02835 0.1
673.0 0.02832 0.1
673.5 0.028290000000000003 0.1
674.0 0.02826 0.1
674.5 0.02823 0.1
675.0 0.028200000000000003 0.1
675.5 0.02817 0.1
676.0 0.028140000000000002 0.1
676.5 0.028110000000000003 0.1
677.0 0.02808 0.1
677.5 0.028050000000000002 0.1
678.0 0.02802 0.1
678.5 0.02799 0.1
679.0 0.027960000000000002 0.1
679.5 0.02793 0.1
680.0 0.0279 0.1
680.5 0.027870000000000002 0.1
681.0 0.02784 0.1
681.5 0.02781 0.1
682.0 0.027780000000000003 0.1
682.5 0.02775 0.1
683.0 0.02772 0.1
683.5 0.027690000000000003 0.1
684.0 0.02766 0.1
684.5 0.027630000000000002 0.1
685.0 0.0276 0.1
685.5 0.02757 0.1
686.0 0.027540000000000002 0.1
686.5 0.02751 0.1
687.0 0.02748 0.1
687.5 0.027450000000000002 0.1
688.0 0.02742 0.1
688.5 0.02739 0.1
689.0 0.027360000000000002 0.1
689.5 0.02733 0.1
690.0 0.0273 0.1
690.5 0.027270000000000003 0.1
691.0 0.02724 0.1
691.5 0.02721 0.1
692.0 0.027180000000000003 0.1
692.5 0.02715 0.1
693.0 0.027120000000000002 0.1
693.5 0.027090000000000003 0.1
694.0 0.02706 0.1
694.5 0.027030000000000002 0.1
695.0 0.027000000000000003 0.1
695.5 0.02697 0.1
696.0 0.026940000000000002 0.1
696.5 0.026910000000000003 0.1
697.0 0.02688 0.1
697.5 0.026850000000000002 0.1
698.0 0.026820000000000004 0.1
698.5 0.02679 0.1
699.0 0.026760000000000003 0.1
699.5 0.02673 0.1
700.0 0.0267 0.1
700.5 0.026658 0.1
701.0 0.026616 0.1
701.5 0.026574 0.1
702.0 0.026532 0.1
702.5 0.026490000000000003 0.1
703.0 0.026448000000000003 0.1
703.5 0.026406000000000002 0.1
704.0 0.026364000000000002 0.1
704.5 0.026322 0.1
705.0 0.02628 0.1
705.5 0.026238 0.1
706.0 0.026196 0.1
706.5 0.026154 0.1
707.0 0.026112 0.1
707.5 0.026070000000000003 0.1
708.0 0.026028000000000003 0.1
708.5 0.025986000000000002 0.1
709.0 0.025944000000000002 0.1
709.5 0.025902 0.1
710.0 0.02586 0.1
710.5 0.025818 0.1
711.0 0.025776 0.1
711.5 0.025734 0.1
712.0 0.025692 0.1
712.5 0.025650000000000003 0.1
713.0 0.025608000000000002 0.1
713.5 0.025566000000000002 0.1
714.0 0.025524 0.1
714.5 0.025482 0.1
715.0 0.02544 0.1
715.5 0.025398 0.1
716.0 0.025356 0.1
716.5 0.025314000000000003 0.1
717.0 0.025272000000000003 0.1
717.5 0.025230000000000002 0.1
718.0 0.025188000000000002 0.1
718.5 0.025146 0.1
719.0 0.025104 0.1
719.5 0.025062 0.1
720.0 0.02502 0.1
720.5 0.024978 0.1
721.0 0.024936 0.1
721.5 0.024894000000000003 0.1
722.0 0.024852000000000003 0.1
722.5 0.024810000000000002 0.1
723.0 0.024768000000000002 0.1
723.5 0.024726 0.1
724.0 0.024684 0.1
724.5 0.024642 0.1
725.0 0.0246 0.1
725.5 0.024558 0.1
726.0 0.024516000000000003 0.1
726.5 0.024474000000000003 0.1
727.0 0.024432000000000002 0.1
727.5 0.024390000000000002 0.1
728.0 0.024348 0.1
728.5 0.024306 0.1
729.0 0.024264 0.1
729.5 0.024222 0.1
730.0 0.02418 0.1
730.5 0.024138 0.1
731.0 0.024096 0.1
731.5 0.024054000000000002 0.1
732.0 0.024012000000000002 0.1
732.5 0.02397 0.1
733.0 0.023928 0.1
733.5 0.023886 0.1
734.0 0.023844 0.1
734.5 0.023802 0.1
735.0 0.02376 0.1
735.5 0.023718000000000003 0.1
736.0 0.023676000000000003 0.1
736.5 0.023634000000000002 0.1
737.0 0.023592000000000002 0.1
737.5 0.02355 0.1
738.0 0.023508 0.1
738.5 0.023466 0.1
739.0 0.023424 0.1
739.5 0.023382 0.1
740.0 0.02334 0.1
740.5 0.023298 0.1
741.0 0.023256000000000002 0.1
741.5 0.023214000000000002 0.1
742.0 0.023172 0.1
742.5 0.02313 0.1
743.0 0.023088 0.1
743.5 0.023046 0.1
744.0 0.023004 0.1
744.5 0.022962 0.1
745.0 0.022920000000000003 0.1
745.5 0.022878000000000003 0.1
746.0 0.022836000000000002 0.1
746.5 0.022794000000000002 0.1
747.0 0.022752 0.1
747.5 0.02271 0.1
748.0 0.022668 0.1
748.5 0.022626 0.1
749.0 0.022584 0.1
749.5 0.022542 0.1
750.0 0.0225 0.1
750.5 0.022458000000000002 0.1
751.0 0.022416000000000002 0.1
751.5 0.022374 0.1
752.0 0.022332 0.1
752.5 0.02229 0.1
753.0 0.022248 0.1
753.5 0.022206 0.1
754.0 0.022164000000000003 0.1
754.5 0.022122000000000003 0.1
755.0 0.022080000000000002 0.1
755.5 0.022038000000000002 0.1
756.0 0.021996 0.1
756.5 0.021954 0.1
757.0 0.021912 0.1
757.5 0.02187 0.1
758.0 0.021828 0.1
758.5 0.021786 0.1
759.0 0.021744 0.1
759.5 0.021702 0.1
760.0 0.021660000000000002 0.1
760.5 0.021618000000000002 0.1
761.0 0.021576 0.1
761.5 0.021534 0.1
762.0 0.021492 0.1
762.5 0.02145 0.1
763.0 0.021408 0.1
763.5 0.021366000000000003 0.1
764.0 0.021324000000000003 0.1
764.5 0.021282000000000002 0.1
765.0 0.021240000000000002 0.1
765.5 0.021198 0.1
766.0 0.021156 0.1
766.5 0.021114 0.1
767.0 0.021072 0.1
767.5 0.02103 0.1
768.0 0.020988 0.1
768.5 0.020946 0.1
769.0 0.020904 0.1
769.5 0.020862000000000002 0.1
770.0 0.02082 0.1
770.5 0.020778 0.1
771.0 0.020736 0.1
771.5 0.020694 0.1
772.0 0.020652 0.1
772.5 0.02061 0.1
773.0 0.020568000000000003 0.1
773.5 0.020526000000000003 0.1
774.0 0.020484000000000002 0.1
774.5 0.020442000000000002 0.1
775.0 0.0204 0.1
775.5 0.020358 0.1
776.0 0.020316 0.1
776.5 0.020274 0.1
777.0 0.020232 0.1
777.5 0.02019 0.1
778.0 0.020148 0.1
778.5 0.020106 0.1
779.0 0.020064000000000002 0.1
779.5 0.020022 0.1
780.0 0.01998 0.1
780.5 0.019938 0.1
781.0 0.019896 0.1
781.5 0.019854 0.1
782.0 0.019812 0.1
782.5 0.019770000000000003 0.1
783.0 0.019728000000000002 0.1
783.5 0.019686000000000002 0.1
784.0 0.019644000000000002 0.1
784.5 0.019602 0.1
785.0 0.01956 0.1
785.5 0.019518 0.1
786.0 0.019476 0.1
786.5 0.019434 0.1
787.0 0.019392 0.1
787.5 0.01935 0.1
788.0 0.019308 0.1
788.5 0.019266000000000002 0.1
789.0 0.019224 0.1
789.5 0.019182 0.1
790.0 0.01914 0.1
790.5 0.019098 0.1
791.0 0.019056 0.1
791.5 0.019014 0.1
792.0 0.018972000000000003 0.1
792.5 0.018930000000000002 0.1
793.0 0.018888000000000002 0.1
793.5 0.018846 0.1
794.0 0.018804 0.1
794.5 0.018762 0.1
795.0 0.01872 0.1
795.5 0.018678 0.1
796.0 0.018636 0.1
796.5 0.018594 0.1
797.0 0.018552 0.1
797.5 0.01851 0.1
798.0 0.018468 0.1
798.5 0.018426 0.1
799.0 0.018384 0.1
799.5 0.018342 0.1
800.0 0.0183 0.1
800.5 0.0182725 0.1
801.0 0.018245 0.1
801.5 0.0182175 0.1
802.0 0.01819 0.1
802.5 0.0181625 0.1
803.0 0.018135000000000002 0.1
803.5 0.0181075 0.1
804.0 0.01808 0.1
804.5 0.0180525 0.1
805.0 0.018025 0.1
805.5 0.0179975 0.1
806.0 0.01797 0.1
806.5 0.0179425 0.1
807.0 0.017915 0.1
807.5 0.0178875 0.1
808.0 0.01786 0.1
808.5 0.0178325 0.1
809.0 0.017805 0.1
809.5 0.0177775 0.1
810.0 0.017750000000000002 0.1
810.5 0.0177225 0.1
811.0 0.017695 0.1
811.5 0.0176675 0.1
812.0 0.01764 0.1
812.5 0.0176125 0.1
813.0 0.017585 0.1
813.5 0.0175575 0.1
814.0 0.01753 0.1
814.5 0.0175025 0.1
815.0 0.017475 0.1
815.5 0.0174475 0.1
816.0 0.01742 0.1
816.5 0.0173925 0.1
817.0 0.017365000000000002 0.1
817.5 0.0173375 0.1
818.0 0.01731 0.1
818.5 0.0172825 0.1
819.0 0.017255 0.1
819.5 0.0172275 0.1
820.0 0.0172 0.1
820.5 0.0171725 0.1
821.0 0.017145 0.1
821.5 0.0171175 0.1
822.0 0.01709 0.1
822.5 0.0170625 0.1
823.0 0.017035 0.1
823.5 0.017007500000000002 0.1
824.0 0.016980000000000002 0.1
824.5 0.0169525 0.1
825.0 0.016925 0.1
825.5 0.0168975 0.1
826.0 0.01687 0.1
826.5 0.0168425 0.1
827.0 0.016815 0.1
827.5 0.0167875 0.1
828.0 0.01676 0.1
828.5 0.0167325 0.1
829.0 0.016705 0.1
829.5 0.0166775 0.1
830.0 0.01665 0.1
830.5 0.016622500000000002 0.1
831.0 0.016595 0.1
831.5 0.0165675 0.1
832.0 0.01654 0.1
832.5 0.0165125 0.1
833.0 0.016485 0.1
833.5 0.0164575 0.1
834.0 0.01643 0.1
834.5 0.0164025 0.1
835.0 0.016375 0.1
835.5 0.0163475 0.1
836.0 0.01632 0.1
836.5 0.0162925 0.1
837.0 0.016265 0.1
837.5 0.016237500000000002 0.1
838.0 0.016210000000000002 0.1
838.5 0.0161825 0.1
839.0 0.016155 0.1
839.5 0.0161275 0.1
840.0 0.0161 0.1
840.5 0.0160725 0.1
841.0 0.016045 0.1
841.5 0.0160175 0.1
842.0 0.01599 0.1
842.5 0.0159625 0.1
843.0 0.015935 0.1
843.5 0.0159075 0.1
844.0 0.015880000000000002 0.1
844.5 0.015852500000000002 0.1
845.0 0.015825 0.1
845.5 0.0157975 0.1
846.0 0.01577 0.1
846.5 0.0157425 0.1
847.0 0.015715 0.1
847.5 0.0156875 0.1
848.0 0.01566 0.1
848.5 0.0156325 0.1
849.0 0.015605 0.1
849.5 0.015577500000000001 0.1
850.0 0.015550000000000001 0.1
850.5 0.015522500000000002 0.1
851.0 0.015495 0.1
851.5 0.0154675 0.1
852.0 0.01544 0.1
852.5 0.0154125 0.1
853.0 0.015385000000000001 0.1
853.5 0.0153575 0.1
854.0 0.01533 0.1
854.5 0.0153025 0.1
855.0 0.015275 0.1
855.5 0.0152475 0.1
856.0 0.015220000000000001 0.1
856.5 0.015192500000000001 0.1
857.0 0.015165000000000001 0.1
857.5 0.015137500000000002 0.1
858.0 0.01511 0.1
858.5 0.0150825 0.1
859.0 0.015055 0.1
859.5 0.015027500000000001 0.1
860.0 0.015000000000000001 0.1
860.5 0.0149725 0.1
861.0 0.014945 0.1
861.5 0.0149175 0.1
862.0 0.01489 0.1
862.5 0.0148625 0.1
863.0 0.014835000000000001 0.1
863.5 0.014807500000000001 0.1
864.0 0.014780000000000001 0.1
864.5 0.0147525 0.1
865.0 0.014725 0.1
865.5 0.0146975 0.1
866.0 0.01467 0.1
866.5 0.014642500000000001 0.1
867.0 0.014615000000000001 0.1
867.5 0.0145875 0.1
868.0 0.01456 0.1
868.5 0.0145325 0.1
869.0 0.014505 0.1
869.5 0.0144775 0.1
870.0 0.014450000000000001 0.1
870.5 0.014422500000000001 0.1
871.0 0.014395000000000002 0.1
871.5 0.014367500000000002 0.1
872.0 0.01434 0.1
872.5 0.0143125 0.1
873.0 0.014285 0.1
873.5 0.014257500000000001 0.1
874.0 0.01423 0.1
874.5 0.0142025 0.1
875.0 0.014175 0.1
875.5 0.0141475 0.1
876.0 0.01412 0.1
876.5 0.0140925 0.1
877.0 0.014065000000000001 0.1
877.5 0.014037500000000001 0.1
878.0 0.014010000000000002 0.1
878.5 0.013982500000000002 0.1
879.0 0.013955 0.1
879.5 0.0139275 0.1
880.0 0.013900000000000001 0.1
880.5 0.0138725 0.1
881.0 0.013845 0.1
881.5 0.0138175 0.1
882.0 0.01379 0.1
882.5 0.0137625 0.1
883.0 0.013735 0.1
883.5 0.013707500000000001 0.1
884.0 0.013680000000000001 0.1
884.5 0.013652500000000001 0.1
885.0 0.013625000000000002 0.1
885.5 0.013597500000000002 0.1
886.0 0.01357 0.1
886.5 0.0135425 0.1
887.0 0.013515000000000001 0.1
887.5 0.0134875 0.1
888.0 0.01346 0.1
888.5 0.0134325 0.1
889.0 0.013405 0.1
889.5 0.0133775 0.1
890.0 0.01335 0.1
890.5 0.013322500000000001 0.1
891.0 0.013295000000000001 0.1
891.5 0.013267500000000002 0.1
892.0 0.013240000000000002 0.1
892.5 0.013212500000000002 0.1
893.0 0.013185 0.1
893.5 0.0131575 0.1
894.0 0.013130000000000001 0.1
894.5 0.0131025 0.1
895.0 0.013075 0.1
895.5 0.0130475 0.1
896.0 0.01302 0.1
896.5 0.0129925 0.1
897.0 0.012965 0.1
897.5 0.012937500000000001 0.1
898.0 0.012910000000000001 0.1
898.5 0.012882500000000002 0.1
899.0 0.012855000000000002 0.1
899.5 0.0128275 0.1
900.0 0.0128 0.1
900.5 0.012782 0.1
901.0 0.012764000000000001 0.1
901.5 0.012746 0.1
902.0 0.012728 0.1
902.5 0.01271 0.1
903.0 0.012692 0.1
903.5 0.012674000000000001 0.1
904.0 0.012656 0.1
904.5 0.012638 0.1
905.0 0.012620000000000001 0.1
905.5 0.012602 0.1
906.0 0.012584000000000001 0.1
906.5 0.012566 0.1
907.0 0.012548 0.1
907.5 0.012530000000000001 0.1
908.0 0.012512 0.1
908.5 0.012494 0.1
909.0 0.012476000000000001 0.1
909.5 0.012458 0.1
910.0 0.01244 0.1
910.5 0.012422 0.1
911.0 0.012404 0.1
911.5 0.012386000000000001 0.1
912.0 0.012368 0.1
912.5 0.01235 0.1
913.0 0.012332000000000001 0.1
913.5 0.012314 0.1
914.0 0.012296000000000001 0.1
914.5 0.012278 0.1
915.0 0.01226 0.1
915.5 0.012242000000000001 0.1
916.0 0.012224 0.1
916.5 0.012206 0.1
917.0 0.012188000000000001 0.1
917.5 0.01217 0.1
918.0 0.012152 0.1
918.5 0.012134 0.1
919.0 0.012116 0.1
919.5 0.012098000000000001 0.1
920.0 0.01208 0.1
920.5 0.012062 0.1
921.0 0.012044000000000001 0.1
921.5 0.012026 0.1
922.0 0.012008000000000001 0.1
922.5 0.01199 0.1
923.0 0.011972 0.1
923.5 0.011954000000000001 0.1
924.0 0.011936 0.1
924.5 0.011918 0.1
925.0 0.0119 0.1
925.5 0.011882 0.1
926.0 0.011864 0.1
926.5 0.011846 0.1
927.0 0.011828 0.1
927.5 0.011810000000000001 0.1
928.0 0.011792 0.1
928.5 0.011774 0.1
929.0 0.011756 0.1
929.5 0.011738 0.1
930.0 0.011720000000000001 0.1
930.5 0.011702 0.1
931.0 0.011684 0.1
931.5 0.011666000000000001 0.1
932.0 0.011648 0.1
932.5 0.01163 0.1
933.0 0.011612 0.1
933.5 0.011594 0.1
934.0 0.011576 0.1
934.5 0.011558 0.1
935.0 0.01154 0.1
935.5 0.011522000000000001 0.1
936.0 0.011504 0.1
936.5 0.011486 0.1
937.0 0.011468 0.1
937.5 0.01145 0.1
938.0 0.011432000000000001 0.1
938.5 0.011414 0.1
939.0 0.011396 0.1
939.5 0.011378000000000001 0.1
940.0 0.01136 0.1
940.5 0.011342 0.1
941.0 0.011324 0.1
941.5 0.011306 0.1
942.0 0.011288 0.1
942.5 0.01127 0.1
943.0 0.011252 0.1
943.5 0.011234000000000001 0.1
944.0 0.011216 0.1
944.5 0.011198 0.1
945.0 0.01118 0.1
945.5 0.011162 0.1
946.0 0.011144000000000001 0.1
946.5 0.011126 0.1
947.0 0.011108 0.1
947.5 0.011090000000000001 0.1
948.0 0.011072 0.1
948.5 0.011054 0.1
949.0 0.011036 0.1
949.5 0.011018 0.1
950.0 0.011 0.1
950.5 0.010982 0.1
951.0 0.010964 0.1
951.5 0.010946000000000001 0.1
952.0 0.010928 0.1
952.5 0.01091 0.1
953.0 0.010892 0.1
953.5 0.010874 0.1
954.0 0.010856000000000001 0.1
954.5 0.010838 0.1
955.0 0.01082 0.1
955.5 0.010801999999999999 0.1
956.0 0.010784 0.1
956.5 0.010766000000000001 0.1
957.0 0.010748 0.1
957.5 0.01073 0.1
958.0 0.010712 0.1
958.5 0.010694 0.1
959.0 0.010676 0.1
959.5 0.010658 0.1
960.0 0.01064 0.1
960.5 0.010622 0.1
961.0 0.010604 0.1
961.5 0.010586 0.1
962.0 0.010568000000000001 0.1
962.5 0.01055 0.1
963.0 0.010532 0.1
963.5 0.010513999999999999 0.1
964.0 0.010496 0.1
964.5 0.010478000000000001 0.1
965.0 0.01046 0.1
965.5 0.010442 0.1
966.0 0.010424 0.1
966.5 0.010406 0.1
967.0 0.010388 0.1
967.5 0.01037 0.1
968.0 0.010352 0.1
968.5 0.010334 0.1
969.0 0.010316 0.1
969.5 0.010298 0.1
970.0 0.010280000000000001 0.1
970.5 0.010262 0.1
971.0 0.010244 0.1
971.5 0.010225999999999999 0.1
972.0 0.010208 0.1
972.5 0.010190000000000001 0.1
973.0 0.010172 0.1
973.5 0.010154 0.1
974.0 0.010136 0.1
974.5 0.010118 0.1
975.0 0.0101 0.1
975.5 0.010082 0.1
976.0 0.010064 0.1
976.5 0.010046 0.1
977.0 0.010028 0.1
977.5 0.01001 0.1
978.0 0.009992000000000001 0.1
978.5 0.009974 0.1
979.0 0.009956 0.1
979.5 0.009937999999999999 0.1
980.0 0.00992 0.1
980.5 0.009902000000000001 0.1
981.0 0.009884 0.1
981.5 0.009866 0.1
982.0 0.009847999999999999 0.1
982.5 0.00983 0.1
983.0 0.009812 0.1
983.5 0.009794 0.1
984.0 0.009776 0.1
984.5 0.009758 0.1
985.0 0.00974 0.1
985.5 0.009722 0.1
986.0 0.009704 0.1
986.5 0.009686 0.1
987.0 0.009668 0.1
987.5 0.009649999999999999 0.1
988.0 0.009632 0.1
988.5 0.009614000000000001 0.1
989.0 0.009596 0.1
989.5 0.009578 0.1
990.0 0.009559999999999999 0.1
990.5 0.009542 0.1
991.0 0.009524 0.1
991.5 0.009506 0.1
992.0 0.009488 0.1
992.5 0.00947 0.1
993.0 0.009452 0.1
993.5 0.009434 0.1
994.0 0.009416 0.1
994.5 0.009398 0.1
995.0 0.00938 0.1
995.5 0.009361999999999999 0.1
996.0 0.009344 0.1
996.5 0.009326000000000001 0.1
997.0 0.009308 0.1
997.5 0.00929 0.1
998.0 0.009271999999999999 0.1
998.5 0.009254 0.1
999.0 0.009236 0.1
999.5 0.009218 0.1
1000.0 0.0092 0.1
1000.5 0.0091879 0.1
1001.0 0.0091758 0.1
1001.5 0.0091637 0.1
1002.0 0.0091516 0.1
1002.5 0.0091395 0.1
1003.0 0.009127399999999999 0.1
1003.5 0.0091153 0.1
1004.0 0.0091032 0.1
1004.5 0.0090911 0.1
1005.0 0.009079 0.1
1005.5 0.0090669 0.1
1006.0 0.0090548 0.1
1006.5 0.009042699999999999 0.1
1007.0 0.0090306 0.1
1007.5 0.0090185 0.1
1008.0 0.0090064 0.1
1008.5 0.0089943 0.1
1009.0 0.0089822 0.1
1009.5 0.0089701 0.1
1010.0 0.008958 0.1
1010.5 0.0089459 0.1
1011.0 0.0089338 0.1
1011.5 0.0089217 0.1
1012.0 0.0089096 0.1
1012.5 0.0088975 0.1
1013.0 0.0088854 0.1
1013.5 0.0088733 0.1
1014.0 0.0088612 0.1
1014.5 0.0088491 0.1
1015.0 0.008837 0.1
1015.5 0.0088249 0.1
1016.0 0.008812799999999999 0.1
1016.5 0.0088007 0.1
1017.0 0.0087886 0.1
1017.5 0.0087765 0.1
1018.0 0.0087644 0.1
1018.5 0.0087523 0.1
1019.0 0.0087402 0.1
1019.5 0.008728099999999999 0.1
1020.0 0.008716 0.1
1020.5 0.0087039 0.1
1021.0 0.0086918 0.1
1021.5 0.0086797 0.1
1022.0 0.0086676 0.1
1022.5 0.0086555 0.1
1023.0 0.008643399999999999 0.1
1023.5 0.0086313 0.1
1024.0 0.0086192 0.1
1024.5 0.0086071 0.1
1025.0 0.008595 0.1
1025.5 0.0085829 0.1
1026.0 0.0085708 0.1
1026.5 0.008558699999999999 0.1
1027.0 0.0085466 0.1
1027.5 0.0085345 0.1
1028.0 0.0085224 0.1
1028.5 0.0085103 0.1
1029.0 0.0084982 0.1
1029.5 0.0084861 0.1
1030.0 0.008473999999999999 0.1
1030.5 0.0084619 0.1
1031.0 0.0084498 0.1
1031.5 0.0084377 0.1
1032.0 0.0084256 0.1
1032.5 0.008413499999999999 0.1
1033.0 0.0084014 0.1
1033.5 0.0083893 0.1
1034.0 0.0083772 0.1
1034.5 0.0083651 0.1
1035.0 0.008353 0.1
1035.5 0.0083409 0.1
1036.0 0.008328799999999999 0.1
1036.5 0.0083167 0.1
1037.0 0.0083046 0.1
1037.5 0.0082925 0.1
1038.0 0.0082804 0.1
1038.5 0.0082683 0.1
1039.0 0.0082562 0.1
1039.5 0.008244099999999999 0.1
1040.0 0.008232 0.1
1040.5 0.0082199 0.1
1041.0 0.0082078 0.1
1041.5 0.0081957 0.1
1042.0 0.0081836 0.1
1042.5 0.0081715 0.1
1043.0 0.0081594 0.1
1043.5 0.0081473 0.1
1044.0 0.0081352 0.1
1044.5 0.0081231 0.1
1045.0 0.008111 0.1
1045.5 0.0080989 0.1
1046.0 0.0080868 0.1
1046.5 0.0080747 0.1
1047.0 0.0080626 0.1
1047.5 0.0080505 0.1
1048.0 0.0080384 0.1
1048.5 0.0080263 0.1
1049.0 0.008014199999999999 0.1
1049.5 0.0080021 0.1
1050.0 0.00799 0.1
1050.5 0.0079779 0.1
1051.0 0.0079658 0.1
1051.5 0.0079537 0.1
1052.0 0.0079416 0.1
1052.5 0.007929499999999999 0.1
1053.0 0.0079174 0.1
1053.5 0.0079053 0.1
1054.0 0.0078932 0.1
1054.5 0.0078811 0.1
1055.0 0.007869 0.1
1055.5 0.0078569 0.1
1056.0 0.007844799999999999 0.1
1056.5 0.0078327 0.1
1057.0 0.0078206 0.1
1057.5 0.0078084999999999995 0.1
1058.0 0.0077964 0.1
1058.5 0.007784299999999999 0.1
1059.0 0.0077722 0.1
1059.5 0.0077601 0.1
1060.0 0.007748 0.1
1060.5 0.0077358999999999995 0.1
1061.0 0.007723799999999999 0.1
1061.5 0.0077117 0.1
1062.0 0.0076996 0.1
1062.5 0.0076875 0.1
1063.0 0.0076754 0.1
1063.5 0.0076633 0.1
1064.0 0.0076511999999999995 0.1
1064.5 0.007639099999999999 0.1
1065.0 0.007627 0.1
1065.5 0.0076149 0.1
1066.0 0.0076028 0.1
1066.5 0.0075907 0.1
1067.0 0.0075786 0.1
1067.5 0.0075664999999999994 0.1
1068.0 0.007554399999999999 0.1
1068.5 0.0075423 0.1
1069.0 0.0075302 0.1
1069.5 0.0075181 0.1
1070.0 0.007506 0.1
1070.5 0.0074938999999999995 0.1
1071.0 0.007481799999999999 0.1
1071.5 0.007469699999999999 0.1
1072.0 0.0074576 0.1
1072.5 0.0074455 0.1
1073.0 0.0074334 0.1
1073.5 0.0074213 0.1
1074.0 0.0074091999999999995 0.1
1074.5 0.0073971 0.1
1075.0 0.007384999999999999 0.1
1075.5 0.0073729 0.1
1076.0 0.0073608 0.1
1076.5 0.0073487 0.1
1077.0 0.0073365999999999995 0.1
1077.5 0.007324499999999999 0.1
1078.0 0.0073124 0.1
1078.5 0.007300299999999999 0.1
1079.0 0.0072882 0.1
1079.5 0.0072761 0.1
1080.0 0.007264 0.1
1080.5 0.0072518999999999995 0.1
1081.0 0.007239799999999999 0.1
1081.5 0.0072277 0.1
1082.0 0.007215599999999999 0.1
1082.5 0.0072035 0.1
1083.0 0.0071914 0.1
1083.5 0.0071793 0.1
1084.0 0.0071672 0.1
1084.5 0.007155099999999999 0.1
1085.0 0.007143 0.1
1085.5 0.007130899999999999 0.1
1086.0 0.0071188 0.1
1086.5 0.0071067 0.1
