#mass result channel_or_id theo_cross_section ratio observed_limit
600.0	1	15	0.0361	0.4065187133739026	0.08880280000000002	0.1
600.5	1	15	0.036036	0.40682622708300314	0.08857836	0.1
601.0	1	15	0.035972	0.4071353031082265	0.08835392	0.1
601.5	1	15	0.035908	0.40744595338585915	0.08812947999999998	0.1
602.0	1	15	0.035844	0.4077581899740902	0.08790504000000002	0.1
602.5	1	15	0.03578	0.4080720250545731	0.0876806	0.1
603.0	1	15	0.035716	0.4083874709340085	0.08745616	0.1
603.5	1	15	0.035652	0.408704540045754	0.08723172	0.1
604.0	1	15	0.035588	0.4090232449514569	0.08700728	0.1
604.5	1	15	0.035524	0.40934359834271383	0.08678284	0.1
605.0	1	15	0.03546	0.4096656130427549	0.08655840000000001	0.1
605.5	1	15	0.035396	0.40998930200815525	0.08633396	0.1
606.0	1	15	0.035332	0.4103146783305725	0.08610952000000001	0.1
606.5	1	15	0.035268	0.41064175523851176	0.08588507999999999	0.1
607.0	1	15	0.035204	0.4109705460991186	0.08566064	0.1
607.5	1	15	0.03514	0.4113010644199999	0.0854362	0.1
608.0	1	15	0.035076	0.41163332385107415	0.08521175999999998	0.1
608.5	1	15	0.035012	0.4119673381864494	0.08498732	0.1
609.0	1	15	0.034948	0.41230312136633396	0.08476287999999998	0.1
609.5	1	15	0.034884	0.41264068747897403	0.08453843999999999	0.1
610.0	1	15	0.034820000000000004	0.41298005076262545	0.08431400000000001	0.1
610.5	1	15	0.034756	0.4133212256075546	0.08408956000000001	0.1
611.0	1	15	0.034692	0.4136642265580732	0.08386512	0.1
611.5	1	15	0.034628	0.41400906831460477	0.08364068000000001	0.1
612.0	1	15	0.034564	0.41435576573578475	0.08341623999999999	0.1
612.5	1	15	0.0345	0.41470433384059485	0.08319180000000001	0.1
613.0	1	15	0.034436	0.41505478781053173	0.08296736000000002	0.1
613.5	1	15	0.034372	0.41540714299181125	0.08274292	0.1
614.0	1	15	0.034308	0.4157614148976083	0.08251848	0.1
614.5	1	15	0.034244	0.416117619210334	0.08229404	0.1
615.0	1	15	0.03418	0.41647577178394923	0.0820696	0.1
615.5	1	15	0.034116	0.41683588864631704	0.08184515999999999	0.1
616.0	1	15	0.034052	0.41719798600159363	0.08162072000000002	0.1
616.5	1	15	0.033988	0.4175620802326592	0.08139628	0.1
617.0	1	15	0.033924	0.4179281879035882	0.08117184000000001	0.1
617.5	1	15	0.03386	0.4182963257621616	0.0809474	0.1
618.0	1	15	0.033796	0.41866651074242067	0.08072296000000002	0.1
618.5	1	15	0.033732	0.419038759967264	0.08049851999999999	0.1
619.0	1	15	0.033668000000000003	0.41941309075108685	0.08027407999999998	0.1
619.5	1	15	0.033604	0.41978952060246616	0.08004964	0.1
620.0	1	15	0.03354	0.4201680672268907	0.07982520000000001	0.1
620.5	1	15	0.033476	0.4205487485295366	0.07960076	0.1
621.0	1	15	0.033412	0.4209315826180906	0.07937632	0.1
621.5	1	15	0.033348	0.4213165878056213	0.07915188000000001	0.1
622.0	1	15	0.033284	0.42170378261349917	0.07892744000000002	0.1
622.5	1	15	0.03322	0.4220931857743669	0.07870300000000001	0.1
623.0	1	15	0.033156	0.4224848162351602	0.07847856000000002	0.1
623.5	1	15	0.033092	0.42287869316018123	0.07825412000000001	0.1
624.0	1	15	0.033028	0.423274835934224	0.07802968	0.1
624.5	1	15	0.032964	0.42367326416575535	0.07780524000000001	0.1
625.0	1	15	0.0329	0.4240739976901501	0.07758080000000002	0.1
625.5	1	15	0.032836	0.42399052975909673	0.077445126	0.1
626.0	1	15	0.032772	0.4239067688644333	0.077309452	0.1
626.5	1	15	0.032708	0.42382271346104117	0.077173778	0.1
627.0	1	15	0.032644	0.4237383619929171	0.07703810400000001	0.1
627.5	1	15	0.03258	0.42365371289307757	0.07690243000000001	0.1
628.0	1	15	0.032516	0.4235687645834611	0.076766756	0.1
628.5	1	15	0.032452	0.42348351547483043	0.076631082	0.1
629.0	1	15	0.032388	0.4233979639666737	0.076495408	0.1
629.5	1	15	0.032324	0.4233121084471038	0.076359734	0.1
630.0	1	15	0.03226	0.4232259472927576	0.07622406000000001	0.1
630.5	1	15	0.032196	0.4231394788686936	0.07608838600000001	0.1
631.0	1	15	0.032132	0.4230527015282877	0.075952712	0.1
631.5	1	15	0.032068	0.42296561361313006	0.075817038	0.1
632.0	1	15	0.032004	0.42287821345291815	0.075681364	0.1
632.5	1	15	0.03194	0.422790499365351	0.07554569	0.1
633.0	1	15	0.031876	0.4227024696560202	0.075410016	0.1
633.5	1	15	0.031812	0.42261412261830195	0.07527434200000001	0.1
634.0	1	15	0.031748	0.4225254565332459	0.075138668	0.1
634.5	1	15	0.031684000000000004	0.4224364696694642	0.07500299399999999	0.1
635.0	1	15	0.03162	0.42234716028301805	0.07486732	0.1
635.5	1	15	0.031556	0.4222575266173048	0.074731646	0.1
636.0	1	15	0.031492	0.4221675669029421	0.07459597200000001	0.1
636.5	1	15	0.031428	0.4220772793576517	0.07446029800000001	0.1
637.0	1	15	0.031364	0.4219866621861417	0.07432462399999999	0.1
637.5	1	15	0.0313	0.42189571357998734	0.07418894999999999	0.1
638.0	1	15	0.031236	0.42180443171751103	0.074053276	0.1
638.5	1	15	0.031172	0.42171281476366074	0.073917602	0.1
639.0	1	15	0.031108	0.42162086086988676	0.073781928	0.1
639.5	1	15	0.031044000000000002	0.42152856817401735	0.07364625400000001	0.1
640.0	1	15	0.03098	0.4214359348001335	0.07351058	0.1
640.5	1	15	0.030916	0.4213429588584413	0.073374906	0.1
641.0	1	15	0.030852	0.42124963844514374	0.073239232	0.1
641.5	1	15	0.030788	0.4211559716423105	0.073103558	0.1
642.0	1	15	0.030724	0.4210619565177469	0.07296788400000001	0.1
642.5	1	15	0.03066	0.42096759112486076	0.07283221000000001	0.1
643.0	1	15	0.030596	0.4208728735025284	0.07269653599999999	0.1
643.5	1	15	0.030532	0.42077780167495804	0.07256086199999999	0.1
644.0	1	15	0.030468000000000002	0.4206823736515534	0.07242518799999999	0.1
644.5	1	15	0.030404	0.42058658742677396	0.072289514	0.1
645.0	1	15	0.03034	0.420490440979995	0.07215383999999998	0.1
645.5	1	15	0.030276	0.42039393227536503	0.07201816600000001	0.1
646.0	1	15	0.030212	0.4202970592616627	0.071882492	0.1
646.5	1	15	0.030148	0.420199819872151	0.07174681799999999	0.1
647.0	1	15	0.030084	0.42010221202443015	0.071611144	0.1
647.5	1	15	0.03002	0.4200042336202896	0.07147547	0.1
648.0	1	15	0.029956	0.41990588254555705	0.071339796	0.1
648.5	1	15	0.029892000000000002	0.4198071566699467	0.071204122	0.1
649.0	1	15	0.029828	0.4197080538469054	0.071068448	0.1
649.5	1	15	0.029764	0.4196085719134571	0.070932774	0.1
650.0	1	15	0.0297	0.4195087086900452	0.0707971	0.1
650.5	1	15	0.029670000000000002	0.41932068014690554	0.070757302	0.1
651.0	1	15	0.02964	0.4191324399684695	0.070717504	0.1
651.5	1	15	0.02961	0.418943987797227	0.070677706	0.1
652.0	1	15	0.029580000000000002	0.4187553232748626	0.070637908	0.1
652.5	1	15	0.02955	0.41856644604225235	0.07059811000000002	0.1
653.0	1	15	0.02952	0.4183773557394627	0.070558312	0.1
653.5	1	15	0.029490000000000002	0.41818805200574705	0.070518514	0.1
654.0	1	15	0.02946	0.41799853447954416	0.07047871600000001	0.1
