#mT Tbq kappa
1093.0 0.0277 0.2
1093.5 0.02765 0.2
1094.0 0.0276 0.2
1094.5 0.027549999999999998 0.2
1095.0 0.027499999999999997 0.2
1095.5 0.02745 0.2
1096.0 0.0274 0.2
1096.5 0.02735 0.2
1097.0 0.027299999999999998 0.2
1097.5 0.027249999999999996 0.2
1098.0 0.0272 0.2
1098.5 0.02715 0.2
1099.0 0.0271 0.2
1099.5 0.027049999999999998 0.2
1100.0 0.027 0.2
1100.5 0.026964 0.2
1101.0 0.026928 0.2
1101.5 0.026892 0.2
1102.0 0.026856 0.2
1102.5 0.02682 0.2
1103.0 0.026784 0.2
1103.5 0.026748 0.2
1104.0 0.026712 0.2
1104.5 0.026676 0.2
1105.0 0.02664 0.2
1105.5 0.026604 0.2
1106.0 0.026568 0.2
1106.5 0.026532 0.2
1107.0 0.026496 0.2
1107.5 0.02646 0.2
1108.0 0.026424 0.2
1108.5 0.026387999999999998 0.2
1109.0 0.026352 0.2
1109.5 0.026316 0.2
1110.0 0.02628 0.2
1110.5 0.026244 0.2
1111.0 0.026208 0.2
1111.5 0.026172 0.2
1112.0 0.026136 0.2
1112.5 0.0261 0.2
1113.0 0.026064 0.2
1113.5 0.026028 0.2
1114.0 0.025992 0.2
1114.5 0.025956 0.2
1115.0 0.02592 0.2
1115.5 0.025884 0.2
1116.0 0.025848 0.2
1116.5 0.025812 0.2
1117.0 0.025776 0.2
1117.5 0.02574 0.2
1118.0 0.025704 0.2
1118.5 0.025668 0.2
1119.0 0.025632000000000002 0.2
1119.5 0.025596 0.2
1120.0 0.02556 0.2
1120.5 0.025524 0.2
1121.0 0.025488 0.2
1121.5 0.025452 0.2
1122.0 0.025416 0.2
1122.5 0.02538 0.2
1123.0 0.025344 0.2
1123.5 0.025308 0.2
1124.0 0.025272 0.2
1124.5 0.025236 0.2
1125.0 0.0252 0.2
1125.5 0.025164 0.2
1126.0 0.025128 0.2
1126.5 0.025092 0.2
1127.0 0.025056000000000002 0.2
1127.5 0.02502 0.2
1128.0 0.024984 0.2
1128.5 0.024948 0.2
1129.0 0.024912 0.2
1129.5 0.024876000000000002 0.2
1130.0 0.02484 0.2
1130.5 0.024804 0.2
1131.0 0.024768000000000002 0.2
1131.5 0.024732 0.2
1132.0 0.024696 0.2
1132.5 0.02466 0.2
1133.0 0.024624 0.2
1133.5 0.024588 0.2
1134.0 0.024552 0.2
1134.5 0.024516 0.2
1135.0 0.024480000000000002 0.2
1135.5 0.024444 0.2
1136.0 0.024408 0.2
1136.5 0.024372 0.2
1137.0 0.024336 0.2
1137.5 0.024300000000000002 0.2
1138.0 0.024264 0.2
1138.5 0.024228 0.2
1139.0 0.024192 0.2
1139.5 0.024156 0.2
1140.0 0.024120000000000003 0.2
1140.5 0.024084 0.2
1141.0 0.024048 0.2
1141.5 0.024012000000000002 0.2
1142.0 0.023976 0.2
1142.5 0.02394 0.2
1143.0 0.023904 0.2
1143.5 0.023868 0.2
1144.0 0.023832 0.2
1144.5 0.023796 0.2
1145.0 0.02376 0.2
1145.5 0.023724000000000002 0.2
1146.0 0.023688 0.2
1146.5 0.023652 0.2
1147.0 0.023616 0.2
1147.5 0.02358 0.2
1148.0 0.023544000000000002 0.2
1148.5 0.023508 0.2
1149.0 0.023472 0.2
1149.5 0.023436000000000002 0.2
1150.0 0.0234 0.2
1150.5 0.023364000000000003 0.2
1151.0 0.023328 0.2
1151.5 0.023292 0.2
1152.0 0.023256000000000002 0.2
1152.5 0.02322 0.2
1153.0 0.023184 0.2
1153.5 0.023148000000000002 0.2
1154.0 0.023112 0.2
1154.5 0.023076 0.2
1155.0 0.02304 0.2
1155.5 0.023004 0.2
1156.0 0.022968000000000002 0.2
1156.5 0.022932 0.2
1157.0 0.022896 0.2
1157.5 0.022860000000000002 0.2
1158.0 0.022824 0.2
1158.5 0.022788000000000003 0.2
1159.0 0.022752 0.2
1159.5 0.022716 0.2
1160.0 0.022680000000000002 0.2
1160.5 0.022644 0.2
1161.0 0.022608000000000003 0.2
1161.5 0.022572000000000002 0.2
1162.0 0.022536 0.2
1162.5 0.0225 0.2
1163.0 0.022464 0.2
1163.5 0.022428 0.2
1164.0 0.022392000000000002 0.2
1164.5 0.022356 0.2
1165.0 0.02232 0.2
1165.5 0.022284 0.2
1166.0 0.022248 0.2
1166.5 0.022212000000000003 0.2
1167.0 0.022176 0.2
1167.5 0.02214 0.2
1168.0 0.022104000000000002 0.2
1168.5 0.022068 0.2
1169.0 0.022032000000000003 0.2
1169.5 0.021996 0.2
1170.0 0.02196 0.2
1170.5 0.021924000000000003 0.2
1171.0 0.021888 0.2
1171.5 0.021852000000000003 0.2
1172.0 0.021816000000000002 0.2
1172.5 0.02178 0.2
1173.0 0.021744 0.2
1173.5 0.021708 0.2
1174.0 0.021672 0.2
1174.5 0.021636000000000002 0.2
1175.0 0.0216 0.2
1175.5 0.021564 0.2
1176.0 0.021528000000000002 0.2
1176.5 0.021492 0.2
1177.0 0.021456000000000003 0.2
1177.5 0.02142 0.2
1178.0 0.021384 0.2
1178.5 0.021348000000000002 0.2
1179.0 0.021312 0.2
1179.5 0.021276000000000003 0.2
1180.0 0.021240000000000002 0.2
1180.5 0.021204 0.2
1181.0 0.021168000000000003 0.2
1181.5 0.021132 0.2
1182.0 0.021096000000000004 0.2
1182.5 0.021060000000000002 0.2
1183.0 0.021024 0.2
1183.5 0.020988 0.2
1184.0 0.020952000000000002 0.2
1184.5 0.020916 0.2
1185.0 0.020880000000000003 0.2
1185.5 0.020844 0.2
1186.0 0.020808 0.2
1186.5 0.020772000000000002 0.2
1187.0 0.020736 0.2
1187.5 0.020700000000000003 0.2
1188.0 0.020664000000000002 0.2
1188.5 0.020628 0.2
1189.0 0.020592000000000003 0.2
1189.5 0.020556 0.2
1190.0 0.020520000000000004 0.2
1190.5 0.020484000000000002 0.2
1191.0 0.020448 0.2
1191.5 0.020412000000000003 0.2
1192.0 0.020376000000000002 0.2
1192.5 0.020340000000000004 0.2
1193.0 0.020304000000000003 0.2
1193.5 0.020268 0.2
1194.0 0.020232 0.2
1194.5 0.020196000000000002 0.2
1195.0 0.02016 0.2
1195.5 0.020124000000000003 0.2
1196.0 0.020088 0.2
1196.5 0.020052 0.2
1197.0 0.020016000000000003 0.2
1197.5 0.01998 0.2
1198.0 0.019944000000000003 0.2
1198.5 0.019908000000000002 0.2
1199.0 0.019872 0.2
1199.5 0.019836000000000003 0.2
1200.0 0.0198 0.2
